year,zip_code,population,crimes_count,victims_count,unemployment_rate,cars_count,vans_count,campers_or_rvs_count,tents_count,homeless_individuals_count,median_gross_rent,median_income,below_poverty_level_individuals_count,housing_units_count,owner_occupied_housing_units_count,renter_occupied_housing_units_count,gender_majority,age_majority,ethnicity_majority
2021,90043,44272.0,2378.0,1874.0,11.1,22.0,33.5,30.5,9.666666666666666,242.5885,1260.0,17052000.0,7378.0,17052.0,9297.0,7755.0,female,age_above_45,black
2021,90044,100225.0,5279.0,3992.0,9.9,78.5,84.0,202.0,71.0,2170.8035,1235.0,28202000.0,27670.0,28202.0,8259.0,19943.0,female,age_below_24,hispanic
2021,90045,41411.0,3793.0,2336.0,6.3,35.0,29.5,45.0,14.0,615.409,2542.0,15666000.0,2512.0,15666.0,7846.0,7820.0,female,age_above_45,white
2021,90046,48749.0,2360.0,1909.0,8.2,14.0,11.5,9.0,24.5,327.6965,1860.0,28249000.0,5600.0,28249.0,6388.0,21861.0,male,age_between_25_44,white
2021,90047,51494.0,2657.0,1994.0,9.1,69.0,50.5,181.0,31.0,1936.53,1310.0,16853000.0,7932.0,16853.0,9393.0,7460.0,female,age_above_45,black
2021,90048,20504.0,1732.0,1384.0,6.3,5.0,5.5,3.5,27.0,190.058,2162.0,11474000.0,1855.0,11474.0,3450.0,8024.0,female,age_above_45,white
2021,90049,35853.0,1273.0,1044.0,4.2,25.5,3.0,6.5,7.5,445.747,2554.0,16116000.0,2239.0,16116.0,8674.0,7442.0,female,age_above_45,white
2021,90056,7956.0,16.0,12.0,7.3,23.5,22.0,26.0,13.0,178.389,1911.0,3556000.0,615.0,3556.0,2035.0,1521.0,female,age_above_45,black
2021,90057,47604.0,2667.0,2089.0,7.4,48.5,60.5,38.0,151.0,1294.4845,1260.0,17179000.0,13178.0,17179.0,524.0,16655.0,male,age_between_25_44,hispanic
2021,90058,3659.0,310.0,197.0,5.8,48.5,41.0,122.5,70.0,1192.3985,882.0,979000.0,1064.0,979.0,188.0,791.0,female,age_below_24,hispanic
2021,90059,41315.0,1685.0,1317.0,12.2,56.0,45.5,213.0,35.5,1089.5705,1131.0,10162000.0,9358.0,10162.0,4720.0,5442.0,female,age_below_24,hispanic
2021,90061,29992.0,1535.0,1116.0,6.8,99.5,65.0,320.5,46.5,1282.163,1304.0,7844000.0,7347.0,7844.0,3151.0,4693.0,female,age_below_24,hispanic
2021,90062,34277.0,2017.0,1621.0,6.8,13.0,26.0,45.5,9.5,629.899,1375.0,9796000.0,5647.0,9796.0,4621.0,5175.0,female,age_above_45,hispanic
2021,90063,52954.0,416.0,294.0,7.5,23.0,46.5,103.5,14.5,385.7415,1252.0,13616000.0,9022.0,13616.0,5113.0,8503.0,female,age_below_24,hispanic
2021,90064,25161.0,1746.0,1350.0,4.2,18.0,21.0,32.0,75.5,403.938,2282.0,11144000.0,1952.0,11144.0,5838.0,5306.0,female,age_above_45,white
2021,90065,46432.0,1780.0,1247.0,7.9,23.0,48.0,92.5,47.5,555.6955,1588.0,16180000.0,6338.0,16180.0,7556.0,8624.0,male,age_above_45,other_races
2021,90066,54913.0,1671.0,1319.0,5.7,41.5,82.0,87.0,67.0,652.8795,1901.0,24647000.0,4214.0,24647.0,9066.0,15581.0,male,age_above_45,white
2021,90067,2483.0,117.0,77.0,6.8,2.0,1.0,1.5,3.0,23.168,3362.0,1531000.0,159.0,1531.0,1121.0,410.0,female,age_above_45,white
2021,90068,21127.0,1446.0,1148.0,8.0,12.0,5.0,13.0,45.5,228.7095,1837.0,11528000.0,2037.0,11528.0,5451.0,6077.0,male,age_above_45,white
2021,90069,20185.0,363.0,308.0,7.4,1.0,1.5,1.5,1.0,57.5795,2092.0,12844000.0,1897.0,12844.0,5117.0,7727.0,male,age_above_45,white
2021,90077,7729.0,243.0,211.0,6.5,1.3333333333333337,1.5,1.4,1.0,9.8365,2667.0,2899000.0,385.0,2899.0,2491.0,408.0,female,age_above_45,white
2021,90089,3498.0,229.0,207.0,28.5,16.5,18.0,31.0,44.0,487.255,1063.0,5000.0,11.0,5.0,0.0,5.0,female,age_below_24,white
2021,90094,11426.0,408.0,338.0,3.6,1.6666666666666667,8.5,10.5,8.0,56.664,3479.0,5560000.0,585.0,5560.0,1980.0,3580.0,female,age_between_25_44,white
2021,90210,19627.0,187.0,164.0,4.4,8.0,2.0,1.2,2.5,60.9945,2872.0,7947000.0,1708.0,7947.0,5931.0,2016.0,female,age_above_45,white
2021,90211,9202.0,3.0,2.0,9.3,1.0,1.0,1.5,1.0,29.9765,2369.0,3801000.0,1025.0,3801.0,1315.0,2486.0,female,age_above_45,white
2021,90230,33620.0,427.0,333.0,5.5,36.5,25.0,34.5,42.0,341.039,2129.0,13792000.0,3829.0,13792.0,7998.0,5794.0,female,age_above_45,white
2021,90232,15342.0,112.0,75.0,5.7,12.5,9.5,26.0,49.0,278.0895,2245.0,7101000.0,1185.0,7101.0,2872.0,4229.0,female,age_above_45,white
2021,90245,17243.0,3.0,3.0,6.0,4.0,8.0,3.0,4.0,129.303,2210.0,7070000.0,772.0,7070.0,2969.0,4101.0,male,age_above_45,white
2021,90247,48646.0,554.0,366.0,5.8,34.0,12.5,67.0,15.0,301.5785,1483.0,16082000.0,6332.0,16082.0,6350.0,9732.0,female,age_above_45,other_races
2021,90248,11472.0,412.0,242.0,4.3,106.5,70.0,455.0,25.5,1167.897,1410.0,3857000.0,895.0,3857.0,2582.0,1275.0,female,age_above_45,other_races
2021,90262,67210.0,2.0,1.0,9.6,23.0,16.0,15.0,30.0,238.1565,1355.0,15026000.0,10638.0,15026.0,7294.0,7732.0,female,age_below_24,hispanic
2021,90272,21282.0,706.0,625.0,3.6,19.5,8.0,6.0,2.0,71.3105,2977.0,8074000.0,949.0,8074.0,6379.0,1695.0,female,age_above_45,white
2021,90275,42417.0,15.0,14.0,5.1,1.5,2.0,2.0,1.0,12.562,3045.0,15397000.0,1678.0,15397.0,12143.0,3254.0,female,age_above_45,white
2021,90290,5114.0,2.0,2.0,8.1,17.0,6.666666666666666,9.0,2.5,41.6095,2853.0,2003000.0,260.0,2003.0,1405.0,598.0,male,age_above_45,white
2021,90291,25685.0,2860.0,2276.0,6.5,42.5,171.5,101.0,136.0,1293.3314999999998,2304.0,13535000.0,2577.0,13535.0,5010.0,8525.0,female,age_between_25_44,white
2021,90292,23951.0,920.0,686.0,4.8,15.0,24.5,34.0,39.0,318.34950000000003,3179.0,13048000.0,1717.0,13048.0,4277.0,8771.0,male,age_between_25_44,white
2021,90293,12812.0,560.0,434.0,7.9,6.5,20.0,16.0,8.0,169.09050000000002,2380.0,6625000.0,746.0,6625.0,3082.0,3543.0,male,age_above_45,white
2021,90305,15254.0,3.0,2.5,6.6,6.0,15.0,5.5,1.7142857142857142,84.647,1662.0,5880000.0,1622.0,5880.0,3591.0,2289.0,female,age_above_45,black
2021,90402,12046.0,76.0,66.0,4.2,3.0,5.0,1.5,1.5,46.3505,2083.0,4906000.0,732.0,4906.0,3555.0,1351.0,female,age_above_45,white
2021,90404,23460.0,9.0,9.0,6.7,12.5,11.5,5.5,6.666666666666667,504.4735,1900.0,10562000.0,2782.0,10562.0,2294.0,8268.0,female,age_above_45,white
2021,90405,27367.0,4.0,4.0,7.0,33.0,57.0,33.5,78.5,1048.595,1970.0,14247000.0,2796.0,14247.0,4519.0,9728.0,female,age_above_45,white
2021,90501,43450.0,576.0,403.0,7.1,31.0,27.0,57.0,16.0,353.85650000000004,1578.0,14423000.0,5701.0,14423.0,6800.0,7623.0,female,age_above_45,other_races
2021,90502,18110.0,175.0,82.0,6.2,13.5,13.5,41.5,3.0,172.8055,1550.0,6342000.0,1751.0,6342.0,4282.0,2060.0,female,age_above_45,other_races
2021,90504,33022.0,4.0,1.0,7.0,23.5,17.5,14.5,16.5,165.144,1889.0,11662000.0,2985.0,11662.0,7136.0,4526.0,female,age_above_45,other_races
2021,90710,27998.0,935.0,681.0,8.0,27.0,16.5,45.5,36.5,367.8495,1321.0,9150000.0,3344.0,9150.0,4962.0,4188.0,female,age_above_45,other_races
2021,90717,21727.0,36.0,25.0,2.9,20.0,16.5,26.0,20.0,251.536,1528.0,8255000.0,2677.0,8255.0,3497.0,4758.0,female,age_above_45,white
2021,90731,62647.0,3332.0,2426.0,6.5,51.0,51.0,75.5,74.0,798.348,1453.0,23155000.0,9673.0,23155.0,7832.0,15323.0,female,age_above_45,hispanic
2021,90732,21582.0,510.0,400.0,5.5,6.0,10.0,17.0,12.0,124.463,2244.0,8680000.0,1578.0,8680.0,6256.0,2424.0,female,age_above_45,white
2021,90744,57030.0,2804.0,1930.0,7.4,48.5,37.5,178.5,71.5,855.306,1245.0,14995000.0,11190.0,14995.0,5350.0,9645.0,male,age_below_24,hispanic
2021,90810,37451.0,4.0,3.0,8.2,11.0,4.5,69.5,2.0,192.398,1327.0,9871000.0,5427.0,9871.0,5477.0,4394.0,female,age_above_45,hispanic
2021,90813,56420.0,1.0,1.0,9.7,64.0,19.0,194.0,0.0,506.0,1312.0,17485000.0,14533.0,17485.0,2259.0,15226.0,male,age_below_24,hispanic
2021,91030,26837.0,1.0,1.0,5.0,2.0,3.5,5.0,5.0,67.293,1914.0,10345000.0,1619.0,10345.0,4926.0,5419.0,male,age_above_45,other_races
2021,91040,21289.0,597.0,474.0,8.0,12.0,8.0,30.5,26.5,231.0225,1657.0,7412000.0,1355.0,7412.0,5627.0,1785.0,male,age_above_45,white
2021,91042,26686.0,794.0,655.0,8.7,8.5,8.5,17.0,13.333333333333334,122.957,1518.0,9872000.0,3679.0,9872.0,5379.0,4493.0,female,age_above_45,white
2021,91105,12888.0,1.5,1.0,5.3,4.0,1.3333333333333337,6.0,11.0,38.191,2663.0,5463000.0,960.0,5463.0,3132.0,2331.0,male,age_above_45,white
2021,91201,22807.0,1.0,1.0,8.2,2.0,1.0,1.0,10.666666666666666,65.0755,1792.0,8147000.0,3066.0,8147.0,2395.0,5752.0,female,age_above_45,white
2021,91214,32009.0,5.0,5.0,5.2,2.833333333333333,2.0,2.5,1.0,11.2045,2149.0,10577000.0,1356.0,10577.0,7680.0,2897.0,female,age_above_45,white
2021,91302,26241.0,1.0,1.0,9.9,2.5,7.0,3.0,21.0,39.33,2620.0,9761000.0,2522.0,9761.0,6818.0,2943.0,female,age_above_45,white
2021,91303,29965.0,1908.0,1646.0,7.3,13.5,5.0,29.5,29.0,206.374,1754.0,9887000.0,5004.0,9887.0,2215.0,7672.0,male,age_between_25_44,other_races
2021,91304,54264.0,1467.0,1271.0,7.9,20.5,11.5,57.5,16.5,253.5125,1697.0,18190000.0,6554.0,18190.0,9146.0,9044.0,female,age_above_45,other_races
2021,91306,49260.0,1731.0,1436.0,8.0,17.0,9.0,51.5,9.0,188.032,1609.0,14463000.0,8693.0,14463.0,7832.0,6631.0,female,age_above_45,other_races
2021,91307,25773.0,712.0,632.0,9.6,2.5,7.5,17.5,3.5,62.1995,3267.0,8562000.0,1468.0,8562.0,7098.0,1464.0,female,age_above_45,white
2021,91311,41188.0,1540.0,1117.0,5.8,33.0,17.0,102.5,47.0,487.848,1978.0,14156000.0,2468.0,14156.0,9122.0,5034.0,female,age_above_45,white
2021,91316,28182.0,1298.0,1002.0,8.1,3.0,5.5,19.0,17.5,178.10649999999998,1886.0,12372000.0,2418.0,12372.0,6302.0,6070.0,female,age_above_45,white
2021,91324,29328.0,2008.0,1330.0,6.3,14.5,9.5,54.0,7.0,206.4155,1947.0,10045000.0,3379.0,10045.0,4875.0,5170.0,male,age_above_45,other_races
2021,91325,35355.0,1158.0,823.0,5.3,17.0,9.5,30.0,11.0,158.3,1730.0,12590000.0,6102.0,12590.0,5786.0,6804.0,female,age_above_45,other_races
2021,91326,36079.0,763.0,606.0,4.8,9.5,3.5,8.0,5.5,65.636,2229.0,12518000.0,1939.0,12518.0,9372.0,3146.0,female,age_above_45,white
2021,91330,3017.0,51.0,40.0,17.2,1.5,1.0,3.0,0.0,7.4155,0.0,4.0,9.8,5.8,0.0,5.8,female,age_below_24,white
2021,91331,102553.0,3214.0,2529.0,6.4,37.5,29.0,184.5,38.0,844.2865,1510.0,23182000.0,15652.0,23182.0,14856.0,8326.0,male,age_below_24,hispanic
2021,91335,78205.0,3050.0,2287.0,6.5,14.5,17.5,75.5,11.5,371.6565,1618.0,24289000.0,9821.0,24289.0,11698.0,12591.0,female,age_above_45,other_races
2021,91340,35918.0,283.0,231.0,5.6,11.5,23.0,66.0,8.5,280.095,1490.0,8829000.0,4111.0,8829.0,5439.0,3390.0,male,age_above_45,hispanic
2021,91342,92764.0,2891.0,2291.0,6.0,38.0,32.5,137.5,35.0,641.141,1767.0,24793000.0,11421.0,24793.0,16742.0,8051.0,female,age_above_45,hispanic
2021,91343,64519.0,2396.0,1789.0,7.3,17.5,18.5,16.5,31.5,339.5875,1565.0,17977000.0,10851.0,17977.0,8972.0,9005.0,female,age_above_45,other_races
2021,91344,54465.0,1765.0,1281.0,7.4,16.5,5.0,16.5,9.5,105.934,2016.0,17529000.0,3926.0,17529.0,12755.0,4774.0,female,age_above_45,white
2021,91345,18752.0,666.0,538.0,5.3,12.0,12.5,28.5,14.0,157.746,1770.0,5448000.0,1567.0,5448.0,4016.0,1432.0,female,age_above_45,hispanic
2021,91352,45900.0,2178.0,1643.0,5.9,85.5,52.0,243.0,30.5,1427.4265,1603.0,12040000.0,5059.0,12040.0,6562.0,5478.0,female,age_above_45,hispanic
2021,91356,29968.0,1349.0,1020.0,7.5,4.0,3.5,9.0,5.5,81.10849999999999,1720.0,11803000.0,2453.0,11803.0,6794.0,5009.0,male,age_above_45,white
2021,91364,28264.0,1318.0,1177.0,7.8,4.0,2.5,16.0,5.5,71.398,2575.0,10254000.0,1829.0,10254.0,6834.0,3420.0,female,age_above_45,white
2021,91367,44931.0,1870.0,1663.0,8.1,7.5,11.0,37.0,7.5,147.466,2384.0,17953000.0,5003.0,17953.0,8987.0,8966.0,female,age_above_45,white
2021,91401,38974.0,1776.0,1389.0,7.4,11.0,4.5,17.0,38.5,257.9085,1595.0,14596000.0,7333.0,14596.0,5007.0,9589.0,female,age_above_45,white
2021,91402,68076.0,2586.0,2045.0,9.4,23.0,22.0,41.0,32.5,336.7125,1408.0,20133000.0,13247.0,20133.0,6899.0,13234.0,male,age_above_45,other_races
2021,91403,26061.0,1269.0,1063.0,7.2,2.5,1.0,28.0,7.5,127.978,2150.0,11867000.0,1922.0,11867.0,5244.0,6623.0,female,age_above_45,white
2021,91405,55751.0,2486.0,1911.0,7.4,9.5,5.5,11.5,32.0,269.6775,1494.0,18374000.0,10521.0,18374.0,4960.0,13414.0,female,age_between_25_44,hispanic
2021,91406,54404.0,2490.0,1849.0,6.8,16.5,18.0,54.5,35.0,428.769,1642.0,18686000.0,8823.0,18686.0,7196.0,11490.0,female,age_above_45,hispanic
2021,91411,23902.0,1355.0,1087.0,6.2,4.5,4.5,12.0,28.0,141.466,1647.0,9037000.0,4543.0,9037.0,2578.0,6459.0,male,age_between_25_44,white
2021,91423,31901.0,1455.0,1195.0,10.8,2.5,2.0,28.0,9.5,138.8665,2044.0,14925000.0,2370.0,14925.0,5702.0,9223.0,female,age_above_45,white
2021,91436,16970.0,559.0,442.0,6.1,15.5,1.0,3.5,22.666666666666668,109.4545,2804.0,6011000.0,1143.0,6011.0,4686.0,1325.0,female,age_above_45,white
2021,91504,27592.0,67.0,53.0,6.6,10.5,6.0,13.5,2.0,106.9415,1853.0,10151000.0,2865.0,10151.0,5421.0,4730.0,female,age_above_45,white
2021,91505,32884.0,23.0,20.0,6.9,24.0,24.5,62.5,15.0,342.9435,2007.0,13042000.0,3008.0,13042.0,6102.0,6940.0,female,age_above_45,white
2021,91601,34786.0,2829.0,2132.0,8.8,11.5,9.5,49.0,59.0,308.54150000000004,1780.0,17086000.0,6153.0,17086.0,2851.0,14235.0,female,age_between_25_44,white
2021,91602,20465.0,908.0,712.0,9.3,6.5,5.5,22.5,39.0,212.6875,1895.0,10124000.0,1523.0,10124.0,3256.0,6868.0,female,age_above_45,white
2021,91604,32680.0,1906.0,1440.0,8.1,10.5,5.5,13.0,30.0,225.126,2228.0,14350000.0,2051.0,14350.0,6700.0,7650.0,male,age_above_45,white
2021,91605,52661.0,2322.0,1672.0,8.5,89.5,60.0,143.0,37.5,1331.094,1586.0,16304000.0,8972.0,16304.0,6101.0,10203.0,female,age_above_45,hispanic
2021,91606,43381.0,1945.0,1411.0,7.0,48.5,38.0,77.0,44.0,511.03,1493.0,15255000.0,7556.0,15255.0,5252.0,10003.0,male,age_above_45,white
2021,91607,30921.0,1261.0,965.0,8.7,7.0,4.0,16.0,15.0,172.1305,1761.0,13384000.0,3894.0,13384.0,4251.0,9133.0,female,age_above_45,white
2022,90001,57652.0,993.0,740.0,10.0,123.0,98.0,317.0,38.0,1775.0,1377.0,13597000.0,12186.0,13597.0,4736.0,8861.0,male,age_below_24,hispanic
2022,90002,53108.0,2593.0,1957.0,11.3,92.0,97.0,246.0,13.0,1267.0,1434.0,13013000.0,12740.0,13013.0,5314.0,7699.0,female,age_below_24,hispanic
2022,90003,75024.0,6028.0,4636.0,9.5,87.0,49.0,223.0,84.0,2112.0,1407.0,17936000.0,20142.0,17936.0,4845.0,13091.0,male,age_below_24,hispanic
2022,90004,58833.0,3833.0,2913.0,7.4,32.0,18.0,27.0,35.0,579.0,1680.0,23047000.0,11321.0,23047.0,3794.0,19253.0,male,age_above_45,other_races
2022,90005,37754.0,2578.0,1942.0,4.7,10.0,11.0,23.0,77.0,444.0,1572.0,16607000.0,8906.0,16607.0,1301.0,15306.0,male,age_between_25_44,other_races
2022,90006,56628.0,3521.0,2615.0,5.6,69.0,35.0,54.0,84.0,795.0,1346.0,19100000.0,12891.0,19100.0,2033.0,17067.0,female,age_above_45,other_races
2022,90007,41004.0,3882.0,3173.0,12.5,49.0,85.0,128.0,94.0,1145.0,1396.0,12520000.0,13598.0,12520.0,1329.0,11191.0,male,age_below_24,other_races
2022,90008,33076.0,2451.0,2185.0,8.9,36.0,26.0,47.0,26.0,311.0,1468.0,14694000.0,6033.0,14694.0,4632.0,10062.0,female,age_above_45,black
2022,90010,4185.0,724.0,538.0,2.9,3.0,2.0,10.0,56.0,321.0,2349.0,2381000.0,412.0,2381.0,394.0,1987.0,male,age_between_25_44,other_races
2022,90011,106042.0,5793.0,4302.0,10.5,156.0,184.0,313.0,157.0,2268.0,1425.0,24399000.0,28613.0,24399.0,6519.0,17880.0,male,age_below_24,hispanic
2022,90012,38430.0,4195.0,3283.0,8.1,58.0,24.0,57.0,445.0,2763.0,2044.0,14945000.0,7144.0,14945.0,957.0,13988.0,male,age_between_25_44,other_races
2022,90013,14587.0,4440.0,3799.0,16.7,132.0,31.0,35.0,710.0,2089.0,1092.0,7781000.0,6658.0,7781.0,625.0,7156.0,male,age_above_45,other_races
2022,90014,9273.0,2528.0,2098.0,11.6,139.0,34.0,62.0,691.0,1816.0,1424.0,6100000.0,3297.0,6100.0,212.0,5888.0,male,age_between_25_44,other_races
2022,90015,25554.0,5055.0,3857.0,7.1,105.0,38.0,119.0,462.0,2866.0,2287.0,12838000.0,6479.0,12838.0,1107.0,11731.0,male,age_between_25_44,other_races
2022,90016,47309.0,2961.0,2497.0,7.3,86.0,84.0,98.0,81.0,863.0,1595.0,17601000.0,7232.0,17601.0,6403.0,11198.0,male,age_above_45,hispanic
2022,90017,28754.0,4208.0,3177.0,6.2,18.0,23.0,13.0,102.0,978.0,1493.0,13564000.0,10236.0,13564.0,734.0,12830.0,male,age_between_25_44,other_races
2022,90018,49898.0,2557.0,2101.0,8.0,44.0,51.0,92.0,20.0,519.0,1486.0,16339000.0,10850.0,16339.0,5369.0,10970.0,female,age_above_45,hispanic
2022,90019,59410.0,3912.0,2949.0,8.5,14.0,20.0,39.0,48.0,395.0,1708.0,23576000.0,9859.0,23576.0,5895.0,17681.0,male,age_above_45,other_races
2022,90020,38400.0,2318.0,1727.0,6.8,17.0,8.0,12.0,61.0,370.0,1652.0,17321000.0,6906.0,17321.0,1630.0,15691.0,female,age_between_25_44,other_races
2022,90021,2781.0,2420.0,1655.0,13.3,142.0,42.0,127.0,588.0,1355.0,961.0,1459000.0,1121.0,1459.0,100.0,1359.0,male,age_between_25_44,other_races
2022,90023,44558.0,2179.0,1369.0,8.8,59.0,44.0,284.0,47.0,1188.0,1376.0,11750000.0,10162.0,11750.0,3095.0,8655.0,male,age_below_24,hispanic
2022,90024,50392.0,1356.0,1032.0,9.7,16.0,14.0,8.0,10.0,411.0,2618.0,16843000.0,9565.0,16843.0,5602.0,11241.0,female,age_below_24,white
2022,90025,44429.0,3004.0,1965.0,6.9,19.0,18.0,25.0,33.0,517.0,2418.0,22166000.0,5221.0,22166.0,5486.0,16680.0,male,age_between_25_44,white
2022,90026,64769.0,4127.0,2966.0,7.7,36.0,49.0,81.0,76.0,1050.0,1702.0,26230000.0,11501.0,26230.0,6225.0,20005.0,male,age_between_25_44,other_races
2022,90027,45764.0,3201.0,2259.0,8.4,13.0,16.0,32.0,72.0,613.0,1840.0,21331000.0,6177.0,21331.0,4462.0,16869.0,male,age_between_25_44,white
2022,90028,30982.0,5910.0,4609.0,10.3,19.0,9.0,48.0,218.0,1263.0,1722.0,17228000.0,6020.0,17228.0,690.0,16538.0,male,age_between_25_44,white
2022,90029,34649.0,1890.0,1460.0,10.1,18.0,24.0,44.0,54.0,738.0,1541.0,12836000.0,7588.0,12836.0,1485.0,11351.0,male,age_between_25_44,other_races
2022,90031,37457.0,1670.0,1120.0,8.7,51.0,51.0,121.0,63.0,778.0,1416.0,11960000.0,6701.0,11960.0,3921.0,8039.0,female,age_above_45,other_races
2022,90032,44881.0,1522.0,1126.0,9.3,35.0,25.0,78.0,9.0,444.0,1448.0,13427000.0,6435.0,13427.0,7254.0,6173.0,male,age_above_45,hispanic
2022,90033,47655.0,2738.0,1990.0,10.0,40.0,49.0,103.0,67.0,920.0,1311.0,13341000.0,12649.0,13341.0,2632.0,10709.0,female,age_below_24,hispanic
2022,90034,55061.0,2747.0,2012.0,5.4,17.0,17.0,37.0,93.0,413.0,2124.0,25261000.0,4883.0,25261.0,5137.0,20124.0,female,age_between_25_44,white
2022,90035,26595.0,1553.0,1196.0,7.0,3.0,4.0,7.0,21.0,189.0,2374.0,11420000.0,2150.0,11420.0,3657.0,7763.0,female,age_above_45,white
2022,90036,37713.0,2894.0,2063.0,8.6,4.0,4.0,10.0,27.0,251.0,2622.0,19753000.0,4081.0,19753.0,2915.0,16838.0,female,age_between_25_44,white
2022,90037,69064.0,4678.0,3736.0,8.0,52.0,45.0,138.0,68.0,1028.0,1374.0,17571000.0,18243.0,17571.0,4416.0,13155.0,male,age_below_24,hispanic
2022,90038,27979.0,2380.0,1819.0,7.5,13.0,11.0,27.0,75.0,519.0,1697.0,12929000.0,5308.0,12929.0,1026.0,11903.0,male,age_between_25_44,other_races
2022,90039,28244.0,1353.0,937.0,6.3,11.0,8.0,27.0,48.0,418.0,1996.0,12052000.0,2516.0,12052.0,5662.0,6390.0,male,age_above_45,white
2022,90041,28321.0,977.0,678.0,6.0,3.0,6.0,31.0,26.0,132.0,1747.0,9875000.0,2731.0,9875.0,5150.0,4725.0,male,age_above_45,other_races
2022,90042,59151.0,1945.0,1416.0,8.8,12.0,16.0,44.0,17.0,336.0,1756.0,21199000.0,6249.0,21199.0,9549.0,11650.0,male,age_between_25_44,other_races
2022,90043,44461.0,2572.0,2097.0,11.8,6.0,22.0,35.0,9.0,193.0,1389.0,17132000.0,7340.0,17132.0,9093.0,8039.0,female,age_above_45,black
2022,90044,98990.0,5795.0,4514.0,10.3,60.0,39.0,189.0,44.0,2029.0,1397.0,27738000.0,26351.0,27738.0,8441.0,19297.0,female,age_below_24,hispanic
2022,90045,41123.0,3941.0,2624.0,6.4,38.0,43.0,35.0,25.0,590.0,2790.0,15852000.0,3210.0,15852.0,7596.0,8256.0,female,age_above_45,white
2022,90046,48170.0,2150.0,1709.0,8.4,5.0,5.0,5.0,27.0,272.0,2071.0,28346000.0,5613.0,28346.0,6110.0,22236.0,male,age_between_25_44,white
2022,90047,52200.0,2807.0,2083.0,8.7,69.0,34.0,187.0,40.0,1931.0,1471.0,17202000.0,9052.0,17202.0,9291.0,7911.0,female,age_above_45,black
2022,90048,20411.0,1910.0,1411.0,6.6,3.0,5.0,3.0,38.0,180.0,2284.0,11564000.0,2306.0,11564.0,3342.0,8222.0,male,age_above_45,white
2022,90049,35819.0,1317.0,1049.0,4.0,18.0,4.0,7.0,4.0,314.0,2827.0,16151000.0,2025.0,16151.0,8793.0,7358.0,female,age_above_45,white
2022,90056,8225.0,17.0,14.0,3.8,23.0,19.0,23.0,23.0,177.0,2245.0,3432000.0,595.0,3432.0,1984.0,1448.0,female,age_above_45,black
2022,90057,47142.0,3292.0,2620.0,6.7,30.0,29.0,28.0,120.0,1165.0,1369.0,16986000.0,12733.0,16986.0,511.0,16475.0,male,age_between_25_44,other_races
2022,90058,3049.0,292.0,196.0,4.8,71.0,55.0,130.0,50.0,1036.0,941.0,1039000.0,876.0,1039.0,138.0,901.0,female,age_below_24,hispanic
2022,90059,39471.0,1957.0,1628.0,14.3,76.0,57.0,293.0,41.0,1429.0,1248.0,10351000.0,9285.0,10351.0,4797.0,5554.0,female,age_below_24,hispanic
2022,90061,28646.0,1938.0,1508.0,7.5,121.0,43.0,305.0,37.0,1265.0,1393.0,7666000.0,6697.0,7666.0,3094.0,4572.0,female,age_below_24,hispanic
2022,90062,33528.0,2237.0,1833.0,7.4,10.0,23.0,51.0,8.0,524.0,1451.0,9802000.0,5222.0,9802.0,4624.0,5178.0,female,age_above_45,hispanic
2022,90063,52008.0,467.0,329.0,7.3,27.0,51.0,132.0,15.0,442.0,1404.0,13529000.0,8432.0,13529.0,5028.0,8501.0,male,age_below_24,hispanic
2022,90064,25956.0,1841.0,1349.0,4.8,11.0,10.0,30.0,91.0,349.0,2554.0,11414000.0,1883.0,11414.0,5944.0,5470.0,female,age_above_45,white
2022,90065,44897.0,1873.0,1324.0,7.2,23.0,36.0,106.0,70.0,655.0,1709.0,16200000.0,6010.0,16200.0,7704.0,8496.0,male,age_above_45,other_races
2022,90066,54142.0,1899.0,1508.0,5.3,51.0,94.0,97.0,62.0,636.0,2082.0,24679000.0,3765.0,24679.0,9061.0,15618.0,male,age_above_45,white
2022,90067,2653.0,105.0,82.0,6.1,2.0,1.0,2.0,4.0,28.0,3362.0,1719000.0,176.0,1719.0,1120.0,599.0,female,age_above_45,white
2022,90068,21064.0,1490.0,1220.0,7.6,14.0,6.0,23.0,46.0,277.0,2107.0,11740000.0,2126.0,11740.0,5447.0,6293.0,male,age_above_45,white
2022,90069,20045.0,406.0,338.0,7.9,1.0,1.0,2.0,1.0,35.0,2183.0,13004000.0,2188.0,13004.0,5293.0,7711.0,male,age_above_45,white
2022,90077,7868.0,246.0,213.0,8.2,1.0,1.0,1.2,1.0,5.0,2803.0,3001000.0,368.0,3001.0,2560.0,441.0,female,age_above_45,white
2022,90089,4164.0,608.0,498.0,9.7,16.0,19.0,37.0,42.0,422.0,1063.0,6000.0,13.0,6.0,0.0,6.0,female,age_below_24,other_races
2022,90094,11891.0,376.0,286.0,4.1,1.0,8.0,15.0,6.0,67.0,3479.0,5903000.0,706.0,5903.0,1773.0,4130.0,female,age_between_25_44,white
2022,90210,19180.0,199.0,180.0,4.3,8.0,1.0,1.0,3.0,48.0,3034.0,7893000.0,1744.0,7893.0,5853.0,2040.0,female,age_above_45,white
2022,90211,9208.0,7.0,6.0,9.1,1.0,1.0,1.0,1.0,20.0,2494.0,3784000.0,1037.0,3784.0,1534.0,2250.0,female,age_above_45,white
