quarter,zip_code,tract
2012_12,90732,06037296401
2012_12,90732,06037297500
2012_12,90732,06037670701
2012_12,90744,06037980002
2012_12,90744,06037980014
2012_12,90744,06037294410
2012_12,90744,06037294120
2012_12,90744,06037980031
2012_12,90744,06037294810
2012_12,90744,06037294510
2012_12,90744,06037294110
2012_12,90744,06037294701
2012_12,90744,06037980015
2012_12,90744,06037294301
2012_12,90744,06037294302
2012_12,90744,06037294620
2012_12,90744,06037294900
2012_12,90744,06037294820
2012_12,90744,06037294830
2012_12,90744,06037294610
2012_12,90744,06037294200
2012_12,90744,06037294520
2012_12,90745,06037543802
2012_12,90745,06037543903
2012_12,90745,06037543702
2012_12,90745,06037543501
2012_12,90745,06037543604
2012_12,90745,06037543601
2012_12,90745,06037980002
2012_12,90745,06037294110
2012_12,90745,06037543701
2012_12,90745,06037543801
2012_12,90745,06037543306
2012_12,90745,06037543703
2012_12,90745,06037543905
2012_12,90802,06037575901
2012_12,90802,06037576601
2012_12,90802,06037576602
2012_12,90802,06037576501
2012_12,90802,06037575902
2012_12,90802,06037576502
2012_12,90802,06037576801
2012_12,90802,06037576001
2012_12,90802,06037576503
2012_12,90802,06037980033
2012_12,90802,06037576200
2012_12,90810,06037980025
2012_12,90810,06037572600
2012_12,90810,06037572301
2012_12,90810,06037543306
2012_12,90810,06037575500
2012_12,90810,06037544001
2012_12,90810,06037544002
2012_12,90810,06037572700
2012_12,90810,06037572302
2012_12,90810,06037572500
2012_12,90810,06037572800
2012_12,90810,06037571800
2012_12,90810,06037572900
2012_12,90810,06037980014
2012_12,90810,06037980002
2012_12,90810,06037572400
2012_12,90813,06037980014
2012_12,90813,06037576301
2012_12,90813,06037575202
2012_12,90813,06037575801
2012_12,90813,06037575402
2012_12,90813,06037575401
2012_12,90813,06037576402
2012_12,90813,06037576503
2012_12,90813,06037575803
2012_12,90813,06037575101
2012_12,90813,06037576501
2012_12,90813,06037576901
2012_12,90813,06037575500
2012_12,90813,06037576403
2012_12,90813,06037576302
2012_12,90813,06037575802
2012_12,90813,06037575102
2012_12,90813,06037576502
2012_12,90813,06037575201
2012_12,90813,06037576200
2012_12,90813,06037575902
2012_12,90813,06037980033
2012_12,90813,06037575300
2012_12,90813,06037576401
2012_12,91011,06037460502
2012_12,91011,06037460401
2012_12,91011,06037460800
2012_12,91011,06037460600
2012_12,91011,06037460501
2012_12,91011,06037300502
2012_12,91011,06037300800
2012_12,91011,06037300501
2012_12,91011,06037300901
2012_12,91011,06037460700
2012_12,91030,06037480702
2012_12,91030,06037464000
2012_12,91030,06037464100
2012_12,91030,06037480500
2012_12,91030,06037480703
2012_12,91030,06037463900
2012_12,91030,06037183103
2012_12,91030,06037480704
2012_12,91030,06037480600
2012_12,91040,06037980021
2012_12,91040,06037930200
2012_12,91040,06037101400
2012_12,91040,06037980026
2012_12,91040,06037102107
2012_12,91040,06037103101
2012_12,91040,06037103300
2012_12,91040,06037103200
2012_12,91040,06037103400
2012_12,91040,06037103102
2012_12,91042,06037101220
2012_12,91042,06037930200
2012_12,91042,06037101210
2012_12,91042,06037103102
2012_12,91042,06037103101
2012_12,91042,06037103400
2012_12,91042,06037101300
2012_12,91042,06037101122
2012_12,91042,06037980026
2012_12,91042,06037101400
2012_12,91042,06037101110
2012_12,91042,06037930101
2012_12,91105,06037300902
2012_12,91105,06037463800
2012_12,91105,06037464000
2012_12,91105,06037463900
2012_12,91105,06037461700
2012_12,91105,06037463602
2012_12,91105,06037463700
2012_12,91105,06037181000
2012_12,91105,06037460800
2012_12,91105,06037461902
2012_12,91201,06037301205
2012_12,91201,06037310100
2012_12,91201,06037301501
2012_12,91201,06037310202
2012_12,91201,06037301601
2012_12,91201,06037301602
2012_12,91201,06037301206
2012_12,91201,06037301502
2012_12,91201,06037300702
2012_12,91201,06037310703
2012_12,91201,06037301400
2012_12,91201,06037301300
2012_12,91204,06037302301
2012_12,91204,06037302202
2012_12,91204,06037302302
2012_12,91204,06037302201
2012_12,91204,06037302401
2012_12,91204,06037302503
2012_12,91204,06037302504
2012_12,91204,06037301802
2012_12,91204,06037302505
2012_12,91204,06037301702
2012_12,91205,06037302003
2012_12,91205,06037302202
2012_12,91205,06037302004
2012_12,91205,06037302102
2012_12,91205,06037302103
2012_12,91205,06037302506
2012_12,91205,06037302201
2012_12,91205,06037302504
2012_12,91205,06037302503
2012_12,91205,06037302505
2012_12,91205,06037302002
2012_12,91205,06037302104
2012_12,91206,06037302004
2012_12,91206,06037300800
2012_12,91206,06037300902
2012_12,91206,06037302201
2012_12,91206,06037302003
2012_12,91206,06037301000
2012_12,91206,06037302104
2012_12,91206,06037301900
2012_12,91206,06037302002
2012_12,91206,06037300901
2012_12,91206,06037460700
2012_12,91214,06037300701
2012_12,91214,06037300400
2012_12,91214,06037101300
2012_12,91214,06037300301
2012_12,91214,06037300501
2012_12,91214,06037300100
2012_12,91214,06037300600
2012_12,91214,06037300200
2012_12,91302,06037800504
2012_12,91302,06037137402
2012_12,91302,06037800330
2012_12,91302,06037800203
2012_12,91302,06037800204
2012_12,91302,06037800202
2012_12,91302,06037800101
2012_12,91302,06037800329
2012_12,91302,06037800328
2012_12,91302,06037800102
2012_12,91303,06037134303
2012_12,91303,06037135111
2012_12,91303,06037134904
2012_12,91303,06037134002
2012_12,91303,06037135114
2012_12,91303,06037134520
2012_12,91303,06037134522
2012_12,91303,06037134001
2012_12,91303,06037134903
2012_12,91303,06037134521
2012_12,91303,06037134304
2012_12,91304,06037134421
2012_12,91304,06037134304
2012_12,91304,06037134201
2012_12,91304,06111007511
2012_12,91304,06037134522
2012_12,91304,06037134424
2012_12,91304,06037113232
2012_12,91304,06037113233
2012_12,91304,06037134423
2012_12,91304,06037134521
2012_12,91304,06037113422
2012_12,91304,06037113235
2012_12,91304,06037134305
2012_12,91304,06037113234
2012_12,91304,06037134302
2012_12,91304,06037113421
2012_12,91304,06037134422
2012_12,91304,06037134306
2012_12,91304,06037980023
2012_12,91304,06037134001
2012_12,91304,06037113231
2012_12,91306,06037134710
2012_12,91306,06037134720
2012_12,91306,06037113422
2012_12,91306,06037134800
2012_12,91306,06037113401
2012_12,91306,06037113234
2012_12,91306,06037134101
2012_12,91306,06037134201
2012_12,91306,06037134002
2012_12,91306,06037134904
2012_12,91306,06037134103
2012_12,91306,06037134104
2012_12,91306,06037113421
2012_12,91307,06037135111
2012_12,91307,06037134422
2012_12,91307,06037134421
2012_12,91307,06037134424
2012_12,91307,06111007511
2012_12,91307,06037135102
2012_12,91307,06037135203
2012_12,91307,06037134302
2012_12,91307,06111007405
2012_12,91307,06037135202
2012_12,91307,06037135201
2012_12,91307,06037134303
2012_12,91311,06037920303
2012_12,91311,06037113301
2012_12,91311,06037980023
2012_12,91311,06037113102
2012_12,91311,06037113322
2012_12,91311,06037113211
2012_12,91311,06037113232
2012_12,91311,06037108202
2012_12,91311,06111007511
2012_12,91311,06037113212
2012_12,91311,06037113321
2012_12,91311,06037113237
2012_12,91311,06037113234
2012_12,91311,06037113101
2012_12,91311,06037113303
2012_12,91311,06037113213
2012_12,91311,06037113233
2012_12,91311,06037113421
2012_12,91311,06037113235
2012_12,91316,06037980024
2012_12,91316,06037132700
2012_12,91316,06037132900
2012_12,91316,06037139502
2012_12,91316,06037139504
2012_12,91316,06037139503
2012_12,91316,06037139600
2012_12,91316,06037139702
2012_12,91316,06037139701
2012_12,91316,06037139001
2012_12,91316,06037139703
2012_12,91316,06037139200
2012_12,91321,06037920332
2012_12,91321,06037920334
2012_12,91321,06037920314
2012_12,91321,06037920336
2012_12,91321,06037930200
2012_12,91321,06037920313
2012_12,91321,06037920031
2012_12,91321,06037920043
2012_12,91321,06037920042
2012_12,91321,06037920337
2012_12,91321,06037920312
2012_12,91321,06037920326
2012_12,91324,06037131600
2012_12,91324,06037131010
2012_12,91324,06037115403
2012_12,91324,06037115202
2012_12,91324,06037113301
2012_12,91324,06037115302
2012_12,91324,06037111204
2012_12,91324,06037113401
2012_12,91324,06037115404
2012_12,91324,06037115201
2012_12,91324,06037113303
2012_12,91324,06037111206
2012_12,91324,06037113322
2012_12,91324,06037115301
2012_12,91324,06037111205
2012_12,91325,06037111302
2012_12,91325,06037115202
2012_12,91325,06037117302
2012_12,91325,06037111400
2012_12,91325,06037115201
2012_12,91325,06037115401
2012_12,91325,06037111206
2012_12,91325,06037111205
2012_12,91325,06037115103
2012_12,91325,06037131400
2012_12,91325,06037115104
2012_12,91325,06037115101
2012_12,91325,06037111301
2012_12,91325,06037131100
2012_12,91325,06037131300
2012_12,91325,06037115403
2012_12,91325,06037131200
2012_12,91326,06037108104
2012_12,91326,06037920303
2012_12,91326,06037111204
2012_12,91326,06037111301
2012_12,91326,06037113102
2012_12,91326,06037108103
2012_12,91326,06037108202
2012_12,91326,06037108102
2012_12,91326,06037111206
2012_12,91326,06037108201
2012_12,91326,06037108101
2012_12,91330,06037115103
2012_12,91330,06037115201
2012_12,91331,06037980021
2012_12,91331,06037119341
2012_12,91331,06037104810
2012_12,91331,06037104203
2012_12,91331,06037119310
2012_12,91331,06037104403
2012_12,91331,06037120400
2012_12,91331,06037104822
2012_12,91331,06037104701
2012_12,91331,06037104105
2012_12,91331,06037104320
2012_12,91331,06037104703
2012_12,91331,06037119400
2012_12,91331,06037104500
2012_12,91331,06037119201
2012_12,91331,06037121210
2012_12,91331,06037119700
2012_12,91331,06037119202
2012_12,91331,06037109601
2012_12,91331,06037104108
2012_12,91331,06037119342
2012_12,91331,06037119001
2012_12,91331,06037119002
2012_12,91331,06037104620
2012_12,91331,06037104401
2012_12,91331,06037104404
2012_12,91331,06037120105
2012_12,91331,06037122000
2012_12,91331,06037104821
2012_12,91331,06037119800
2012_12,91331,06037104201
2012_12,91331,06037104704
2012_12,91331,06037104310
2012_12,91331,06037104204
2012_12,91331,06037104610
2012_12,91331,06037119900
2012_12,91335,06037131701
2012_12,91335,06037132700
2012_12,91335,06037132900
2012_12,91335,06037131400
2012_12,91335,06037133000
2012_12,91335,06037131800
2012_12,91335,06037131010
2012_12,91335,06037131300
2012_12,91335,06037134901
2012_12,91335,06037131020
2012_12,91335,06037132300
2012_12,91335,06037132501
2012_12,91335,06037131600
2012_12,91335,06037133100
2012_12,91335,06037132502
2012_12,91335,06037131702
2012_12,91340,06037104201
2012_12,91340,06037320201
2012_12,91340,06037320100
2012_12,91340,06037106403
2012_12,91340,06037320300
2012_12,91340,06037107020
2012_12,91340,06037104310
2012_12,91340,06037109500
2012_12,91340,06037106114
2012_12,91340,06037320202
2012_12,91340,06037106648
2012_12,91340,06037106649
2012_12,91342,06037320300
2012_12,91342,06037106406
2012_12,91342,06037106020
2012_12,91342,06037106649
2012_12,91342,06037106408
2012_12,91342,06037106407
2012_12,91342,06037106510
2012_12,91342,06037106604
2012_12,91342,06037104204
2012_12,91342,06037104108
2012_12,91342,06037320201
2012_12,91342,06037980022
2012_12,91342,06037106603
2012_12,91342,06037106112
2012_12,91342,06037106648
2012_12,91342,06037106114
2012_12,91342,06037104201
2012_12,91342,06037104105
2012_12,91342,06037106010
2012_12,91342,06037107010
2012_12,91342,06037930200
2012_12,91342,06037104103
2012_12,91342,06037104124
2012_12,91342,06037106405
2012_12,91342,06037107020
2012_12,91342,06037106520
2012_12,91342,06037106111
2012_12,91342,06037106113
2012_12,91342,06037106403
2012_12,91342,06037103200
2012_12,91342,06037980021
2012_12,91343,06037117404
2012_12,91343,06037117101
2012_12,91343,06037980008
2012_12,91343,06037117202
2012_12,91343,06037117530
2012_12,91343,06037117302
2012_12,91343,06037109800
2012_12,91343,06037111400
2012_12,91343,06037117102
2012_12,91343,06037117301
2012_12,91343,06037117201
2012_12,91343,06037117303
2012_12,91343,06037117510
2012_12,91343,06037117405
2012_12,91343,06037117520
2012_12,91343,06037117407
2012_12,91343,06037117408
2012_12,91344,06037111202
2012_12,91344,06037106641
2012_12,91344,06037111100
2012_12,91344,06037106603
2012_12,91344,06037109200
2012_12,91344,06037106643
2012_12,91344,06037106642
2012_12,91344,06037106646
2012_12,91344,06037109300
2012_12,91344,06037106645
2012_12,91344,06037111206
2012_12,91344,06037980022
2012_12,91344,06037111201
2012_12,91344,06037111400
2012_12,91344,06037109800
2012_12,91344,06037109700
2012_12,91344,06037111301
2012_12,91345,06037117201
2012_12,91345,06037109100
2012_12,91345,06037109603
2012_12,91345,06037117102
2012_12,91345,06037109700
2012_12,91345,06037119310
2012_12,91345,06037109604
2012_12,91345,06037109601
2012_12,91345,06037109400
2012_12,91352,06037121210
2012_12,91352,06037121802
2012_12,91352,06037123010
2012_12,91352,06037122122
2012_12,91352,06037123020
2012_12,91352,06037122120
2012_12,91352,06037122200
2012_12,91352,06037102104
2012_12,91352,06037122121
2012_12,91352,06037103300
2012_12,91352,06037121221
2012_12,91352,06037121010
2012_12,91352,06037102105
2012_12,91352,06037102103
2012_12,91352,06037121900
2012_12,91352,06037102107
2012_12,91352,06037121101
2012_12,91352,06037122000
2012_12,91352,06037104703
2012_12,91352,06037121102
2012_12,91352,06037121222
2012_12,91356,06037139303
2012_12,91356,06037139401
2012_12,91356,06037139402
2012_12,91356,06037139801
2012_12,91356,06037139200
2012_12,91356,06037139302
2012_12,91356,06037139301
2012_12,91356,06037137504
2012_12,91356,06037137501
2012_12,91356,06037139802
2012_12,91356,06037139502
2012_12,91356,06037139703
2012_12,91364,06037800101
2012_12,91364,06037137402
2012_12,91364,06037137501
2012_12,91364,06037137502
2012_12,91364,06037137504
2012_12,91364,06037930401
2012_12,91364,06037137401
2012_12,91364,06037138000
2012_12,91364,06037800102
2012_12,91364,06037137201
2012_12,91364,06037800204
2012_12,91364,06037139402
2012_12,91367,06037930401
2012_12,91367,06037139301
2012_12,91367,06037135203
2012_12,91367,06037134903
2012_12,91367,06037137301
2012_12,91367,06037137104
2012_12,91367,06037137401
2012_12,91367,06037135201
2012_12,91367,06037135114
2012_12,91367,06037135113
2012_12,91367,06037800203
2012_12,91367,06037137502
2012_12,91367,06037135202
2012_12,91367,06037137103
2012_12,91367,06037137201
2012_12,91367,06037135102
2012_12,91367,06037134905
2012_12,91367,06037134901
2012_12,91367,06037137302
2012_12,91367,06037800204
2012_12,91371,06037134905
2012_12,91401,06037123601
2012_12,91401,06037124600
2012_12,91401,06037123520
2012_12,91401,06037128102
2012_12,91401,06037128602
2012_12,91401,06037128101
2012_12,91401,06037124700
2012_12,91401,06037123602
2012_12,91401,06037128500
2012_12,91401,06037123510
2012_12,91401,06037128802
2012_12,91401,06037128601
2012_12,91401,06037127806
2012_12,91401,06037128220
2012_12,91401,06037124500
2012_12,91401,06037128303
2012_12,91401,06037128400
2012_12,91401,06037128210
2012_12,91402,06037119342
2012_12,91402,06037119310
2012_12,91402,06037119341
2012_12,91402,06037119320
2012_12,91402,06037119900
2012_12,91402,06037120108
2012_12,91402,06037120030
2012_12,91402,06037127520
2012_12,91402,06037120010
2012_12,91402,06037117102
2012_12,91402,06037120106
2012_12,91402,06037120104
2012_12,91402,06037119700
2012_12,91402,06037117530
2012_12,91402,06037120400
2012_12,91402,06037117101
2012_12,91402,06037120105
2012_12,91402,06037120020
2012_12,91402,06037120107
2012_12,91402,06037119340
2012_12,91402,06037120300
2012_12,91402,06037120103
2012_12,91403,06037128702
2012_12,91403,06037141500
2012_12,91403,06037128802
2012_12,91403,06037141302
2012_12,91403,06037141202
2012_12,91403,06037141600
2012_12,91403,06037141201
2012_12,91403,06037141303
2012_12,91403,06037128801
2012_12,91403,06037128910
2012_12,91403,06037141400
2012_12,91403,06037141304
2012_12,91405,06037127805
2012_12,91405,06037123510
2012_12,91405,06037127806
2012_12,91405,06037127910
2012_12,91405,06037128101
2012_12,91405,06037127803
2012_12,91405,06037127103
2012_12,91405,06037127102
2012_12,91405,06037127920
2012_12,91405,06037127804
2012_12,91405,06037127220
2012_12,91405,06037127210
2012_12,91405,06037127300
2012_12,91405,06037128102
2012_12,91405,06037127712
2012_12,91405,06037127104
2012_12,91406,06037980024
2012_12,91406,06037127606
2012_12,91406,06037127605
2012_12,91406,06037127711
2012_12,91406,06037127520
2012_12,91406,06037131100
2012_12,91406,06037980008
2012_12,91406,06037132101
2012_12,91406,06037132102
2012_12,91406,06037127712
2012_12,91406,06037127604
2012_12,91406,06037131900
2012_12,91406,06037132002
2012_12,91406,06037127400
2012_12,91406,06037127300
2012_12,91406,06037127603
2012_12,91406,06037132001
2012_12,91411,06037128302
2012_12,91411,06037128400
2012_12,91411,06037127806
2012_12,91411,06037128801
2012_12,91411,06037127711
2012_12,91411,06037128802
2012_12,91411,06037127805
2012_12,91411,06037128303
2012_12,91423,06037141700
2012_12,91423,06037143400
2012_12,91423,06037124700
2012_12,91423,06037124600
2012_12,91423,06037128702
2012_12,91423,06037141102
2012_12,91423,06037141101
2012_12,91423,06037141201
2012_12,91423,06037128500
2012_12,91423,06037141600
2012_12,91423,06037143500
2012_12,91423,06037128602
2012_12,91423,06037143902
