tract,total cars,total vans,total campers or rvs,total tents,total homeless individuals
900704,3,0,0,8,28
900705,3,0,0,16,38
900804,2,0,3,8,58
900805,0,0,1,2,5
900806,0,1,3,10,74
900807,0,0,1,4,15
900808,0,0,0,2,24
900901,10,1,15,1,54
900902,1,2,54,3,122
901003,2,0,1,0,37
901007,0,0,0,1,3
901008,2,0,2,14,67
901009,0,0,2,4,43
901010,3,0,1,0,20
901011,1,0,1,0,11
901012,1,0,0,0,2
901013,0,0,1,0,2
901014,0,4,4,0,74
901101,0,0,18,0,30
901102,0,0,28,0,45
901209,1,1,31,0,58
901210,0,0,0,0,0
901214,1,0,1,0,3
901215,0,0,0,0,1
901216,4,3,9,0,26
901217,0,0,0,0,0
901218,0,0,0,0,2
901300,144,23,220,18,867
910002,0,0,108,2,201
910210,0,0,0,0,0
910211,2,0,0,0,5
910212,24,3,42,2,131
910213,0,0,0,0,0
910214,0,0,0,0,0
910215,0,0,2,0,4
910216,0,0,1,0,2
910217,0,0,0,0,0
910218,13,1,6,8,78
910301,0,0,0,0,0
910302,0,1,0,0,5
910401,3,0,3,0,18
910404,0,0,0,4,10
910405,2,0,1,12,112
910501,0,1,2,5,25
910502,1,1,0,1,16
910504,0,3,3,0,9
910505,0,1,4,0,8
910601,10,1,5,23,72
910602,0,0,0,0,0
910605,0,0,0,0,0
910606,0,0,1,0,2
910607,0,0,0,0,1
910608,1,0,2,1,12
910706,7,0,16,0,44
910707,0,0,3,0,7
910709,0,0,7,0,11
910712,0,0,1,5,19
910713,0,0,0,0,1
910714,0,0,0,0,0
910715,0,0,1,0,2
910716,0,0,0,0,0
910717,0,0,0,0,0
910718,0,0,0,0,0
910719,0,0,0,0,0
910720,0,0,11,0,21
910721,1,0,0,0,5
910804,0,0,0,0,0
910807,1,0,0,0,2
910808,0,0,0,0,0
910809,0,0,0,0,0
910810,1,0,0,0,2
910814,2,3,2,0,11
910815,3,1,13,8,51
911001,2,1,251,1,481
911100,13,1,34,0,100
920013,0,0,0,0,1
920015,0,0,0,0,0
920016,0,0,0,0,0
920017,0,0,0,0,4
920018,0,0,0,0,0
920020,0,0,0,0,0
920028,0,0,0,0,0
920029,0,0,0,0,4
920030,0,0,0,0,1
920031,0,0,0,0,0
920034,0,0,0,0,0
920035,0,0,0,3,5
920038,2,1,0,0,8
920039,0,1,0,0,3
920040,0,1,0,0,2
920041,0,0,0,3,6
920042,1,3,3,0,11
920043,1,0,0,0,2
920044,0,0,0,0,0
920045,0,0,0,0,0
920046,0,0,0,1,2
920047,0,0,0,0,1
920048,0,0,0,1,6
920049,1,0,0,0,2
920050,0,0,2,0,5
920102,0,0,0,0,0
920104,0,0,0,0,0
920106,0,0,0,0,0
920109,0,0,0,0,0
920110,0,0,0,0,0
920111,0,0,0,0,0
920112,0,0,0,0,0
920114,1,0,0,1,13
920115,1,1,1,5,32
920116,0,0,0,0,0
920118,0,0,0,0,0
920119,0,0,0,0,0
920120,0,0,0,0,0
920121,0,1,4,0,14
920200,0,0,0,0,0
920303,0,0,0,0,0
920312,0,1,0,0,5
920313,1,0,1,0,3
920314,0,1,1,0,43
920322,1,0,0,0,2
920326,0,0,0,0,0
920328,1,0,0,0,2
920329,3,0,0,0,6
920330,0,0,0,0,0
920331,0,0,0,0,1
920332,1,0,0,0,5
920334,0,0,0,0,0
920338,0,0,0,0,0
920339,0,0,0,0,0
920340,2,0,4,1,37
920341,0,0,0,0,18
920342,2,4,1,2,39
920343,1,1,1,0,11
930400,0,1,8,0,16
980001,0,4,7,0,21
980002,5,0,0,0,24
980003,0,0,0,0,0
980004,33,0,61,10,202
980005,0,5,2,0,11
980008,0,0,4,0,35
980009,2,1,8,11,307
980010,1,3,5,3,62
980012,0,0,0,0,2
980013,0,0,0,0,2
980014,64,19,194,0,506
980015,2,0,4,6,87
980016,0,1,0,2,36
980017,3,1,4,0,171
980019,0,0,0,0,0
980020,0,0,1,0,2
980021,0,0,1,4,53
980022,0,0,0,0,2
980023,1,1,0,0,6
980024,6,3,2,10,107
980025,2,0,0,0,5
980026,0,1,1,0,8
980028,1,0,13,8,51
980030,0,0,0,0,0
980031,0,0,0,0,2
980034,3,0,8,18,130
980035,2,1,3,0,24
980036,4,3,5,34,316
980037,0,0,0,1,3
980038,2,0,0,3,13
980039,0,0,0,0,0
