year,zip_code,population_white,population_black,population_hispanic,population_other_races
2011,90001,40379.0,4943.0,49339.0,9438.0
2011,90002,28035.0,12844.0,33232.0,5630.0
2011,90003,31870.0,16596.0,48261.0,17717.0
2011,90004,23007.0,2075.0,32551.0,38850.0
2011,90005,10152.0,2625.0,22426.0,28401.0
2011,90006,18614.0,1910.0,43989.0,37388.0
2011,90007,14748.0,4437.0,23388.0,23080.0
2011,90008,2343.0,25858.0,6171.0,6228.0
2011,90010,713.0,53.0,471.0,2463.0
2011,90011,26429.0,8860.0,91184.0,66234.0
2011,90012,7628.0,3385.0,8207.0,18285.0
2011,90013,3046.0,2726.0,1624.0,2444.0
2011,90014,1942.0,1255.0,998.0,2007.0
2011,90015,5863.0,1017.0,13153.0,11077.0
2011,90016,9739.0,18056.0,25191.0,19076.0
2011,90017,7187.0,1276.0,16202.0,13938.0
2011,90018,7486.0,16820.0,27271.0,23906.0
2011,90019,23026.0,14656.0,28692.0,26212.0
2011,90020,10303.0,2277.0,14167.0,28016.0
2011,90021,1248.0,684.0,1165.0,671.0
2011,90023,21521.0,227.0,43124.0,22958.0
2011,90024,30422.0,1428.0,4848.0,17577.0
2011,90025,25331.0,1463.0,8178.0,15859.0
2011,90026,37835.0,2197.0,40033.0,30020.0
2011,90027,31535.0,1413.0,9852.0,12543.0
2011,90028,16240.0,1621.0,8746.0,9573.0
2011,90029,15638.0,1565.0,22651.0,21360.0
2011,90031,14805.0,590.0,25839.0,23681.0
2011,90032,27953.0,908.0,39362.0,19868.0
2011,90033,26684.0,659.0,45009.0,21759.0
2011,90034,32358.0,5213.0,17735.0,22091.0
2011,90035,21504.0,3088.0,2877.0,4521.0
2011,90036,23480.0,2442.0,3513.0,10202.0
2011,90037,10194.0,12835.0,45985.0,37610.0
2011,90038,12865.0,1563.0,17734.0,16070.0
2011,90039,17777.0,604.0,12443.0,10881.0
2011,90041,15426.0,850.0,10893.0,12581.0
2011,90042,39252.0,1561.0,43257.0,22611.0
2011,90043,5896.0,28926.0,12103.0,9220.0
2011,90044,24119.0,34833.0,51019.0,29212.0
2011,90045,24050.0,6100.0,7078.0,10000.0
2011,90046,40643.0,1758.0,4989.0,6811.0
2011,90047,6910.0,32545.0,13668.0,8095.0
2011,90048,17950.0,628.0,1382.0,2353.0
2011,90049,30956.0,305.0,2407.0,5190.0
2011,90056,1150.0,6360.0,207.0,598.0
2011,90057,13916.0,1872.0,30124.0,28020.0
2011,90058,1101.0,494.0,2744.0,1889.0
2011,90059,12296.0,14338.0,24870.0,13575.0
2011,90061,12738.0,10086.0,16725.0,4128.0
2011,90062,4611.0,11437.0,18027.0,14662.0
2011,90063,28676.0,199.0,51364.0,24008.0
2011,90064,18181.0,603.0,3443.0,6849.0
2011,90065,22364.0,945.0,30685.0,23535.0
2011,90066,35205.0,3034.0,17188.0,17971.0
2011,90067,1944.0,4.0,162.0,520.0
2011,90068,17535.0,1228.0,2098.0,3285.0
2011,90069,16971.0,494.0,2359.0,2324.0
2011,90071,0.0,0.0,0.0,0.0
2011,90073,207.0,189.0,109.0,164.0
2011,90077,7621.0,208.0,298.0,742.0
2011,90079,0.0,0.0,0.0,0.0
2011,90089,1761.0,120.0,428.0,1635.0
2011,90090,0.0,0.0,0.0,0.0
2011,90094,2833.0,485.0,201.0,1676.0
2011,90095,0.0,0.0,0.0,0.0
2011,90210,19182.0,320.0,1522.0,2217.0
2011,90211,6937.0,316.0,310.0,844.0
2011,90212,9799.0,362.0,560.0,1675.0
2011,90230,17399.0,3666.0,10934.0,10954.0
2011,90232,9678.0,1238.0,3905.0,4085.0
2011,90245,13769.0,110.0,3207.0,2718.0
2011,90247,10561.0,8580.0,21975.0,27588.0
2011,90248,2907.0,1067.0,4383.0,6294.0
2011,90250,45907.0,23226.0,48917.0,24021.0
2011,90262,23202.0,6401.0,60802.0,40040.0
2011,90265,15694.0,344.0,1173.0,1784.0
2011,90272,20999.0,63.0,1120.0,1703.0
2011,90275,25477.0,1245.0,3385.0,14990.0
2011,90280,44098.0,520.0,90167.0,49968.0
2011,90290,6082.0,268.0,687.0,470.0
2011,90291,21176.0,1637.0,4892.0,4179.0
2011,90292,17418.0,1560.0,2190.0,3174.0
2011,90293,9275.0,1050.0,1404.0,2508.0
2011,90301,11208.0,12187.0,21832.0,13629.0
2011,90302,7267.0,14831.0,13238.0,8631.0
2011,90304,9075.0,1784.0,23949.0,16119.0
2011,90305,929.0,12160.0,1066.0,1018.0
2011,90402,11011.0,110.0,493.0,1494.0
2011,90403,21412.0,355.0,1325.0,3003.0
2011,90404,12796.0,1485.0,5088.0,5842.0
2011,90405,21086.0,1211.0,3052.0,5053.0
2011,90501,16939.0,2304.0,17505.0,22047.0
2011,90502,6081.0,1239.0,6248.0,9335.0
2011,90504,13173.0,1415.0,6244.0,16875.0
2011,90710,15455.0,3452.0,13610.0,8765.0
2011,90717,13058.0,433.0,7853.0,7862.0
2011,90731,44170.0,4079.0,31215.0,12218.0
2011,90732,16183.0,762.0,5092.0,3355.0
2011,90744,39599.0,1704.0,50774.0,15508.0
2011,90745,20639.0,4426.0,24188.0,32603.0
2011,90802,21116.0,6061.0,14426.0,11492.0
2011,90810,16480.0,5329.0,18961.0,15399.0
2011,90813,29841.0,6790.0,37338.0,20971.0
2011,91011,14437.0,67.0,1002.0,5804.0
2011,91030,14705.0,510.0,5357.0,10250.0
2011,91040,14599.0,236.0,5699.0,5397.0
2011,91042,20114.0,592.0,6396.0,6887.0
2011,91105,8058.0,292.0,1155.0,2198.0
2011,91201,18783.0,488.0,3604.0,4148.0
2011,91204,11091.0,528.0,5461.0,4211.0
2011,91205,28644.0,359.0,9919.0,9318.0
2011,91206,24575.0,770.0,4756.0,7329.0
2011,91214,20046.0,135.0,3256.0,11461.0
2011,91302,21365.0,710.0,1911.0,3727.0
2011,91303,12680.0,535.0,16534.0,13093.0
2011,91304,25633.0,2194.0,22689.0,24422.0
2011,91306,20502.0,2264.0,21190.0,24469.0
2011,91307,18893.0,539.0,3161.0,5074.0
2011,91311,25464.0,1329.0,7737.0,10711.0
2011,91316,21559.0,1421.0,2495.0,3606.0
2011,91321,23965.0,1056.0,16126.0,9927.0
2011,91324,15033.0,1525.0,9603.0,10295.0
2011,91325,19620.0,2263.0,9396.0,10614.0
2011,91326,20797.0,1623.0,3872.0,12048.0
2011,91330,319.0,145.0,175.0,330.0
2011,91331,54580.0,3131.0,85627.0,39812.0
2011,91335,41476.0,2337.0,37114.0,31454.0
2011,91340,22343.0,456.0,31396.0,11717.0
2011,91342,48480.0,4359.0,64481.0,34868.0
2011,91343,27764.0,2618.0,35898.0,29504.0
2011,91344,34959.0,1929.0,15210.0,16246.0
2011,91345,9852.0,717.0,11208.0,8060.0
2011,91352,28483.0,861.0,32290.0,17217.0
2011,91356,23867.0,1153.0,4326.0,4885.0
2011,91364,20836.0,961.0,2439.0,3290.0
2011,91367,28662.0,2299.0,4875.0,8542.0
2011,91371,0.0,0.0,0.0,0.0
2011,91401,24949.0,1821.0,16300.0,11830.0
2011,91402,23871.0,2583.0,50655.0,44222.0
2011,91403,18585.0,1290.0,2194.0,3676.0
2011,91405,23069.0,2626.0,31807.0,27700.0
2011,91406,26344.0,2552.0,28294.0,24059.0
2011,91411,15127.0,1107.0,12517.0,7286.0
2011,91423,23882.0,1641.0,4309.0,4745.0
2011,91436,12216.0,282.0,1462.0,1796.0
2011,91501,16049.0,375.0,3494.0,4436.0
2011,91504,18961.0,616.0,7080.0,5793.0
2011,91505,22631.0,380.0,7617.0,6824.0
2011,91506,13708.0,294.0,5773.0,5037.0
2011,91601,24264.0,3105.0,14955.0,8461.0
2011,91602,13169.0,949.0,2700.0,3224.0
2011,91604,22616.0,943.0,2230.0,3548.0
2011,91605,25620.0,1916.0,34353.0,26516.0
2011,91606,26557.0,1509.0,26449.0,17831.0
2011,91607,22582.0,1380.0,5169.0,4384.0
2011,91608,0.0,0.0,0.0,0.0
2011,91754,6872.0,110.0,10084.0,25796.0
2011,91801,15236.0,918.0,16653.0,36981.0
2011,91803,8264.0,428.0,11238.0,21505.0
2012,90001,38027.0,4967.0,48958.0,11486.0
2012,90002,28786.0,13202.0,34966.0,6625.0
2012,90003,25021.0,17349.0,48830.0,24856.0
2012,90004,21535.0,1889.0,31458.0,39460.0
2012,90005,9210.0,2256.0,21813.0,28126.0
2012,90006,14635.0,1932.0,44072.0,42282.0
2012,90007,15579.0,4305.0,24119.0,23769.0
2012,90008,2567.0,24196.0,6948.0,6991.0
2012,90010,776.0,46.0,514.0,3013.0
2012,90011,26952.0,7809.0,91393.0,65910.0
2012,90012,8104.0,2949.0,8081.0,18111.0
2012,90013,3187.0,3144.0,1693.0,2987.0
2012,90014,2321.0,1324.0,867.0,1911.0
2012,90015,6133.0,1065.0,12499.0,10470.0
2012,90016,10478.0,18355.0,24483.0,17946.0
2012,90017,6322.0,1296.0,16410.0,15553.0
2012,90018,8453.0,15995.0,28174.0,24049.0
2012,90019,22968.0,15072.0,28196.0,26573.0
2012,90020,10218.0,2362.0,13705.0,28506.0
2012,90021,1238.0,674.0,1267.0,752.0
2012,90023,18842.0,303.0,43979.0,26518.0
2012,90024,30322.0,1435.0,5006.0,18512.0
2012,90025,25535.0,1302.0,8543.0,16095.0
2012,90026,42983.0,2126.0,40105.0,24506.0
2012,90027,30671.0,1257.0,9929.0,13774.0
2012,90028,16273.0,1713.0,9584.0,10268.0
2012,90029,16288.0,1562.0,23253.0,21587.0
2012,90031,14852.0,528.0,26680.0,24610.0
2012,90032,29840.0,1060.0,40345.0,18342.0
2012,90033,27210.0,712.0,45271.0,21126.0
2012,90034,33857.0,5567.0,16902.0,19881.0
2012,90035,21425.0,3244.0,3337.0,5884.0
2012,90036,23277.0,2309.0,3416.0,10356.0
2012,90037,10750.0,12561.0,46665.0,37556.0
2012,90038,12651.0,1833.0,17769.0,15741.0
2012,90039,17485.0,769.0,11776.0,10006.0
2012,90041,17275.0,585.0,11307.0,10711.0
2012,90042,37037.0,1496.0,43299.0,23770.0
2012,90043,6509.0,27988.0,12308.0,9264.0
2012,90044,24612.0,32770.0,50596.0,28558.0
2012,90045,25322.0,6018.0,7029.0,9195.0
2012,90046,40228.0,1814.0,5583.0,7895.0
2012,90047,7288.0,32086.0,14395.0,8483.0
2012,90048,17535.0,430.0,1444.0,2828.0
2012,90049,30698.0,318.0,2320.0,5091.0
2012,90056,1451.0,6550.0,307.0,627.0
2012,90057,10978.0,2015.0,30831.0,31878.0
2012,90058,1377.0,404.0,2622.0,1508.0
2012,90059,15001.0,12846.0,26142.0,12458.0
2012,90061,11808.0,10205.0,16205.0,4608.0
2012,90062,4460.0,11525.0,18825.0,15584.0
2012,90063,25076.0,223.0,52461.0,28695.0
2012,90064,18388.0,507.0,3587.0,6999.0
2012,90065,21773.0,1027.0,29538.0,23016.0
2012,90066,35611.0,2676.0,16103.0,17820.0
2012,90067,1955.0,5.0,93.0,297.0
2012,90068,17708.0,1406.0,2102.0,3156.0
2012,90069,17029.0,630.0,2224.0,2669.0
2012,90071,0.0,0.0,0.0,0.0
2012,90073,245.0,247.0,106.0,131.0
2012,90077,7514.0,63.0,301.0,685.0
2012,90079,0.0,0.0,0.0,0.0
2012,90089,1715.0,98.0,400.0,1589.0
2012,90090,0.0,0.0,0.0,0.0
2012,90094,2922.0,625.0,208.0,2020.0
2012,90095,0.0,0.0,0.0,0.0
2012,90210,19074.0,372.0,1466.0,2071.0
2012,90211,6721.0,285.0,290.0,883.0
2012,90212,10331.0,390.0,534.0,1585.0
2012,90230,18263.0,3321.0,11253.0,10924.0
2012,90232,10411.0,1397.0,4200.0,3440.0
2012,90245,13807.0,135.0,3099.0,2736.0
2012,90247,9495.0,8926.0,21534.0,28169.0
2012,90248,2999.0,1291.0,4065.0,5614.0
2012,90250,46609.0,23319.0,48954.0,23997.0
2012,90262,21829.0,6135.0,61375.0,41770.0
2012,90265,15500.0,392.0,1213.0,1857.0
2012,90272,20757.0,250.0,1081.0,1886.0
2012,90275,26019.0,1335.0,3094.0,14549.0
2012,90280,44388.0,682.0,90003.0,49633.0
2012,90290,6341.0,229.0,598.0,413.0
2012,90291,21233.0,1740.0,4719.0,3988.0
2012,90292,17487.0,1610.0,2296.0,3253.0
2012,90293,8843.0,1049.0,1579.0,2237.0
2012,90301,13035.0,12183.0,22195.0,11947.0
2012,90302,8108.0,15101.0,13121.0,7135.0
2012,90304,9213.0,2018.0,24183.0,15967.0
2012,90305,863.0,12848.0,979.0,1185.0
2012,90402,10769.0,66.0,560.0,1516.0
2012,90403,20819.0,507.0,1669.0,2960.0
2012,90404,13745.0,1275.0,5379.0,5719.0
2012,90405,21634.0,1499.0,3754.0,4981.0
2012,90501,17597.0,2191.0,18282.0,22575.0
2012,90502,6501.0,1423.0,6560.0,8921.0
2012,90504,12720.0,1397.0,6501.0,17533.0
2012,90710,16391.0,3172.0,13474.0,7923.0
2012,90717,13261.0,428.0,7999.0,7658.0
2012,90731,43102.0,4814.0,29695.0,11354.0
2012,90732,15934.0,939.0,5344.0,3022.0
2012,90744,43654.0,1628.0,51654.0,12159.0
2012,90745,21588.0,3562.0,25599.0,32940.0
2012,90802,21976.0,6338.0,14935.0,10703.0
2012,90810,16221.0,4302.0,19621.0,16412.0
2012,90813,33431.0,6966.0,38331.0,18322.0
2012,91011,14367.0,34.0,1369.0,6067.0
2012,91030,14551.0,520.0,5652.0,10532.0
2012,91040,14887.0,175.0,5504.0,4841.0
2012,91042,20165.0,672.0,7116.0,7429.0
2012,91105,8369.0,425.0,1319.0,2097.0
2012,91201,19278.0,376.0,3578.0,4017.0
2012,91204,11480.0,394.0,5397.0,4367.0
2012,91205,28440.0,703.0,9637.0,9219.0
2012,91206,24516.0,589.0,4954.0,7369.0
2012,91214,19820.0,234.0,3641.0,11425.0
2012,91302,20460.0,865.0,1670.0,3585.0
2012,91303,14103.0,781.0,16540.0,11729.0
2012,91304,25118.0,1960.0,23000.0,25829.0
2012,91306,21022.0,2309.0,22252.0,23717.0
2012,91307,19049.0,696.0,3356.0,5238.0
2012,91311,24841.0,1584.0,7875.0,11520.0
2012,91316,21309.0,1448.0,2908.0,3611.0
2012,91321,25900.0,878.0,15813.0,8370.0
2012,91324,15506.0,1418.0,9957.0,9818.0
2012,91325,19232.0,2591.0,9690.0,11445.0
2012,91326,21131.0,1825.0,4844.0,12735.0
2012,91330,571.0,298.0,359.0,601.0
2012,91331,55622.0,3362.0,84108.0,37981.0
2012,91335,45288.0,2530.0,37453.0,26823.0
2012,91340,23825.0,674.0,32067.0,10708.0
2012,91342,53924.0,4129.0,65722.0,30948.0
2012,91343,30767.0,2311.0,36727.0,27681.0
2012,91344,34411.0,2025.0,15685.0,16578.0
2012,91345,10394.0,805.0,11610.0,7455.0
2012,91352,30504.0,1002.0,32597.0,13988.0
2012,91356,23158.0,1203.0,4794.0,5229.0
2012,91364,21123.0,1150.0,2843.0,3674.0
2012,91367,28893.0,2698.0,4674.0,8732.0
2012,91371,0.0,0.0,0.0,0.0
2012,91401,26329.0,2276.0,17554.0,11480.0
2012,91402,28713.0,2369.0,51947.0,39667.0
2012,91403,18460.0,1204.0,2041.0,3713.0
2012,91405,24484.0,2537.0,32881.0,27164.0
2012,91406,26173.0,2848.0,28511.0,24108.0
2012,91411,16659.0,992.0,12019.0,6057.0
2012,91423,24972.0,1653.0,4264.0,4321.0
2012,91436,12423.0,236.0,1291.0,1849.0
2012,91501,16343.0,269.0,3777.0,3934.0
2012,91504,19063.0,494.0,6556.0,5970.0
2012,91505,23687.0,521.0,7888.0,6355.0
2012,91506,13383.0,338.0,5453.0,5185.0
2012,91601,25480.0,3260.0,15279.0,8350.0
2012,91602,13134.0,951.0,2748.0,3030.0
2012,91604,23822.0,1231.0,2476.0,3270.0
2012,91605,27739.0,1763.0,35625.0,25811.0
2012,91606,27089.0,1900.0,26951.0,17891.0
2012,91607,22581.0,1645.0,5255.0,4595.0
2012,91608,0.0,0.0,0.0,0.0
2012,91754,6860.0,144.0,10958.0,26048.0
2012,91801,15857.0,972.0,17554.0,37135.0
2012,91803,8715.0,486.0,10643.0,20370.0
2013,90001,32886.0,4658.0,49567.0,17216.0
2013,90002,26383.0,12892.0,35974.0,10200.0
2013,90003,17985.0,16990.0,48400.0,31225.0
2013,90004,21165.0,1972.0,32272.0,39623.0
2013,90005,8196.0,1965.0,21580.0,29387.0
2013,90006,13080.0,1909.0,44156.0,44509.0
2013,90007,14699.0,4281.0,22763.0,24193.0
2013,90008,3684.0,22867.0,7621.0,6729.0
2013,90010,813.0,60.0,408.0,3260.0
2013,90011,28161.0,7641.0,91354.0,65080.0
2013,90012,8475.0,3261.0,8081.0,17792.0
2013,90013,3343.0,3509.0,1918.0,3404.0
2013,90014,2766.0,1466.0,1139.0,1776.0
2013,90015,6210.0,1180.0,12581.0,10968.0
2013,90016,11746.0,18513.0,24677.0,17014.0
2013,90017,6404.0,1157.0,16792.0,16194.0
2013,90018,8483.0,16171.0,27542.0,23844.0
2013,90019,24788.0,14332.0,29669.0,26288.0
2013,90020,9313.0,2434.0,14108.0,28119.0
2013,90021,1105.0,764.0,1403.0,1071.0
2013,90023,19913.0,357.0,43611.0,24856.0
2013,90024,31424.0,1393.0,4605.0,18147.0
2013,90025,26673.0,1227.0,7747.0,15655.0
2013,90026,43685.0,2027.0,39856.0,23014.0
2013,90027,30895.0,1343.0,10125.0,13704.0
2013,90028,16520.0,1829.0,9312.0,9802.0
2013,90029,16655.0,1327.0,24222.0,22226.0
2013,90031,14195.0,493.0,26990.0,25364.0
2013,90032,26842.0,903.0,38747.0,20039.0
2013,90033,25094.0,669.0,44725.0,23286.0
2013,90034,35220.0,5382.0,17044.0,18101.0
2013,90035,21964.0,2964.0,3307.0,6071.0
2013,90036,23018.0,1932.0,3151.0,11151.0
2013,90037,10841.0,12511.0,47360.0,38493.0
2013,90038,11764.0,1743.0,17563.0,16329.0
2013,90039,15888.0,661.0,10457.0,10500.0
2013,90041,15700.0,478.0,11176.0,12025.0
2013,90042,33033.0,1776.0,41103.0,25814.0
2013,90043,6855.0,27666.0,12698.0,9006.0
2013,90044,22508.0,32696.0,52299.0,32386.0
2013,90045,25085.0,5785.0,7102.0,9402.0
2013,90046,40590.0,2039.0,5322.0,7870.0
2013,90047,7087.0,32556.0,13892.0,7890.0
2013,90048,17559.0,437.0,1613.0,3320.0
2013,90049,30105.0,254.0,2250.0,4951.0
2013,90056,1065.0,6828.0,302.0,643.0
2013,90057,10730.0,2282.0,31266.0,32380.0
2013,90058,1158.0,363.0,2441.0,1459.0
2013,90059,16416.0,13719.0,26964.0,11696.0
2013,90061,10431.0,10023.0,17144.0,7003.0
2013,90062,5022.0,11571.0,19624.0,15857.0
2013,90063,24434.0,230.0,52741.0,29496.0
2013,90064,18760.0,803.0,3789.0,6540.0
2013,90065,20812.0,960.0,28980.0,23470.0
2013,90066,37393.0,2905.0,18298.0,18733.0
2013,90067,1920.0,6.0,57.0,386.0
2013,90068,17496.0,1114.0,2085.0,3433.0
2013,90069,16652.0,850.0,2538.0,3229.0
2013,90071,0.0,0.0,0.0,0.0
2013,90073,294.0,357.0,126.0,122.0
2013,90077,7495.0,113.0,427.0,898.0
2013,90079,0.0,0.0,0.0,0.0
2013,90089,1728.0,75.0,355.0,1473.0
2013,90090,0.0,0.0,0.0,0.0
2013,90094,3044.0,703.0,228.0,2105.0
2013,90095,0.0,0.0,0.0,0.0
2013,90210,18941.0,375.0,1403.0,2232.0
2013,90211,6101.0,195.0,489.0,1452.0
2013,90212,9985.0,389.0,663.0,2136.0
2013,90230,19454.0,3023.0,10667.0,9858.0
2013,90232,10652.0,1406.0,4677.0,3396.0
2013,90245,13651.0,187.0,3008.0,2922.0
2013,90247,10296.0,8968.0,21458.0,28097.0
2013,90248,2901.0,1437.0,3921.0,5484.0
2013,90250,46034.0,22500.0,49389.0,25460.0
2013,90262,25467.0,6241.0,61769.0,38429.0
2013,90265,15029.0,334.0,1346.0,2267.0
2013,90272,20734.0,254.0,1193.0,1791.0
2013,90275,26275.0,1056.0,3479.0,14720.0
2013,90280,45141.0,748.0,90985.0,49111.0
2013,90290,6468.0,39.0,653.0,586.0
2013,90291,21738.0,1507.0,5263.0,4008.0
2013,90292,17068.0,1161.0,2158.0,3307.0
2013,90293,8862.0,934.0,1717.0,2607.0
2013,90301,12910.0,11565.0,22801.0,12323.0
2013,90302,8765.0,15134.0,13053.0,6603.0
2013,90304,9117.0,1825.0,25190.0,17159.0
2013,90305,1337.0,12206.0,1550.0,1271.0
2013,90402,10141.0,104.0,762.0,1504.0
2013,90403,21297.0,544.0,1713.0,3023.0
2013,90404,14043.0,1419.0,5554.0,5345.0
2013,90405,22439.0,1199.0,4016.0,4922.0
2013,90501,17758.0,2699.0,18164.0,21916.0
2013,90502,6366.0,1372.0,5943.0,9209.0
2013,90504,12543.0,1400.0,6181.0,17690.0
2013,90710,14806.0,2915.0,13172.0,9109.0
2013,90717,13321.0,544.0,7988.0,7594.0
2013,90731,43751.0,4890.0,32326.0,12791.0
2013,90732,15534.0,576.0,5336.0,3541.0
2013,90744,42443.0,1604.0,51253.0,13311.0
2013,90745,20875.0,3903.0,26087.0,33384.0
2013,90802,22185.0,6924.0,14797.0,10188.0
2013,90810,14381.0,4887.0,18148.0,16845.0
2013,90813,31232.0,6747.0,38825.0,21199.0
2013,91011,14195.0,44.0,1040.0,6351.0
2013,91030,14351.0,566.0,5230.0,10830.0
2013,91040,15159.0,363.0,4873.0,3774.0
2013,91042,20777.0,733.0,8043.0,7215.0
2013,91105,8577.0,612.0,1339.0,2212.0
2013,91201,18714.0,281.0,4383.0,4277.0
2013,91204,11356.0,394.0,5248.0,4174.0
2013,91205,28780.0,937.0,9688.0,8787.0
2013,91206,24894.0,505.0,4535.0,7615.0
2013,91214,20091.0,184.0,3701.0,11378.0
2013,91302,20999.0,698.0,1788.0,3373.0
2013,91303,16286.0,1100.0,16575.0,9358.0
2013,91304,26111.0,1793.0,23393.0,25290.0
2013,91306,20979.0,2587.0,22849.0,24313.0
2013,91307,18597.0,621.0,3337.0,6278.0
2013,91311,23816.0,1520.0,8851.0,12781.0
2013,91316,22893.0,1063.0,3470.0,3780.0
2013,91321,25150.0,1006.0,16380.0,9087.0
2013,91324,14500.0,1633.0,11039.0,11171.0
2013,91325,19330.0,2507.0,9805.0,11284.0
2013,91326,20977.0,1632.0,4655.0,13291.0
2013,91330,830.0,349.0,606.0,959.0
2013,91331,59789.0,3370.0,87560.0,37376.0
2013,91335,51676.0,2237.0,40567.0,22703.0
2013,91340,23750.0,973.0,31154.0,10438.0
2013,91342,55965.0,3556.0,67663.0,30165.0
2013,91343,33597.0,2047.0,38048.0,26677.0
2013,91344,34458.0,2280.0,15992.0,16154.0
2013,91345,10434.0,725.0,11601.0,7095.0
2013,91352,34950.0,943.0,32978.0,10441.0
2013,91356,23175.0,1114.0,4978.0,5801.0
2013,91364,20809.0,1085.0,3056.0,4077.0
2013,91367,28726.0,2766.0,4798.0,9014.0
2013,91371,0.0,0.0,0.0,0.0
2013,91401,25388.0,2215.0,17367.0,11863.0
2013,91402,30065.0,2134.0,51667.0,39287.0
2013,91403,19152.0,987.0,1751.0,3533.0
2013,91405,25564.0,2168.0,32949.0,26703.0
2013,91406,26698.0,2860.0,28930.0,23124.0
2013,91411,17514.0,1026.0,12668.0,6006.0
2013,91423,25063.0,1316.0,4374.0,5087.0
2013,91436,12604.0,143.0,749.0,1400.0
2013,91501,15974.0,376.0,3731.0,4048.0
2013,91504,19125.0,498.0,6390.0,5605.0
2013,91505,24058.0,564.0,8378.0,7014.0
2013,91506,13030.0,307.0,5066.0,4923.0
2013,91601,26038.0,3206.0,15661.0,8563.0
2013,91602,13442.0,1076.0,2673.0,3253.0
2013,91604,23890.0,1291.0,2864.0,3287.0
2013,91605,30156.0,2102.0,36280.0,23535.0
2013,91606,25511.0,2045.0,25735.0,18232.0
2013,91607,22542.0,2049.0,5888.0,4402.0
2013,91608,0.0,0.0,0.0,0.0
2013,91754,6577.0,164.0,11043.0,26875.0
2013,91801,14360.0,890.0,18486.0,38926.0
2013,91803,8142.0,342.0,10728.0,21107.0
2014,90001,28097.0,5330.0,50578.0,22887.0
2014,90002,24235.0,12316.0,37165.0,13547.0
2014,90003,14979.0,16486.0,49590.0,35448.0
2014,90004,21951.0,2271.0,32302.0,39325.0
2014,90005,7554.0,1654.0,20398.0,29430.0
2014,90006,11092.0,1990.0,45804.0,48337.0
2014,90007,12602.0,4436.0,22815.0,26741.0
2014,90008,4010.0,22878.0,7322.0,6124.0
2014,90010,747.0,69.0,330.0,2976.0
2014,90011,30170.0,8250.0,93072.0,64506.0
2014,90012,8562.0,3534.0,7804.0,17933.0
2014,90013,3385.0,3453.0,1922.0,3737.0
2014,90014,3298.0,1300.0,1196.0,2061.0
2014,90015,5777.0,1164.0,12098.0,11285.0
2014,90016,13618.0,18016.0,25136.0,16152.0
2014,90017,7251.0,1204.0,16045.0,15264.0
2014,90018,9921.0,15701.0,28463.0,23230.0
2014,90019,25153.0,14410.0,31708.0,28043.0
2014,90020,9763.0,2048.0,14106.0,27291.0
2014,90021,1112.0,735.0,1465.0,1066.0
2014,90023,23679.0,527.0,44070.0,21680.0
2014,90024,30419.0,1418.0,4554.0,18280.0
2014,90025,28250.0,873.0,8411.0,16161.0
2014,90026,44464.0,2077.0,37770.0,21445.0
2014,90027,30595.0,1272.0,9789.0,14158.0
2014,90028,17966.0,1965.0,9962.0,10063.0
2014,90029,17533.0,1220.0,23233.0,21408.0
2014,90031,14751.0,543.0,26426.0,24039.0
2014,90032,24778.0,818.0,38681.0,21713.0
2014,90033,26976.0,722.0,44246.0,20869.0
2014,90034,35974.0,5052.0,17704.0,17942.0
2014,90035,22568.0,2752.0,3291.0,6079.0
2014,90036,23883.0,1320.0,3451.0,11222.0
2014,90037,12350.0,11990.0,47278.0,37196.0
2014,90038,11572.0,1518.0,16571.0,15708.0
2014,90039,15560.0,641.0,10923.0,11642.0
2014,90041,15452.0,403.0,10531.0,12584.0
2014,90042,31749.0,1843.0,41891.0,27442.0
2014,90043,7304.0,26307.0,13224.0,9507.0
2014,90044,25964.0,32573.0,53605.0,29875.0
2014,90045,25528.0,5756.0,7119.0,10169.0
2014,90046,41040.0,2061.0,5121.0,8228.0
2014,90047,7565.0,30916.0,14632.0,8518.0
2014,90048,18325.0,548.0,1665.0,3536.0
2014,90049,30059.0,267.0,2301.0,4936.0
2014,90056,1008.0,6355.0,421.0,1017.0
2014,90057,10619.0,2277.0,31984.0,32851.0
2014,90058,972.0,403.0,2146.0,1373.0
2014,90059,16221.0,13999.0,27411.0,12250.0
2014,90061,10022.0,10579.0,17684.0,8040.0
2014,90062,5228.0,11790.0,19775.0,15657.0
2014,90063,24236.0,314.0,52623.0,29803.0
2014,90064,18372.0,765.0,3623.0,6651.0
2014,90065,21725.0,769.0,29048.0,23760.0
2014,90066,36669.0,2884.0,17985.0,18784.0
2014,90067,1961.0,6.0,32.0,397.0
2014,90068,16926.0,1168.0,2107.0,3849.0
2014,90069,15988.0,660.0,2824.0,3778.0
2014,90071,0.0,0.0,0.0,0.0
2014,90073,412.0,259.0,146.0,130.0
2014,90077,7266.0,132.0,559.0,930.0
2014,90079,0.0,0.0,0.0,0.0
2014,90089,1698.0,70.0,358.0,1558.0
2014,90090,0.0,0.0,0.0,0.0
2014,90094,2949.0,841.0,477.0,2272.0
2014,90095,0.0,0.0,0.0,0.0
2014,90210,18514.0,251.0,1440.0,2713.0
2014,90211,6620.0,125.0,476.0,1335.0
2014,90212,9665.0,322.0,796.0,2428.0
2014,90230,19935.0,2344.0,11256.0,10811.0
2014,90232,11091.0,1230.0,4436.0,3032.0
