year,zip_code,crimes_count,victims_count,victims_count_male,victims_count_female,victims_count_age_below_24,victims_count_age_between_25_44,victims_count_age_above_45,victims_count_white,victims_count_black,victims_count_hispanic,victims_count_other_races
2020,90008,2163,1908,727,1031,705,782,676,113.0,1184.0,380.0,283.0
2020,90010,583,420,262,163,233,246,104,61.0,56.0,171.0,248.0
2020,90011,4810,3353,1867,1817,2170,1619,1021,198.0,714.0,2605.0,373.0
2020,90012,2991,2141,1492,924,1148,1175,668,619.0,426.0,845.0,875.0
2020,90013,2952,2418,1565,1026,726,1130,1096,622.0,931.0,668.0,620.0
2020,90014,1538,1226,822,490,458,696,384,375.0,379.0,366.0,344.0
2020,90015,3263,2470,1530,1069,1235,1412,616,540.0,518.0,1098.0,763.0
2020,90016,2421,2028,878,937,947,788,686,211.0,766.0,676.0,461.0
2020,90017,2798,2137,1302,903,1106,1211,481,486.0,440.0,906.0,736.0
2020,90018,2373,1942,836,1008,907,827,639,171.0,681.0,865.0,297.0
2020,90019,3260,2570,1446,1272,1099,1219,942,508.0,640.0,1010.0,701.0
2020,90020,1684,1244,682,575,652,679,353,217.0,158.0,463.0,697.0
2020,90021,1776,1183,909,449,690,613,473,314.0,328.0,538.0,365.0
2020,90023,1861,1138,752,600,908,530,423,190.0,61.0,974.0,264.0
2020,90024,1202,917,513,408,429,412,361,472.0,76.0,107.0,462.0
2020,90025,2489,1872,1058,829,809,962,718,1010.0,117.0,234.0,901.0
2020,90026,3366,2428,1292,1151,1323,1342,701,812.0,246.0,1056.0,671.0
2020,90027,2462,1721,968,787,942,941,579,785.0,170.0,443.0,771.0
2020,90028,4232,3050,1891,1206,1707,1728,797,1216.0,651.0,782.0,1281.0
2020,90029,1492,1166,647,528,519,668,305,284.0,145.0,568.0,294.0
2020,90031,1613,1053,668,528,744,507,362,217.0,71.0,733.0,264.0
2020,90032,1435,982,592,469,625,476,334,169.0,47.0,743.0,156.0
2020,90033,2402,1711,1025,893,1027,791,584,229.0,118.0,1415.0,279.0
2020,90034,2314,1721,948,793,792,940,582,749.0,221.0,377.0,650.0
2020,90035,1334,1048,603,460,409,492,433,590.0,118.0,109.0,360.0
2020,90036,2146,1822,1103,838,559,1017,570,905.0,204.0,313.0,557.0
2020,90037,4102,3251,1556,1640,1613,1473,1016,150.0,1098.0,1843.0,400.0
2020,90038,1943,1475,865,637,708,831,404,474.0,228.0,571.0,498.0
2020,90039,1123,770,408,379,418,405,300,382.0,35.0,235.0,323.0
2020,90041,806,572,326,262,312,237,257,225.0,22.0,225.0,243.0
2020,90042,1721,1239,630,655,699,620,402,350.0,47.0,748.0,271.0
2020,90043,2119,1661,715,945,747,735,637,88.0,1046.0,468.0,227.0
2020,90044,5328,4070,1818,2312,2105,1924,1299,107.0,2050.0,1859.0,595.0
2020,90045,2997,1733,964,815,1507,841,649,639.0,450.0,349.0,1111.0
2020,90046,2140,1687,1046,726,650,975,515,989.0,192.0,231.0,564.0
2020,90047,2563,1962,900,1083,934,886,743,49.0,1275.0,590.0,293.0
2020,90048,1676,1416,956,601,467,750,459,709.0,147.0,242.0,483.0
2020,90049,1213,984,510,483,323,451,439,682.0,44.0,78.0,311.0
2020,90056,9,9,5,4,1,1,7,2.0,7.0,0.0,0.0
2020,90057,2545,2024,1084,933,902,1028,615,287.0,309.0,1169.0,474.0
2020,90058,304,203,126,99,126,102,76,16.0,43.0,148.0,42.0
2020,90059,1720,1364,534,856,635,686,399,39.0,629.0,689.0,141.0
2020,90061,1542,1154,489,670,603,583,356,28.0,555.0,551.0,163.0
2020,90062,2091,1689,726,878,822,707,562,53.0,756.0,720.0,295.0
2020,90063,417,295,156,163,177,147,93,24.0,8.0,262.0,37.0
2020,90064,1500,1142,644,509,486,508,506,635.0,107.0,182.0,448.0
2020,90065,1606,1129,627,528,662,518,426,286.0,50.0,674.0,324.0
2020,90066,1790,1406,786,630,510,675,605,818.0,85.0,268.0,419.0
2020,90067,78,58,31,27,30,20,28,31.0,7.0,7.0,29.0
2020,90068,1367,1100,637,519,395,549,423,698.0,100.0,148.0,267.0
2020,90069,306,268,171,109,78,145,83,170.0,30.0,19.0,69.0
2020,90071,268,205,146,85,102,110,56,67.0,66.0,67.0,52.0
2020,90073,18,14,9,5,4,5,9,10.0,0.0,0.0,7.0
2020,90077,260,229,140,91,47,73,140,151.0,15.0,19.0,58.0
2020,90079,12,8,3,5,6,5,1,2.0,2.0,3.0,4.0
2020,90089,241,222,128,76,139,64,38,53.0,35.0,56.0,91.0
2020,90090,20,5,1,4,16,4,0,1.0,0.0,3.0,7.0
2020,90094,353,278,155,127,91,175,87,151.0,53.0,24.0,76.0
2020,90095,29,26,15,11,9,9,11,11.0,7.0,3.0,7.0
2020,90210,198,179,106,75,32,58,108,116.0,9.0,9.0,57.0
2020,90211,5,2,2,1,3,1,1,1.0,1.0,1.0,1.0
2020,90230,373,254,149,109,149,119,105,95.0,20.0,113.0,88.0
2020,90232,80,48,26,22,37,27,16,16.0,11.0,14.0,32.0
2020,90245,5,0,0,0,5,0,0,0.0,0.0,0.0,4.0
2020,90247,512,329,133,196,233,159,120,37.0,130.0,141.0,77.0
2020,90248,449,267,169,115,206,133,110,49.0,71.0,104.0,143.0
2020,90262,2,1,1,0,1,0,1,0.0,0.0,0.0,1.0
2020,90272,653,546,273,278,163,182,308,387.0,20.0,53.0,150.0
2020,90275,20,11,7,6,9,9,2,3.0,5.0,3.0,8.0
2020,90291,2777,2187,1360,864,822,1155,800,1385.0,263.0,319.0,614.0
2020,90292,668,514,301,219,203,300,165,309.0,56.0,58.0,177.0
2020,90293,539,431,239,198,154,208,177,261.0,59.0,45.0,116.0
2020,90305,3,2,1,2,1,2,0,0.0,3.0,0.0,0.0
2020,90402,79,68,37,31,16,19,44,54.0,2.0,6.0,9.0
2020,90404,16,14,8,6,3,10,3,10.0,3.0,0.0,3.0
2020,90405,15,12,6,6,3,4,8,9.0,0.0,0.0,4.0
2020,90501,653,449,226,235,309,214,130,71.0,73.0,232.0,187.0
2020,90502,180,82,57,40,111,35,34,15.0,20.0,29.0,104.0
2020,90504,3,2,0,2,1,1,1,0.0,1.0,1.0,1.0
2020,90710,861,606,294,333,379,262,220,136.0,130.0,278.0,165.0
2020,90717,55,32,17,17,30,6,19,12.0,2.0,12.0,21.0
2020,90731,3143,2331,1111,1306,1206,1052,885,767.0,336.0,1079.0,551.0
2020,90732,522,397,197,208,174,145,203,208.0,31.0,115.0,97.0
2020,90744,2872,1940,989,1043,1260,917,695,222.0,188.0,1443.0,565.0
2020,90810,4,0,0,0,4,0,0,0.0,0.0,0.0,1.0
2020,90813,1,1,1,0,0,0,1,1.0,0.0,0.0,0.0
2020,91030,1,1,1,0,0,1,0,0.0,0.0,1.0,0.0
2020,91040,637,509,292,247,174,201,262,278.0,12.0,135.0,115.0
2020,91042,859,720,410,344,223,327,309,324.0,29.0,200.0,201.0
2020,91105,1,1,1,0,0,1,0,0.0,1.0,0.0,0.0
2020,91201,1,1,1,0,0,0,1,0.0,0.0,1.0,0.0
2020,91214,30,12,23,5,18,10,2,20.0,0.0,4.0,4.0
2020,91303,1753,1511,977,575,468,796,489,467.0,123.0,533.0,432.0
2020,91304,1421,1226,713,534,388,542,491,407.0,109.0,498.0,250.0
2020,91306,1591,1336,720,631,451,623,517,339.0,105.0,586.0,338.0
2020,91307,750,700,445,268,151,268,331,343.0,36.0,101.0,234.0
2020,91311,1573,1176,621,563,568,499,506,493.0,124.0,340.0,472.0
2020,91316,1177,900,584,459,374,427,376,525.0,53.0,152.0,314.0
2020,91324,1668,1040,551,502,812,502,354,321.0,106.0,436.0,631.0
2020,91325,1130,856,438,451,434,387,309,292.0,83.0,313.0,299.0
2020,91326,641,507,261,250,181,188,272,210.0,38.0,101.0,239.0
2020,91330,53,49,24,25,25,18,10,14.0,9.0,18.0,8.0
2020,91331,3294,2541,1416,1293,1282,1217,795,262.0,147.0,2066.0,255.0
2020,91335,2876,2140,1433,1053,1080,983,813,842.0,163.0,1018.0,470.0
2020,91340,347,260,172,104,142,111,94,29.0,11.0,213.0,32.0
2020,91342,2895,2262,1205,1137,1053,1081,761,393.0,154.0,1562.0,289.0
2020,91343,2334,1740,967,852,933,812,589,349.0,156.0,995.0,438.0
2020,91344,1734,1276,700,599,643,503,588,513.0,76.0,433.0,502.0
2020,91345,768,604,369,261,253,291,224,153.0,37.0,356.0,123.0
2020,91352,2062,1469,945,668,831,679,552,364.0,79.0,886.0,289.0
2020,91356,1317,1017,745,462,410,445,462,604.0,88.0,187.0,331.0
2020,91364,1307,1153,689,486,310,522,475,598.0,102.0,136.0,345.0
2020,91367,1690,1475,879,627,390,714,586,712.0,139.0,196.0,462.0
2020,91401,1844,1465,829,666,556,719,569,526.0,163.0,515.0,375.0
2020,91402,2568,1989,1063,981,997,942,629,243.0,148.0,1344.0,397.0
2020,91403,1045,889,488,413,234,452,359,486.0,80.0,121.0,250.0
2020,91405,2493,1945,1053,936,860,972,661,447.0,209.0,1029.0,423.0
2020,91406,2315,1718,1144,830,841,850,624,604.0,223.0,832.0,349.0
2020,91411,1432,1190,687,531,412,581,439,379.0,123.0,511.0,268.0
2020,91423,1374,1129,637,500,359,579,436,591.0,93.0,212.0,321.0
2020,91436,520,388,297,182,167,150,203,275.0,19.0,38.0,152.0
2020,91504,41,32,22,11,17,6,18,13.0,5.0,7.0,8.0
2020,91505,44,31,23,13,16,17,11,8.0,2.0,20.0,6.0
2020,91601,2281,1739,1233,784,799,991,491,748.0,279.0,565.0,430.0
2020,91602,890,690,469,309,265,350,275,410.0,72.0,117.0,182.0
2020,91604,1597,1208,896,522,504,629,464,763.0,125.0,170.0,371.0
2020,91605,2521,1817,1284,844,972,922,627,504.0,153.0,1012.0,466.0
2020,91606,1945,1390,973,696,784,694,467,507.0,124.0,648.0,396.0
2020,91607,1117,856,550,420,343,435,339,521.0,67.0,139.0,248.0
2020,91608,29,18,20,7,11,8,10,9.0,6.0,4.0,8.0
2021,90001,787,561,259,325,349,283,155,35.0,181.0,351.0,76.0
2021,90002,2207,1654,645,1026,883,813,511,24.0,740.0,862.0,239.0
2021,90003,5531,4093,1950,2268,2292,2035,1204,168.0,1691.0,2215.0,542.0
2021,90004,3224,2394,1305,1113,1220,1202,802,598.0,320.0,973.0,838.0
2021,90005,2152,1614,858,769,793,906,453,260.0,257.0,654.0,681.0
2021,90006,3209,2406,1199,1227,1224,1207,778,215.0,293.0,1409.0,816.0
2021,90007,3195,2531,1304,1089,1765,934,496,478.0,468.0,998.0,789.0
2021,90008,2089,1787,661,981,702,709,678,91.0,1153.0,311.0,267.0
2021,90010,604,446,253,193,227,250,127,92.0,66.0,141.0,259.0
2021,90011,4725,3422,1778,1905,2092,1688,945,216.0,685.0,2639.0,325.0
2021,90012,3282,2464,1655,1021,1178,1405,699,619.0,474.0,1012.0,915.0
2021,90013,3068,2603,1630,1087,721,1345,1002,609.0,963.0,740.0,614.0
2021,90014,1687,1391,914,544,468,786,433,351.0,403.0,447.0,375.0
2021,90015,3987,2960,1897,1224,1546,1713,728,624.0,648.0,1253.0,964.0
2021,90016,2530,2107,868,1021,956,915,659,219.0,790.0,704.0,455.0
2021,90017,3266,2426,1471,1055,1279,1454,533,491.0,552.0,1016.0,869.0
2021,90018,2490,2024,884,1046,915,872,703,170.0,710.0,901.0,304.0
2021,90019,3518,2678,1447,1349,1268,1226,1024,535.0,714.0,966.0,816.0
2021,90020,2116,1577,861,730,771,876,469,268.0,204.0,539.0,838.0
2021,90021,1916,1341,981,523,717,744,455,308.0,354.0,631.0,353.0
2021,90023,1936,1176,816,587,973,559,404,221.0,57.0,1010.0,284.0
2021,90024,1343,1093,589,513,474,444,425,562.0,83.0,119.0,485.0
2021,90025,2609,2000,1155,855,878,1036,695,1034.0,146.0,251.0,944.0
2021,90026,3318,2375,1205,1204,1266,1356,696,863.0,224.0,970.0,660.0
2021,90027,2821,1976,1094,907,1051,1067,703,905.0,228.0,492.0,855.0
2021,90028,5346,3943,2297,1703,2096,2375,875,1440.0,860.0,1058.0,1581.0
2021,90029,1621,1213,688,558,590,652,379,318.0,153.0,575.0,368.0
2021,90031,1736,1220,702,626,741,595,400,210.0,67.0,872.0,269.0
2021,90032,1405,1042,591,525,533,501,371,145.0,55.0,799.0,170.0
2021,90033,2498,1783,1082,884,1042,845,611,186.0,113.0,1481.0,310.0
2021,90034,2615,2030,1108,930,818,1121,676,817.0,301.0,508.0,617.0
2021,90035,1447,1204,680,535,368,594,485,597.0,135.0,161.0,401.0
2021,90036,2257,1796,1113,813,761,987,509,879.0,267.0,260.0,632.0
2021,90037,3845,2992,1395,1553,1498,1429,918,154.0,1014.0,1669.0,396.0
2021,90038,2086,1580,925,690,791,860,435,532.0,289.0,561.0,485.0
2021,90039,1289,907,508,408,457,472,360,434.0,48.0,269.0,353.0
2021,90041,916,640,331,318,345,282,289,231.0,23.0,259.0,274.0
2021,90042,1767,1268,625,669,663,655,449,337.0,60.0,742.0,296.0
2021,90043,2378,1874,788,1053,814,815,749,108.0,1205.0,460.0,267.0
2021,90044,5279,3992,1697,2362,2107,1907,1265,116.0,2011.0,1780.0,546.0
2021,90045,3793,2336,1312,1080,1773,1148,872,847.0,612.0,489.0,1082.0
2021,90046,2360,1909,1139,808,716,1060,584,1031.0,249.0,292.0,591.0
2021,90047,2657,1994,851,1163,983,919,755,73.0,1283.0,588.0,271.0
2021,90048,1732,1384,922,586,576,790,366,681.0,163.0,211.0,555.0
2021,90049,1273,1044,543,503,302,483,488,674.0,69.0,85.0,332.0
2021,90056,16,12,6,6,5,6,5,4.0,5.0,0.0,3.0
2021,90057,2667,2089,1138,983,949,1119,599,264.0,337.0,1240.0,525.0
2021,90058,310,197,130,94,156,74,80,19.0,41.0,142.0,51.0
2021,90059,1685,1317,512,817,628,701,356,30.0,626.0,641.0,122.0
2021,90061,1535,1116,522,601,621,578,336,17.0,541.0,531.0,140.0
2021,90062,2017,1621,674,846,791,695,531,67.0,727.0,657.0,265.0
2021,90063,416,294,143,168,172,146,98,18.0,7.0,271.0,28.0
2021,90064,1746,1350,806,556,548,621,577,661.0,130.0,227.0,568.0
2021,90065,1780,1247,667,610,696,611,473,302.0,61.0,736.0,399.0
2021,90066,1671,1319,726,602,485,653,533,713.0,122.0,259.0,360.0
2021,90067,117,77,35,44,46,35,36,33.0,10.0,10.0,62.0
2021,90068,1446,1148,631,559,449,601,396,704.0,113.0,168.0,295.0
2021,90069,363,308,180,138,100,178,85,189.0,23.0,26.0,98.0
2021,90071,293,212,137,91,115,106,72,54.0,68.0,64.0,81.0
2021,90073,14,11,3,8,3,9,2,7.0,1.0,1.0,4.0
2021,90077,243,211,124,86,55,80,108,116.0,10.0,21.0,79.0
2021,90079,18,13,8,5,6,10,2,4.0,4.0,3.0,7.0
2021,90089,229,207,97,79,150,53,26,46.0,26.0,40.0,107.0
2021,90090,127,100,63,38,35,62,30,25.0,5.0,57.0,37.0
2021,90094,408,338,190,150,115,196,97,172.0,45.0,32.0,123.0
2021,90095,16,13,5,8,7,6,3,8.0,2.0,2.0,4.0
2021,90210,187,164,88,79,35,68,84,101.0,12.0,11.0,53.0
2021,90211,3,2,2,0,1,1,1,1.0,0.0,1.0,0.0
2021,90230,427,333,134,202,139,191,97,88.0,49.0,154.0,74.0
2021,90232,112,75,38,33,45,41,26,21.0,16.0,22.0,42.0
2021,90247,554,366,169,200,245,168,141,31.0,129.0,184.0,62.0
2021,90248,412,242,151,102,196,111,105,45.0,52.0,97.0,108.0
2021,90272,706,625,300,334,146,211,349,443.0,24.0,58.0,138.0
2021,90275,15,14,7,8,1,5,9,6.0,3.0,4.0,2.0
2021,90291,2860,2276,1383,907,827,1268,765,1441.0,261.0,307.0,601.0
2021,90292,920,686,400,296,300,377,243,437.0,71.0,76.0,218.0
2021,90293,560,434,235,201,173,223,164,266.0,56.0,49.0,118.0
2021,90402,76,66,32,34,14,21,41,55.0,1.0,4.0,9.0
2021,90404,9,9,1,8,1,6,2,5.0,1.0,2.0,1.0
2021,90405,4,4,2,2,0,1,3,2.0,0.0,1.0,1.0
2021,90501,576,403,207,222,256,184,136,70.0,75.0,202.0,146.0
2021,90502,175,82,43,50,105,36,34,23.0,27.0,21.0,69.0
2021,90504,4,1,1,0,3,1,0,0.0,0.0,1.0,3.0
2021,90710,935,681,316,378,362,311,262,144.0,125.0,317.0,206.0
2021,90717,36,25,15,11,17,9,10,9.0,0.0,14.0,7.0
2021,90731,3332,2426,1126,1363,1309,1125,898,717.0,367.0,1178.0,562.0
2021,90732,510,400,200,210,155,144,211,192.0,44.0,120.0,85.0
2021,90744,2804,1930,978,1025,1214,889,701,229.0,197.0,1424.0,507.0
2021,90810,4,3,3,0,1,2,1,1.0,0.0,2.0,0.0
2021,91030,1,1,1,0,1,0,0,1.0,0.0,0.0,0.0
2021,91040,597,474,269,238,179,198,220,243.0,10.0,129.0,126.0
2021,91042,794,655,370,318,200,295,299,291.0,30.0,189.0,180.0
2021,91201,1,1,1,0,1,0,0,1.0,0.0,0.0,0.0
2021,91214,5,5,2,3,0,1,4,2.0,0.0,0.0,3.0
2021,91303,1908,1646,1081,620,499,875,534,542.0,148.0,561.0,451.0
2021,91304,1467,1271,686,595,382,608,477,370.0,126.0,505.0,295.0
2021,91306,1731,1436,735,724,500,667,564,393.0,128.0,626.0,340.0
2021,91307,712,632,401,249,155,262,295,313.0,37.0,88.0,213.0
2021,91311,1540,1117,606,529,569,496,475,485.0,99.0,331.0,423.0
2021,91316,1298,1002,638,502,409,450,439,578.0,88.0,190.0,286.0
2021,91324,2008,1330,707,642,911,639,458,402.0,125.0,541.0,668.0
2021,91325,1158,823,433,419,483,374,301,278.0,85.0,323.0,284.0
2021,91326,763,606,322,291,225,245,293,253.0,49.0,107.0,285.0
2021,91330,51,40,17,23,20,12,19,14.0,7.0,10.0,13.0
2021,91331,3214,2529,1358,1334,1212,1121,881,228.0,134.0,2095.0,260.0
2021,91335,3050,2287,1560,1123,1146,1096,808,877.0,157.0,1111.0,544.0
2021,91340,283,231,120,120,91,117,75,24.0,17.0,174.0,26.0
2021,91342,2891,2291,1224,1123,1040,1039,812,371.0,154.0,1591.0,281.0
2021,91343,2396,1789,987,865,944,841,611,368.0,204.0,1016.0,371.0
2021,91344,1765,1281,654,640,650,516,599,466.0,97.0,444.0,521.0
2021,91345,666,538,297,254,209,232,225,117.0,36.0,322.0,93.0
2021,91352,2178,1643,1020,784,802,744,632,415.0,83.0,1014.0,297.0
2021,91356,1349,1020,714,517,439,483,427,622.0,120.0,172.0,319.0
2021,91364,1318,1177,731,480,255,544,519,585.0,105.0,165.0,356.0
2021,91367,1870,1663,1003,689,387,780,703,853.0,177.0,210.0,454.0
2021,91371,2,2,2,0,1,0,1,0.0,0.0,2.0,0.0
2021,91401,1776,1389,715,697,552,690,534,498.0,160.0,512.0,327.0
2021,91402,2586,2045,1032,1064,938,986,662,255.0,130.0,1395.0,368.0
2021,91403,1269,1063,594,487,295,546,428,573.0,93.0,172.0,311.0
2021,91405,2486,1911,1032,951,885,921,680,441.0,193.0,1063.0,429.0
2021,91406,2490,1849,1240,862,954,871,665,665.0,201.0,912.0,346.0
2021,91411,1355,1087,605,500,416,541,398,380.0,123.0,410.0,264.0
2021,91423,1455,1195,643,566,389,600,466,644.0,126.0,216.0,312.0
2021,91436,559,442,310,210,147,172,240,312.0,27.0,54.0,127.0
2021,91504,67,53,29,25,22,23,22,23.0,11.0,11.0,9.0
2021,91505,23,20,11,9,7,10,6,4.0,1.0,14.0,1.0
2021,91601,2829,2132,1456,1048,1035,1224,570,902.0,361.0,664.0,592.0
2021,91602,908,712,465,340,260,390,258,408.0,77.0,145.0,178.0
2021,91604,1906,1440,1048,661,590,752,564,942.0,138.0,206.0,441.0
2021,91605,2322,1672,1164,795,931,862,529,479.0,129.0,922.0,446.0
2021,91606,1945,1411,917,747,783,676,486,509.0,143.0,644.0,372.0
2021,91607,1261,965,608,473,388,489,384,535.0,94.0,202.0,257.0
2021,91608,69,45,44,24,33,16,20,17.0,10.0,19.0,23.0
2022,90001,993,740,319,442,432,375,186,26.0,278.0,421.0,128.0
2022,90002,2593,1957,720,1257,1003,991,599,31.0,809.0,1096.0,280.0
2022,90003,6028,4636,2031,2712,2404,2423,1201,141.0,1945.0,2501.0,529.0
2022,90004,3833,2913,1483,1442,1379,1535,919,676.0,375.0,1193.0,1033.0
2022,90005,2578,1942,1005,936,965,1080,533,291.0,286.0,761.0,926.0
2022,90006,3521,2615,1285,1349,1378,1281,862,196.0,334.0,1546.0,931.0
2022,90007,3882,3173,1507,1459,2067,1209,606,618.0,592.0,1165.0,946.0
2022,90008,2451,2185,748,1277,736,951,764,105.0,1428.0,359.0,307.0
2022,90010,724,538,273,264,287,287,150,83.0,81.0,181.0,298.0
2022,90011,5793,4302,2109,2504,2440,2174,1179,269.0,920.0,3270.0,346.0
2022,90012,4195,3283,1992,1436,1381,1925,889,716.0,639.0,1210.0,1274.0
2022,90013,4440,3799,2311,1587,1057,2042,1341,902.0,1261.0,1089.0,965.0
2022,90014,2528,2098,1397,742,954,1043,531,420.0,509.0,863.0,590.0
2022,90015,5055,3857,2343,1664,1860,2318,877,749.0,874.0,1641.0,1160.0
2022,90016,2961,2497,932,1233,1155,1068,738,259.0,957.0,769.0,575.0
2022,90017,4208,3177,1897,1372,1632,1848,728,591.0,745.0,1411.0,1077.0
2022,90018,2557,2101,863,1113,915,940,702,179.0,726.0,895.0,343.0
2022,90019,3912,2949,1421,1508,1466,1381,1065,582.0,698.0,1110.0,970.0
2022,90020,2318,1727,932,804,861,929,528,249.0,219.0,577.0,982.0
2022,90021,2420,1655,1245,650,929,923,568,483.0,396.0,714.0,498.0
2022,90023,2179,1369,731,783,1025,732,422,149.0,77.0,1154.0,388.0
2022,90024,1356,1032,573,509,574,412,370,508.0,69.0,132.0,539.0
2022,90025,3004,1965,1219,920,1301,1019,684,950.0,140.0,316.0,1351.0
2022,90026,4127,2966,1487,1571,1597,1646,884,970.0,389.0,1301.0,814.0
2022,90027,3201,2259,1272,1105,1230,1214,757,968.0,258.0,669.0,959.0
2022,90028,5910,4609,2532,2110,2130,2768,1012,1748.0,971.0,1162.0,1607.0
2022,90029,1890,1460,764,745,646,835,409,371.0,177.0,720.0,400.0
2022,90031,1670,1120,660,557,762,545,363,167.0,77.0,781.0,334.0
2022,90032,1522,1126,510,653,580,526,416,127.0,69.0,863.0,164.0
2022,90033,2738,1990,1056,1050,1117,981,640,195.0,115.0,1599.0,368.0
2022,90034,2747,2012,1106,954,973,1084,690,800.0,294.0,488.0,710.0
2022,90035,1553,1196,638,588,466,582,505,554.0,211.0,184.0,404.0
2022,90036,2894,2063,1050,913,1214,1058,622,1048.0,233.0,277.0,1100.0
2022,90037,4678,3736,1661,1998,1761,1845,1072,227.0,1203.0,2054.0,516.0
2022,90038,2380,1819,973,844,867,1011,502,603.0,331.0,639.0,568.0
2022,90039,1353,937,560,443,485,489,379,436.0,43.0,329.0,349.0
2022,90041,977,678,383,358,383,289,305,245.0,32.0,298.0,290.0
2022,90042,1945,1416,714,778,707,746,492,348.0,52.0,923.0,314.0
2022,90043,2572,2097,808,1287,818,1030,724,99.0,1341.0,545.0,267.0
2022,90044,5795,4514,1802,2753,2178,2279,1338,134.0,2200.0,2068.0,607.0
2022,90045,3941,2624,1487,1187,1665,1287,989,919.0,579.0,609.0,1086.0
2022,90046,2150,1709,979,739,664,974,512,911.0,265.0,259.0,541.0
2022,90047,2807,2083,846,1259,1070,990,747,51.0,1339.0,622.0,320.0
2022,90048,1910,1411,776,579,742,755,413,668.0,160.0,220.0,738.0
2022,90049,1317,1049,583,505,368,463,486,653.0,62.0,95.0,382.0
2022,90056,17,14,4,10,3,9,5,1.0,11.0,1.0,2.0
2022,90057,3292,2620,1349,1309,1116,1441,735,359.0,518.0,1469.0,606.0
2022,90058,292,196,115,113,122,114,56,23.0,53.0,136.0,40.0
2022,90059,1957,1628,498,1153,636,903,418,38.0,795.0,761.0,158.0
2022,90061,1938,1508,615,920,696,822,420,55.0,752.0,658.0,205.0
2022,90062,2237,1833,684,1028,849,792,596,83.0,813.0,728.0,296.0
2022,90063,467,329,151,205,179,187,101,18.0,9.0,297.0,53.0
2022,90064,1841,1349,811,605,643,638,560,627.0,214.0,253.0,590.0
2022,90065,1873,1324,749,665,722,637,514,326.0,83.0,826.0,348.0
2022,90066,1899,1508,803,712,533,744,622,760.0,120.0,349.0,435.0
2022,90067,105,82,56,31,32,38,35,45.0,9.0,12.0,38.0
2022,90068,1490,1220,691,579,421,635,434,685.0,143.0,175.0,328.0
2022,90069,406,338,181,155,120,180,106,192.0,44.0,29.0,116.0
2022,90071,398,319,210,117,127,181,90,74.0,68.0,106.0,120.0
2022,90073,9,6,3,4,4,4,1,6.0,0.0,0.0,3.0
2022,90077,246,213,129,90,47,68,131,119.0,12.0,25.0,75.0
2022,90079,1,1,0,1,1,0,0,0.0,0.0,1.0,0.0
2022,90089,608,498,253,175,459,104,45,113.0,50.0,75.0,270.0
2022,90090,158,107,83,50,61,59,38,38.0,8.0,70.0,38.0
2022,90094,376,286,146,141,119,163,94,117.0,49.0,34.0,124.0
2022,90095,41,33,22,12,19,12,10,7.0,13.0,4.0,16.0
2022,90210,199,180,105,81,28,74,97,105.0,11.0,12.0,64.0
2022,90211,7,6,1,5,2,5,0,2.0,0.0,1.0,4.0
2022,90230,447,368,170,201,123,193,131,104.0,51.0,164.0,77.0
2022,90232,93,50,25,24,55,23,15,18.0,11.0,13.0,42.0
2022,90245,1,1,0,1,0,0,1,1.0,0.0,0.0,0.0
2022,90247,549,375,146,233,238,184,127,21.0,134.0,191.0,76.0
2022,90248,461,266,166,118,239,117,105,36.0,76.0,106.0,143.0
2022,90262,2,1,1,0,1,0,1,0.0,0.0,1.0,0.0
2022,90272,628,540,282,268,150,177,301,400.0,23.0,36.0,127.0
2022,90275,17,12,4,8,7,6,4,2.0,1.0,8.0,4.0
2022,90291,2711,2059,1257,839,870,1187,654,1208.0,235.0,338.0,638.0
2022,90292,726,565,310,255,201,292,233,338.0,75.0,66.0,170.0
2022,90293,590,457,249,214,178,237,175,239.0,60.0,70.0,138.0
2022,90305,3,3,1,2,0,1,2,0.0,3.0,0.0,0.0
2022,90402,67,51,34,20,20,11,36,37.0,1.0,4.0,14.0
2022,90404,15,8,7,1,7,6,2,5.0,0.0,1.0,4.0
2022,90405,31,25,21,6,6,9,16,15.0,1.0,5.0,8.0
2022,90501,636,417,192,251,297,213,126,57.0,79.0,222.0,160.0
2022,90502,196,81,66,37,124,41,31,15.0,20.0,31.0,87.0
2022,90710,977,715,342,384,370,322,285,128.0,161.0,289.0,240.0
2022,90717,41,35,19,16,15,11,15,13.0,4.0,15.0,6.0
2022,90731,3482,2472,1177,1383,1388,1201,893,745.0,388.0,1142.0,674.0
2022,90732,530,407,184,231,159,164,207,183.0,38.0,124.0,106.0
2022,90744,2837,2001,958,1131,1200,929,708,232.0,235.0,1444.0,481.0
2022,90810,5,2,1,1,4,1,0,1.0,1.0,0.0,1.0
2022,90813,1,0,0,0,1,0,0,,,,
2022,91030,1,1,0,1,0,0,1,0.0,0.0,1.0,0.0
2022,91040,701,540,315,265,222,224,255,293.0,20.0,148.0,151.0
2022,91042,875,727,374,380,226,307,342,326.0,36.0,200.0,220.0
2022,91105,2,1,2,0,2,0,0,1.0,0.0,0.0,1.0
2022,91201,3,0,1,0,3,0,0,0.0,0.0,0.0,1.0
2022,91214,3,1,0,1,2,0,1,1.0,0.0,0.0,1.0
2022,91303,2283,1957,1255,820,618,1130,535,561.0,166.0,770.0,589.0
2022,91304,1701,1496,783,759,444,753,504,453.0,136.0,653.0,314.0
