year,zip_code,below_poverty_level_individuals_count,below_poverty_level_individuals_count_male,below_poverty_level_individuals_count_female,below_poverty_level_individuals_count_age_below_24,below_poverty_level_individuals_count_age_between_25_44,below_poverty_level_individuals_count_age_above_45,below_poverty_level_individuals_count_white,below_poverty_level_individuals_count_black,below_poverty_level_individuals_count_hispanic,below_poverty_level_individuals_count_other_races
2016,91505,3052.0,2347.0,1220.0,321.0,277.0,316.0,528.0,384.0,310.0,5150.0
2016,91506,1596.0,1129.0,444.0,228.0,159.0,222.0,406.0,239.0,40.0,2881.0
2016,91601,8556.0,5898.0,3230.0,1772.0,1391.0,1772.0,1271.0,886.0,421.0,14624.0
2016,91602,2016.0,1504.0,861.0,245.0,93.0,221.0,334.0,267.0,95.0,3631.0
2016,91604,1874.0,1489.0,558.0,253.0,144.0,253.0,217.0,132.0,134.0,3331.0
2016,91605,12849.0,7611.0,3370.0,4334.0,3102.0,4274.0,1495.0,904.0,399.0,22057.0
2016,91606,9423.0,5679.0,2759.0,2957.0,2105.0,2907.0,1119.0,787.0,324.0,15499.0
2016,91607,3568.0,2562.0,1227.0,577.0,475.0,577.0,758.0,429.0,214.0,6659.0
2016,91608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,91754,5115.0,2796.0,1091.0,1347.0,885.0,1337.0,1194.0,972.0,3135.0,5974.0
2016,91801,9210.0,5781.0,2817.0,1910.0,1224.0,1903.0,2038.0,1519.0,5446.0,10724.0
2016,91803,3762.0,2285.0,923.0,800.0,574.0,800.0,868.0,677.0,2380.0,4470.0
2017,90001,18654.0,9523.0,4283.0,8193.0,6066.0,8113.0,1333.0,938.0,24.0,26205.0
2017,90002,17795.0,9129.0,4104.0,7943.0,5899.0,7861.0,1130.0,723.0,110.0,28019.0
2017,90003,23212.0,12399.0,5583.0,9746.0,6994.0,9686.0,1847.0,1067.0,28.0,35343.0
2017,90004,11985.0,7718.0,3620.0,3317.0,2211.0,3304.0,1463.0,950.0,2403.0,17689.0
2017,90005,11300.0,6405.0,2864.0,3506.0,2557.0,3506.0,1755.0,1389.0,2798.0,14461.0
2017,90006,17720.0,9472.0,4371.0,6714.0,4658.0,6651.0,2185.0,1534.0,1933.0,23997.0
2017,90007,16513.0,12792.0,9949.0,2812.0,1989.0,2782.0,1361.0,909.0,4717.0,22815.0
2017,90008,7207.0,4597.0,1707.0,1680.0,1317.0,1649.0,1361.0,930.0,177.0,13454.0
2017,90010,535.0,443.0,294.0,21.0,21.0,21.0,92.0,71.0,398.0,601.0
2017,90011,38839.0,19960.0,8830.0,17324.0,12442.0,17199.0,2436.0,1555.0,121.0,57228.0
2017,90012,7531.0,3998.0,1685.0,1558.0,1168.0,1551.0,2354.0,1975.0,4825.0,9063.0
2017,90013,5318.0,4703.0,971.0,53.0,38.0,53.0,1224.0,562.0,588.0,9415.0
2017,90014,2560.0,1835.0,559.0,0.0,0.0,0.0,1049.0,725.0,618.0,4202.0
2017,90015,7413.0,4354.0,2323.0,2244.0,1561.0,2198.0,975.0,815.0,710.0,10477.0
2017,90016,10235.0,6161.0,2618.0,3211.0,2250.0,3078.0,1297.0,863.0,210.0,17747.0
2017,90017,11123.0,6693.0,3332.0,3461.0,2429.0,3461.0,1323.0,969.0,1435.0,15939.0
2017,90018,12899.0,7011.0,2632.0,4569.0,3163.0,4495.0,1910.0,1319.0,691.0,19473.0
2017,90019,12434.0,7480.0,2996.0,3562.0,2434.0,3535.0,2035.0,1392.0,1186.0,19160.0
2017,90020,7123.0,4336.0,2190.0,2066.0,1423.0,2066.0,938.0,721.0,2921.0,9524.0
2017,90021,1530.0,1247.0,241.0,150.0,137.0,150.0,289.0,133.0,9.0,2578.0
2017,90023,12316.0,6120.0,2242.0,5249.0,3814.0,5199.0,1238.0,947.0,139.0,21696.0
2017,90024,12715.0,11837.0,10807.0,266.0,202.0,223.0,836.0,612.0,5046.0,18807.0
2017,90025,5798.0,4795.0,3002.0,442.0,277.0,417.0,798.0,561.0,1396.0,9505.0
2017,90026,14591.0,9075.0,4592.0,3822.0,2640.0,3806.0,2194.0,1694.0,1651.0,22563.0
2017,90027,6880.0,4314.0,1779.0,1050.0,784.0,1050.0,1876.0,1516.0,595.0,11723.0
2017,90028,7448.0,5355.0,3038.0,789.0,590.0,789.0,1734.0,1304.0,825.0,12337.0
2017,90029,9359.0,5833.0,2408.0,2310.0,1639.0,2303.0,1779.0,1216.0,940.0,13448.0
2017,90031,9621.0,5489.0,2057.0,3130.0,2214.0,3108.0,1354.0,1002.0,2328.0,13254.0
2017,90032,10031.0,6030.0,3084.0,3180.0,2186.0,3143.0,1202.0,821.0,582.0,13499.0
2017,90033,16777.0,8529.0,3965.0,6927.0,5016.0,6889.0,1711.0,1321.0,648.0,29860.0
2017,90034,7379.0,5417.0,3424.0,1225.0,763.0,1211.0,941.0,737.0,1410.0,12349.0
2017,90035,3383.0,2065.0,1260.0,452.0,340.0,439.0,1022.0,866.0,178.0,6099.0
2017,90036,4485.0,3750.0,2579.0,397.0,232.0,370.0,569.0,338.0,706.0,7872.0
2017,90037,23361.0,13470.0,6028.0,8454.0,5740.0,8362.0,2204.0,1437.0,246.0,34965.0
2017,90038,7956.0,4985.0,2551.0,2267.0,1628.0,2190.0,994.0,704.0,259.0,11010.0
2017,90039,2941.0,1966.0,778.0,511.0,334.0,470.0,716.0,464.0,440.0,4734.0
2017,90041,2902.0,1792.0,905.0,681.0,405.0,681.0,638.0,429.0,552.0,4745.0
2017,90042,12358.0,7320.0,3258.0,3937.0,2731.0,3926.0,1508.0,1101.0,896.0,18526.0
2017,90043,9400.0,5710.0,1921.0,2845.0,2088.0,2840.0,1212.0,845.0,32.0,16861.0
2017,90044,32596.0,17358.0,7525.0,13041.0,9222.0,12902.0,3417.0,2197.0,101.0,50533.0
2017,90045,3938.0,3228.0,2103.0,451.0,384.0,440.0,469.0,259.0,416.0,6761.0
2017,90046,6847.0,5010.0,2712.0,86.0,64.0,86.0,2222.0,1751.0,330.0,12727.0
2017,90047,9660.0,5594.0,2094.0,3163.0,2164.0,3154.0,1358.0,903.0,24.0,17829.0
2017,90048,1942.0,1407.0,679.0,136.0,48.0,136.0,548.0,399.0,320.0,3422.0
2017,90049,2659.0,1823.0,927.0,350.0,243.0,334.0,577.0,486.0,275.0,4805.0
2017,90056,558.0,327.0,80.0,122.0,103.0,106.0,200.0,109.0,30.0,1086.0
2017,90057,16961.0,10019.0,4178.0,5533.0,4155.0,5477.0,2146.0,1409.0,2165.0,23844.0
2017,90058,1774.0,876.0,356.0,845.0,619.0,845.0,92.0,53.0,0.0,2619.0
2017,90059,16204.0,8015.0,3621.0,7561.0,5847.0,7443.0,1131.0,628.0,115.0,27061.0
2017,90061,8634.0,4753.0,1980.0,3439.0,2395.0,3409.0,680.0,442.0,31.0,14503.0
2017,90062,7776.0,4538.0,1861.0,2687.0,1663.0,2669.0,1036.0,551.0,57.0,12410.0
2017,90063,11991.0,6410.0,2902.0,4441.0,3160.0,4405.0,1557.0,1140.0,140.0,18110.0
2017,90064,2354.0,1522.0,853.0,413.0,315.0,403.0,508.0,419.0,659.0,3942.0
2017,90065,8524.0,5151.0,1817.0,2575.0,1994.0,2525.0,1237.0,798.0,929.0,13424.0
2017,90066,6335.0,4523.0,2138.0,1161.0,830.0,1161.0,799.0,651.0,1305.0,10269.0
2017,90067,108.0,62.0,33.0,0.0,0.0,0.0,46.0,46.0,20.0,196.0
2017,90068,2238.0,1972.0,1119.0,97.0,97.0,92.0,249.0,169.0,198.0,3994.0
2017,90069,1986.0,1501.0,717.0,65.0,65.0,56.0,548.0,420.0,149.0,3730.0
2017,90071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,90073,461.0,442.0,110.0,0.0,0.0,0.0,65.0,19.0,40.0,834.0
2017,90077,372.0,233.0,46.0,50.0,34.0,37.0,134.0,89.0,18.0,679.0
2017,90079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,90089,15.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2017,90090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,90094,897.0,795.0,662.0,87.0,87.0,87.0,15.0,15.0,63.0,1569.0
2017,90095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,90210,1533.0,692.0,147.0,144.0,125.0,136.0,799.0,697.0,162.0,2886.0
2017,90211,841.0,516.0,252.0,103.0,87.0,103.0,262.0,222.0,75.0,1467.0
2017,90212,1236.0,629.0,228.0,344.0,290.0,344.0,319.0,263.0,299.0,1930.0
2017,90230,3646.0,2021.0,732.0,962.0,735.0,962.0,894.0,663.0,430.0,6256.0
2017,90232,1399.0,990.0,358.0,168.0,117.0,168.0,476.0,241.0,144.0,2545.0
2017,90245,1473.0,866.0,217.0,490.0,372.0,476.0,184.0,117.0,31.0,2541.0
2017,90247,9334.0,5245.0,2028.0,3149.0,2340.0,3009.0,1374.0,940.0,1304.0,13440.0
2017,90248,1208.0,606.0,277.0,369.0,265.0,360.0,259.0,233.0,284.0,2019.0
2017,90250,15877.0,9230.0,4171.0,5606.0,3965.0,5543.0,1596.0,1041.0,1044.0,24297.0
2017,90262,15584.0,7768.0,3507.0,7125.0,5077.0,7089.0,1261.0,691.0,166.0,26405.0
2017,90265,1443.0,1030.0,277.0,161.0,161.0,156.0,389.0,252.0,78.0,2680.0
2017,90272,959.0,628.0,270.0,158.0,127.0,158.0,217.0,173.0,0.0,1852.0
2017,90275,1905.0,1027.0,297.0,283.0,249.0,255.0,825.0,595.0,643.0,3015.0
2017,90280,18351.0,9885.0,4146.0,7023.0,5242.0,6976.0,2006.0,1443.0,38.0,29653.0
2017,90290,360.0,274.0,79.0,71.0,71.0,71.0,32.0,15.0,0.0,674.0
2017,90291,3009.0,2005.0,891.0,606.0,415.0,596.0,533.0,398.0,207.0,5420.0
2017,90292,2520.0,1875.0,1023.0,173.0,159.0,163.0,834.0,472.0,250.0,4635.0
2017,90293,723.0,659.0,353.0,54.0,11.0,54.0,93.0,10.0,188.0,1166.0
2017,90301,7611.0,4208.0,1826.0,2604.0,1856.0,2604.0,1135.0,799.0,234.0,12122.0
2017,90302,6364.0,3649.0,1519.0,2324.0,1571.0,2305.0,717.0,391.0,152.0,10925.0
2017,90304,7081.0,3920.0,1910.0,2740.0,1996.0,2706.0,592.0,421.0,190.0,10815.0
2017,90305,1905.0,1123.0,239.0,507.0,349.0,507.0,499.0,275.0,21.0,3522.0
2017,90402,792.0,515.0,116.0,160.0,136.0,144.0,164.0,117.0,48.0,1518.0
2017,90403,2284.0,1447.0,686.0,142.0,60.0,142.0,913.0,695.0,80.0,4215.0
2017,90404,2840.0,1889.0,907.0,459.0,424.0,459.0,719.0,492.0,362.0,4671.0
2017,90405,2913.0,2123.0,1013.0,230.0,159.0,216.0,784.0,560.0,278.0,5069.0
2017,90501,6874.0,3599.0,1396.0,2732.0,1938.0,2714.0,714.0,543.0,861.0,9259.0
2017,90502,1697.0,782.0,335.0,684.0,441.0,684.0,282.0,231.0,366.0,2040.0
2017,90504,3292.0,1998.0,863.0,913.0,524.0,898.0,430.0,381.0,1422.0,4634.0
2017,90710,5013.0,2529.0,1048.0,2052.0,1446.0,1981.0,615.0,432.0,251.0,7536.0
2017,90717,2721.0,1555.0,482.0,753.0,613.0,732.0,530.0,413.0,281.0,4634.0
2017,90731,12279.0,7101.0,3025.0,4330.0,3055.0,4243.0,1411.0,848.0,251.0,18206.0
2017,90732,1315.0,718.0,274.0,471.0,298.0,423.0,191.0,126.0,86.0,2137.0
2017,90744,14483.0,6737.0,3121.0,6946.0,4847.0,6853.0,1231.0,800.0,132.0,23929.0
2017,90745,6205.0,3481.0,1552.0,1991.0,1337.0,1939.0,1025.0,733.0,1276.0,9033.0
2017,90802,8494.0,5746.0,2387.0,2128.0,1582.0,2104.0,1134.0,620.0,253.0,14898.0
2017,90810,7167.0,3986.0,1949.0,2650.0,2003.0,2577.0,879.0,531.0,1139.0,11779.0
2017,90813,19393.0,9834.0,4710.0,8228.0,5660.0,8129.0,1881.0,1331.0,1722.0,32698.0
2017,91011,608.0,361.0,148.0,90.0,90.0,90.0,191.0,157.0,255.0,831.0
2017,91030,2104.0,1345.0,550.0,491.0,472.0,467.0,416.0,268.0,764.0,3141.0
2017,91040,2484.0,1262.0,465.0,611.0,234.0,583.0,788.0,611.0,83.0,4675.0
2017,91042,4340.0,2687.0,964.0,1109.0,885.0,1093.0,877.0,544.0,273.0,7894.0
2017,91105,1153.0,760.0,420.0,117.0,106.0,117.0,358.0,276.0,131.0,1833.0
2017,91201,3514.0,1979.0,608.0,752.0,508.0,752.0,1069.0,783.0,0.0,6521.0
2017,91204,4543.0,2714.0,1268.0,1292.0,745.0,1292.0,830.0,537.0,315.0,8338.0
2017,91205,8007.0,4591.0,1693.0,1856.0,1243.0,1804.0,2068.0,1560.0,449.0,14999.0
2017,91206,5558.0,3522.0,1256.0,1037.0,634.0,1037.0,1324.0,999.0,340.0,10366.0
2017,91214,1805.0,1211.0,375.0,396.0,391.0,366.0,241.0,198.0,638.0,2799.0
2017,91302,2261.0,1719.0,927.0,282.0,247.0,280.0,322.0,260.0,271.0,4211.0
2017,91303,6075.0,3415.0,1701.0,2308.0,1810.0,2240.0,401.0,352.0,220.0,9932.0
2017,91304,7808.0,4508.0,1835.0,2691.0,1850.0,2617.0,813.0,609.0,385.0,11545.0
2017,91306,6407.0,3923.0,1706.0,1712.0,1269.0,1689.0,1111.0,772.0,900.0,9378.0
2017,91307,1592.0,1039.0,365.0,257.0,189.0,224.0,456.0,296.0,93.0,2954.0
2017,91311,3316.0,1801.0,664.0,950.0,795.0,897.0,719.0,565.0,208.0,5468.0
2017,91316,4474.0,2301.0,1043.0,1311.0,922.0,1229.0,1031.0,862.0,288.0,8311.0
2017,91321,5384.0,2894.0,1221.0,2211.0,1530.0,2205.0,419.0,279.0,154.0,9348.0
2017,91324,4300.0,2904.0,1732.0,781.0,470.0,756.0,808.0,615.0,712.0,6964.0
2017,91325,5808.0,4383.0,3080.0,1057.0,706.0,1038.0,502.0,368.0,840.0,9169.0
2017,91326,2255.0,1306.0,478.0,501.0,336.0,444.0,588.0,448.0,642.0,3430.0
2017,91330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,91331,20060.0,11551.0,5261.0,6913.0,5036.0,6833.0,2366.0,1596.0,567.0,32925.0
2017,91335,15629.0,8879.0,3799.0,5234.0,3608.0,5134.0,2167.0,1516.0,1507.0,27322.0
2017,91340,5630.0,3178.0,1112.0,2020.0,1587.0,1984.0,586.0,432.0,23.0,9045.0
2017,91342,13373.0,7404.0,2688.0,4880.0,3482.0,4764.0,1685.0,1089.0,364.0,24345.0
2017,91343,13710.0,7427.0,3578.0,5563.0,3741.0,5460.0,1027.0,720.0,658.0,19777.0
2017,91344,3719.0,2503.0,1066.0,476.0,443.0,409.0,1068.0,740.0,340.0,6274.0
2017,91345,1708.0,1215.0,476.0,364.0,286.0,346.0,306.0,129.0,106.0,2629.0
2017,91352,9314.0,5200.0,2139.0,3355.0,2445.0,3318.0,1097.0,759.0,552.0,16632.0
2017,91356,2930.0,1870.0,767.0,579.0,324.0,579.0,822.0,481.0,230.0,5282.0
2017,91364,1581.0,1013.0,318.0,199.0,183.0,185.0,552.0,369.0,135.0,2865.0
2017,91367,4036.0,2818.0,1370.0,541.0,425.0,486.0,949.0,677.0,437.0,7090.0
2017,91371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,91401,8474.0,5000.0,2156.0,2762.0,1951.0,2742.0,1118.0,712.0,103.0,12831.0
2017,91402,17992.0,9913.0,4305.0,6770.0,4931.0,6671.0,1969.0,1309.0,1307.0,26968.0
2017,91403,1477.0,1044.0,431.0,100.0,100.0,100.0,434.0,333.0,67.0,2827.0
2017,91405,12550.0,7080.0,3096.0,4608.0,3111.0,4592.0,1349.0,862.0,531.0,17695.0
2017,91406,10385.0,6257.0,2583.0,3267.0,2455.0,3204.0,1083.0,861.0,560.0,14744.0
2017,91411,5100.0,2970.0,1389.0,1734.0,1292.0,1734.0,542.0,396.0,207.0,9034.0
2017,91423,2554.0,2040.0,849.0,170.0,130.0,170.0,447.0,344.0,141.0,4800.0
2017,91436,491.0,229.0,116.0,72.0,72.0,61.0,224.0,190.0,31.0,939.0
2017,91501,2934.0,1670.0,724.0,687.0,584.0,678.0,781.0,577.0,323.0,5201.0
2017,91504,2277.0,1620.0,805.0,460.0,260.0,429.0,332.0,197.0,343.0,3844.0
2017,91505,2998.0,2272.0,1365.0,314.0,280.0,308.0,462.0,412.0,405.0,4930.0
2017,91506,1655.0,1150.0,483.0,265.0,183.0,265.0,417.0,240.0,33.0,2972.0
2017,91601,7947.0,5635.0,3098.0,1458.0,1085.0,1453.0,1206.0,854.0,439.0,13896.0
2017,91602,1978.0,1567.0,849.0,164.0,72.0,164.0,319.0,247.0,104.0,3549.0
2017,91604,1993.0,1605.0,780.0,246.0,176.0,246.0,243.0,142.0,106.0,3581.0
2017,91605,11896.0,7219.0,3327.0,3905.0,2836.0,3832.0,1322.0,772.0,367.0,20166.0
2017,91606,8863.0,5413.0,2330.0,2583.0,1907.0,2520.0,1165.0,867.0,327.0,15004.0
2017,91607,3292.0,2212.0,1107.0,478.0,396.0,478.0,827.0,602.0,174.0,6186.0
2017,91608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,91754,4829.0,2557.0,1079.0,1191.0,772.0,1185.0,1287.0,1081.0,3087.0,5577.0
2017,91801,8835.0,5579.0,2607.0,1682.0,1056.0,1682.0,2070.0,1574.0,5318.0,10223.0
2017,91803,3857.0,2343.0,1024.0,727.0,540.0,717.0,1028.0,787.0,2330.0,4739.0
2018,90001,16911.0,8614.0,3910.0,7534.0,5655.0,7449.0,1196.0,763.0,29.0,25063.0
2018,90002,17365.0,8655.0,4001.0,8024.0,5954.0,7950.0,1097.0,686.0,117.0,27530.0
2018,90003,22186.0,11906.0,5142.0,9191.0,6589.0,9113.0,1744.0,1089.0,18.0,34641.0
2018,90004,11092.0,6933.0,3287.0,3032.0,2085.0,3025.0,1565.0,1127.0,2133.0,16303.0
2018,90005,11036.0,6464.0,2860.0,3157.0,2234.0,3157.0,1815.0,1415.0,2958.0,14411.0
2018,90006,17326.0,9201.0,4042.0,6452.0,4435.0,6397.0,2398.0,1673.0,2176.0,23513.0
2018,90007,15815.0,12404.0,9875.0,2432.0,1751.0,2403.0,1348.0,979.0,4950.0,22079.0
2018,90008,6926.0,4324.0,1631.0,1628.0,1296.0,1580.0,1476.0,974.0,208.0,12638.0
2018,90010,457.0,418.0,264.0,13.0,13.0,13.0,42.0,26.0,334.0,520.0
2018,90011,35874.0,18357.0,7989.0,15756.0,11385.0,15641.0,2719.0,1761.0,125.0,55161.0
2018,90012,7832.0,4233.0,1849.0,1547.0,1162.0,1547.0,2530.0,2052.0,5037.0,9378.0
2018,90013,5347.0,4526.0,853.0,75.0,62.0,75.0,1407.0,746.0,655.0,9426.0
2018,90014,3030.0,2250.0,625.0,0.0,0.0,0.0,1256.0,780.0,735.0,4993.0
2018,90015,7182.0,4345.0,2364.0,2130.0,1424.0,2065.0,866.0,707.0,813.0,10596.0
2018,90016,9659.0,5851.0,2478.0,2880.0,1965.0,2829.0,1374.0,928.0,247.0,16769.0
2018,90017,10922.0,6358.0,3060.0,3582.0,2569.0,3582.0,1385.0,982.0,1244.0,16178.0
2018,90018,12091.0,6485.0,2594.0,4186.0,2977.0,4091.0,1931.0,1420.0,776.0,17998.0
2018,90019,11450.0,6877.0,2764.0,3138.0,2002.0,3070.0,2060.0,1435.0,1368.0,17201.0
2018,90020,6420.0,4087.0,2032.0,1545.0,1136.0,1533.0,1066.0,788.0,3179.0,8469.0
2018,90021,1269.0,968.0,186.0,168.0,157.0,168.0,247.0,133.0,40.0,2116.0
2018,90023,11808.0,5955.0,2190.0,4865.0,3569.0,4808.0,1318.0,988.0,81.0,20678.0
2018,90024,12151.0,11224.0,10279.0,318.0,252.0,276.0,840.0,609.0,4665.0,18021.0
2018,90025,5491.0,4465.0,2933.0,387.0,223.0,387.0,905.0,639.0,1433.0,8856.0
2018,90026,13614.0,8729.0,4373.0,3395.0,2313.0,3376.0,1973.0,1490.0,1240.0,20549.0
2018,90027,6196.0,3824.0,1480.0,943.0,584.0,943.0,1807.0,1429.0,545.0,10404.0
2018,90028,6894.0,4844.0,2678.0,623.0,444.0,623.0,1831.0,1427.0,750.0,11689.0
2018,90029,9246.0,5700.0,2316.0,2331.0,1623.0,2324.0,1846.0,1215.0,929.0,13296.0
2018,90031,8330.0,4856.0,1850.0,2439.0,1894.0,2417.0,1402.0,1035.0,1984.0,11600.0
2018,90032,9378.0,5611.0,2955.0,2833.0,1983.0,2792.0,1252.0,934.0,714.0,12475.0
2018,90033,14854.0,7710.0,3590.0,5818.0,4325.0,5760.0,1691.0,1326.0,610.0,25584.0
2018,90034,6200.0,4570.0,2713.0,892.0,495.0,875.0,964.0,738.0,1056.0,10410.0
2018,90035,3351.0,2013.0,1226.0,409.0,261.0,403.0,1042.0,929.0,261.0,6034.0
2018,90036,3961.0,3379.0,2228.0,271.0,235.0,243.0,510.0,311.0,525.0,6877.0
2018,90037,22210.0,12818.0,5501.0,7667.0,5180.0,7596.0,2553.0,1725.0,240.0,34997.0
2018,90038,7315.0,4649.0,2391.0,1971.0,1441.0,1856.0,951.0,695.0,351.0,10370.0
2018,90039,2893.0,1805.0,786.0,593.0,346.0,551.0,739.0,495.0,328.0,4528.0
2018,90041,2949.0,1839.0,855.0,549.0,374.0,549.0,809.0,561.0,630.0,4863.0
2018,90042,10546.0,6496.0,2760.0,2989.0,1979.0,2980.0,1521.0,1061.0,846.0,15932.0
2018,90043,8961.0,5251.0,1775.0,2844.0,2108.0,2839.0,1289.0,866.0,36.0,16190.0
2018,90044,30703.0,16156.0,6892.0,12446.0,8840.0,12293.0,3292.0,2101.0,148.0,48691.0
2018,90045,3475.0,2754.0,1710.0,470.0,362.0,461.0,455.0,251.0,371.0,5870.0
2018,90046,6557.0,4708.0,2638.0,85.0,38.0,85.0,2186.0,1764.0,309.0,12086.0
2018,90047,8990.0,5476.0,2042.0,2552.0,1881.0,2543.0,1569.0,962.0,61.0,16346.0
2018,90048,1823.0,1353.0,690.0,113.0,49.0,113.0,516.0,357.0,224.0,3310.0
2018,90049,2581.0,1713.0,857.0,338.0,239.0,326.0,612.0,530.0,197.0,4750.0
2018,90056,573.0,335.0,86.0,107.0,107.0,91.0,207.0,131.0,36.0,1110.0
2018,90057,15667.0,8917.0,3683.0,5363.0,3946.0,5326.0,2097.0,1387.0,1610.0,22045.0
2018,90058,1420.0,731.0,316.0,633.0,474.0,633.0,61.0,56.0,0.0,2359.0
2018,90059,13897.0,6899.0,3100.0,6305.0,4775.0,6202.0,1191.0,693.0,46.0,23095.0
2018,90061,7718.0,4072.0,1743.0,3083.0,2057.0,3056.0,851.0,563.0,32.0,13563.0
2018,90062,7716.0,4338.0,1587.0,2706.0,1811.0,2691.0,1144.0,672.0,75.0,12532.0
2018,90063,10910.0,5734.0,2577.0,4002.0,3045.0,3953.0,1482.0,1174.0,159.0,16286.0
2018,90064,2362.0,1591.0,927.0,359.0,214.0,350.0,511.0,412.0,711.0,3862.0
2018,90065,7509.0,4661.0,1707.0,2107.0,1527.0,2087.0,1112.0,741.0,810.0,12182.0
2018,90066,6053.0,4256.0,1991.0,1136.0,883.0,1136.0,823.0,661.0,1204.0,9818.0
2018,90067,96.0,69.0,40.0,0.0,0.0,0.0,27.0,27.0,27.0,165.0
2018,90068,2277.0,2019.0,938.0,58.0,58.0,53.0,297.0,200.0,122.0,4179.0
2018,90069,1994.0,1409.0,637.0,73.0,73.0,63.0,670.0,512.0,168.0,3732.0
2018,90071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,90073,480.0,459.0,136.0,0.0,0.0,0.0,72.0,21.0,63.0,826.0
2018,90077,362.0,190.0,27.0,73.0,73.0,59.0,99.0,99.0,20.0,668.0
2018,90079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,90089,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2018,90090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,90094,930.0,811.0,674.0,90.0,90.0,90.0,29.0,29.0,117.0,1561.0
2018,90095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,90210,1522.0,728.0,180.0,194.0,185.0,186.0,683.0,600.0,180.0,2802.0
2018,90211,777.0,398.0,208.0,117.0,117.0,117.0,271.0,262.0,69.0,1334.0
2018,90212,1358.0,772.0,351.0,276.0,276.0,276.0,367.0,310.0,137.0,2343.0
2018,90230,4096.0,2209.0,780.0,1112.0,782.0,1112.0,955.0,775.0,336.0,7148.0
2018,90232,1267.0,821.0,267.0,121.0,110.0,121.0,550.0,325.0,210.0,2199.0
2018,90245,1306.0,773.0,227.0,375.0,254.0,360.0,221.0,158.0,32.0,2223.0
2018,90247,8685.0,4909.0,1767.0,2981.0,2252.0,2837.0,1217.0,795.0,1029.0,12380.0
2018,90248,1279.0,743.0,302.0,377.0,329.0,371.0,226.0,159.0,224.0,2004.0
2018,90250,14346.0,8280.0,3700.0,4920.0,3347.0,4845.0,1654.0,1146.0,866.0,21923.0
2018,90262,14012.0,7242.0,3387.0,6010.0,4252.0,5977.0,1344.0,760.0,104.0,23165.0
2018,90265,1220.0,943.0,323.0,139.0,139.0,139.0,204.0,138.0,48.0,2341.0
2018,90272,919.0,548.0,244.0,133.0,106.0,133.0,273.0,238.0,14.0,1766.0
2018,90275,1781.0,863.0,171.0,210.0,210.0,195.0,898.0,708.0,503.0,2915.0
2018,90280,17809.0,9796.0,4128.0,6602.0,5089.0,6579.0,2010.0,1411.0,31.0,28493.0
2018,90290,328.0,275.0,81.0,53.0,53.0,53.0,17.0,0.0,0.0,611.0
2018,90291,2818.0,1887.0,906.0,538.0,361.0,526.0,527.0,393.0,129.0,5160.0
2018,90292,2642.0,1894.0,876.0,285.0,201.0,278.0,813.0,463.0,200.0,4923.0
2018,90293,744.0,633.0,330.0,53.0,18.0,53.0,163.0,58.0,206.0,1212.0
2018,90301,7321.0,4039.0,1603.0,2372.0,1664.0,2372.0,1321.0,910.0,255.0,12159.0
2018,90302,6366.0,3543.0,1449.0,2422.0,1697.0,2380.0,742.0,401.0,201.0,11071.0
2018,90304,5678.0,3226.0,1601.0,2078.0,1619.0,2045.0,515.0,374.0,188.0,8651.0
2018,90305,1683.0,1044.0,146.0,316.0,213.0,316.0,506.0,323.0,33.0,3166.0
2018,90402,638.0,412.0,82.0,116.0,93.0,102.0,180.0,110.0,33.0,1223.0
2018,90403,1954.0,1178.0,503.0,137.0,67.0,137.0,826.0,639.0,115.0,3469.0
2018,90404,2970.0,2044.0,953.0,382.0,361.0,367.0,770.0,544.0,480.0,4879.0
2018,90405,3022.0,2247.0,1119.0,271.0,201.0,255.0,781.0,504.0,193.0,5379.0
2018,90501,6465.0,3382.0,1278.0,2525.0,1833.0,2503.0,761.0,558.0,900.0,8631.0
2018,90502,2239.0,1009.0,435.0,847.0,505.0,847.0,480.0,383.0,531.0,2755.0
2018,90504,3239.0,2069.0,871.0,791.0,422.0,734.0,542.0,379.0,1290.0,4577.0
2018,90710,5039.0,2673.0,1005.0,1890.0,1356.0,1820.0,756.0,476.0,384.0,7625.0
2018,90717,2692.0,1468.0,536.0,822.0,660.0,797.0,567.0,402.0,323.0,4418.0
