year,zip_code,unemployment_rate,unemployment_rate_male,unemployment_rate_female,unemployment_rate_age_below_24,unemployment_rate_age_between_25_44,unemployment_rate_age_above_45,unemployment_rate_white,unemployment_rate_black,unemployment_rate_hispanic,unemployment_rate_other_races
2018,90045,5.6,6.5,5.3,26.9,2.4,17.9,1.4,0.0,1.4,201.2
2018,90046,6.9,6.8,6.7,17.0,7.0,23.1,11.6,3.5,8.6,204.39999999999998
2018,90047,10.0,2.8,8.7,76.8,15.4,25.0,3.9,0.0,5.2,267.8
2018,90048,5.5,6.0,5.1,30.8,3.3,22.8,6.7,26.5,2.3,202.10000000000002
2018,90049,5.4,4.6,5.4,27.3,4.6,21.4,2.9,6.7,4.5,159.2
2018,90056,10.3,9.1,10.8,51.4,14.5,28.3,3.9,8.0,0.0,162.89999999999998
2018,90057,7.7,9.4,7.3,35.7,6.5,25.6,6.7,0.0,7.4,248.10000000000002
2018,90058,13.0,1.4,11.4,56.5,54.7,34.7,0.0,0.0,12.4,214.89999999999998
2018,90059,10.4,2.7,9.4,53.8,11.2,25.3,11.8,0.0,9.5,201.2
2018,90061,6.2,0.0,5.4,35.2,3.3,18.5,10.5,11.8,4.2,108.9
2018,90062,6.3,7.5,6.3,24.9,8.3,21.4,0.0,0.0,5.1,231.89999999999998
2018,90063,9.4,11.7,7.9,68.5,4.9,29.5,10.4,4.8,10.6,140.0
2018,90064,3.6,4.0,3.7,6.8,3.6,13.399999999999999,2.8,0.0,2.9,205.10000000000002
2018,90065,8.6,7.3,8.4,40.599999999999994,10.1,29.799999999999997,5.1,2.0,12.1,187.3
2018,90066,6.4,5.7,5.9,44.4,4.7,22.000000000000004,7.2,0.0,4.7,272.4
2018,90067,5.2,7.0,5.1,0.0,0.0,36.7,7.9,0.0,0.0,37.3
2018,90068,9.6,10.6,9.7,68.3,13.2,32.800000000000004,5.9,0.0,5.4,362.9
2018,90069,4.6,4.5,4.7,10.2,5.9,14.6,3.6,0.0,2.2,275.0
2018,90071,,,,,,,,,,
2018,90073,36.6,0.0,36.6,,18.3,106.39999999999999,,,0.0,132.7
2018,90077,3.3,3.8,3.7,4.3,8.5,15.399999999999999,1.6,0.0,0.0,59.1
2018,90079,,,,,,,,,,
2018,90089,34.4,32.7,28.0,65.2,0.0,0.0,,,39.0,145.9
2018,90090,,,,,,,,,,
2018,90094,2.3,1.8,2.4,0.0,0.0,15.1,0.0,0.0,26.6,74.2
2018,90095,,,,,,,,,,
2018,90210,4.9,5.6,4.0,17.3,2.4,13.4,9.4,8.2,8.2,79.6
2018,90211,6.7,7.5,6.1,46.0,8.9,19.3,14.6,0.0,0.0,83.2
2018,90212,5.2,5.2,5.4,3.3,9.7,18.5,3.1,5.8,21.8,214.70000000000002
2018,90230,4.8,3.8,4.6,31.2,8.3,13.4,3.9,4.4,8.0,198.0
2018,90232,3.6,4.3,3.5,2.9,2.0,12.8,3.3,17.6,0.0,185.5
2018,90245,8.0,7.2,7.3,54.099999999999994,0.0,28.1,7.2,25.7,0.0,221.8
2018,90247,7.2,5.5,7.0,42.0,7.6,27.7,4.4,0.0,7.2,238.6
2018,90248,5.8,7.3,5.6,30.299999999999997,9.6,20.4,3.0,0.0,3.5,266.40000000000003
2018,90250,7.1,8.4,6.6,42.5,6.7,25.200000000000003,3.7,3.4,5.4,255.9
2018,90262,9.0,12.0,8.1,49.3,9.9,23.5,11.1,30.6,8.4,213.10000000000002
2018,90265,4.8,3.1,4.8,25.400000000000002,9.0,20.1,2.6,0.0,17.1,164.89999999999998
2018,90272,4.0,3.9,4.1,22.6,8.4,8.299999999999999,4.0,2.1,0.0,74.2
2018,90275,3.7,2.5,3.7,34.2,5.5,13.600000000000001,1.3,0.0,0.0,178.3
2018,90280,10.4,8.6,9.2,58.3,11.3,33.8,4.9,0.0,11.0,267.20000000000005
2018,90290,8.5,9.2,10.0,100.0,0.0,36.4,2.9,0.0,,109.4
2018,90291,5.6,5.8,5.9,20.5,4.7,26.8,0.6,0.0,2.2,123.3
2018,90292,4.3,4.8,4.2,2.6,1.8,19.3,7.1,0.0,8.1,176.6
2018,90293,3.7,3.9,3.8,4.6,0.9,17.5,3.0,0.0,0.0,175.8
2018,90301,9.5,11.2,8.7,34.5,10.5,31.0,14.3,28.0,6.3,232.7
2018,90302,13.1,4.5,11.5,67.9,14.9,39.800000000000004,6.8,33.5,8.8,282.5
2018,90304,7.2,5.4,6.1,38.699999999999996,9.6,21.9,12.0,0.0,8.1,153.0
2018,90305,5.5,19.5,4.5,58.6,11.6,12.9,5.5,0.0,0.0,128.0
2018,90402,6.4,6.3,6.8,42.5,8.0,31.0,3.8,0.0,0.0,95.8
2018,90403,5.5,5.5,4.7,59.3,4.8,19.4,13.1,6.9,14.3,309.0
2018,90404,7.4,4.7,7.5,37.4,3.5,23.799999999999997,2.4,0.0,6.7,289.1
2018,90405,6.5,6.3,6.4,39.0,4.4,27.0,5.5,0.0,18.5,222.6
2018,90501,6.2,6.3,6.0,28.3,4.9,23.6,0.0,17.0,5.2,248.6
2018,90502,5.8,4.4,5.2,26.4,8.5,15.899999999999999,13.7,0.0,10.8,162.4
2018,90504,6.7,7.5,6.1,28.5,8.9,22.800000000000004,10.9,4.8,12.8,167.89999999999998
2018,90710,7.1,4.3,6.4,50.300000000000004,6.1,22.4,2.5,5.2,10.6,207.7
2018,90717,6.3,7.0,6.6,6.2,3.7,26.299999999999997,4.0,0.0,7.3,178.0
2018,90731,7.8,6.7,7.8,31.4,10.3,27.1,1.7,0.0,10.6,214.2
2018,90732,8.7,8.7,8.7,58.300000000000004,11.3,29.8,3.7,0.0,1.9,153.39999999999998
2018,90744,7.0,13.3,6.6,31.2,10.6,20.200000000000003,0.0,0.0,6.7,214.6
2018,90745,7.6,2.5,7.0,52.8,6.2,21.5,5.1,0.0,7.4,244.5
2018,90802,6.0,5.5,5.7,25.2,6.4,21.3,11.0,0.0,4.7,242.79999999999998
2018,90810,9.1,13.6,8.9,36.599999999999994,10.1,29.0,1.1,11.0,10.5,243.3
2018,90813,9.9,5.6,9.0,52.3,8.5,30.9,6.4,0.0,9.9,301.0
2018,91011,3.2,3.2,3.0,40.1,1.6,9.200000000000001,1.0,0.0,4.8,72.8
2018,91030,4.4,5.8,4.2,44.4,3.1,14.7,0.0,0.0,2.7,285.1
2018,91040,4.2,3.6,3.8,30.599999999999998,8.4,11.899999999999999,3.2,13.0,6.4,142.6
2018,91042,7.4,8.0,6.8,48.5,7.5,23.6,12.0,8.5,9.0,227.60000000000002
2018,91105,4.3,3.0,4.4,27.6,3.2,14.600000000000001,3.0,0.0,7.0,228.8
2018,91201,7.4,7.6,7.4,33.7,5.1,24.7,5.5,0.0,6.5,240.8
2018,91204,9.6,15.6,8.9,39.9,9.2,35.2,0.0,0.0,2.4,177.1
2018,91205,8.2,9.4,8.0,33.7,11.0,28.4,7.9,0.0,8.6,250.7
2018,91206,8.3,8.5,8.1,55.3,11.6,27.3,6.3,0.0,3.1,294.5
2018,91214,4.3,4.9,3.7,32.0,6.4,12.3,8.3,0.0,1.8,273.0
2018,91302,4.2,3.9,4.2,9.9,12.0,16.0,4.6,0.0,10.9,184.5
2018,91303,5.4,4.5,5.2,15.299999999999999,4.2,20.9,9.5,0.0,4.9,202.39999999999998
2018,91304,6.0,6.8,5.6,26.5,5.7,19.7,8.0,17.1,5.1,258.20000000000005
2018,91306,6.4,8.5,6.2,30.700000000000003,7.9,22.3,2.8,0.0,4.9,265.20000000000005
2018,91307,5.4,5.0,4.8,23.799999999999997,8.9,17.9,6.2,13.1,0.0,256.4
2018,91311,5.5,5.8,5.0,32.1,5.9,18.5,8.6,7.4,6.3,212.6
2018,91316,5.7,6.1,5.9,29.3,10.5,19.000000000000004,0.7,4.9,3.8,92.30000000000001
2018,91321,6.4,5.8,6.4,25.2,4.5,21.9,0.0,4.6,4.8,250.2
2018,91324,4.1,4.6,4.0,12.0,5.6,12.399999999999999,6.1,6.1,3.0,132.4
2018,91325,5.2,6.1,5.0,26.4,2.5,15.4,5.0,0.0,5.5,253.9
2018,91326,4.6,3.7,4.7,16.1,6.0,19.099999999999998,4.5,0.0,1.6,291.8
2018,91330,26.6,25.9,17.9,54.9,26.6,0.0,,,29.4,409.4
2018,91331,7.2,9.5,6.8,38.4,5.3,25.3,3.9,4.6,7.7,273.2
2018,91335,6.0,8.9,5.9,24.5,7.5,20.999999999999996,1.8,0.0,5.5,247.79999999999998
2018,91340,6.2,7.9,5.7,33.9,6.0,19.6,8.2,0.0,6.5,134.79999999999998
2018,91342,4.5,3.5,4.3,19.1,5.8,15.299999999999999,3.6,6.1,7.3,190.70000000000002
2018,91343,7.3,9.4,6.4,44.400000000000006,8.4,21.3,13.2,0.0,7.9,180.60000000000002
2018,91344,6.4,5.8,6.0,32.8,7.5,21.0,7.3,4.3,5.1,239.29999999999998
2018,91345,7.7,8.5,7.4,25.5,9.8,31.5,11.3,0.0,9.4,200.9
2018,91352,6.0,5.8,5.8,19.1,3.8,26.0,6.4,0.0,8.1,233.8
2018,91356,6.8,7.1,6.1,47.2,3.6,23.5,7.9,4.0,4.8,86.2
2018,91364,6.6,6.5,5.9,56.599999999999994,8.1,23.6,6.0,15.8,0.0,149.4
2018,91367,7.2,7.6,6.6,50.3,7.5,20.5,3.7,10.6,20.5,138.89999999999998
2018,91371,,,,,,,,,,
2018,91401,7.4,6.8,7.1,38.2,6.6,24.7,6.8,0.0,10.7,162.9
2018,91402,9.4,9.9,8.4,48.599999999999994,10.9,28.1,6.4,0.0,8.7,235.8
2018,91403,8.3,6.6,7.9,81.9,9.6,29.9,1.9,13.0,5.7,331.8
2018,91405,9.3,10.1,8.9,44.9,6.9,34.0,4.0,10.1,9.4,273.0
2018,91406,7.2,4.6,6.5,39.6,5.9,27.6,7.8,15.5,10.0,191.4
2018,91411,6.6,5.2,5.2,54.0,8.5,15.5,11.8,0.0,3.4,346.4
2018,91423,5.9,6.1,6.0,23.3,7.3,22.5,3.8,1.4,0.0,296.0
2018,91436,3.1,2.2,2.5,8.2,3.1,9.899999999999999,5.5,7.7,0.0,178.8
2018,91501,7.7,6.8,7.9,37.900000000000006,1.4,31.0,3.4,0.0,3.7,229.3
2018,91504,6.8,9.4,6.5,26.9,4.6,26.7,9.5,0.0,1.3,280.6
2018,91505,6.1,5.6,6.3,16.3,8.3,21.0,3.1,11.5,8.8,261.90000000000003
2018,91506,6.3,5.2,6.4,22.3,9.6,25.400000000000002,2.7,7.5,2.2,264.0
2018,91601,6.1,5.6,5.9,38.6,4.5,18.800000000000004,9.6,9.3,12.1,281.09999999999997
2018,91602,9.3,9.5,9.5,11.6,3.1,53.5,6.1,13.0,9.0,309.9
2018,91604,8.6,7.9,8.3,82.0,9.2,34.2,6.3,15.7,14.1,381.4
2018,91605,7.3,7.8,6.6,38.9,6.7,24.1,12.0,0.0,6.2,210.1
2018,91606,7.0,8.1,6.9,20.6,7.3,26.1,5.3,7.4,7.3,195.5
2018,91607,8.9,9.2,8.9,38.3,9.9,31.199999999999996,4.0,6.9,9.1,292.8
2018,91608,,,,,,,,,,
2018,91754,4.7,8.3,4.8,30.4,7.5,12.100000000000001,0.7,4.5,2.7,216.2
2018,91801,5.2,4.7,4.9,48.5,4.2,19.8,2.1,10.1,4.9,204.4
2018,91803,4.5,5.3,4.0,38.7,6.6,14.9,7.4,0.0,5.0,209.2
2019,90001,8.7,4.1,7.6,49.2,7.2,28.4,5.2,7.1,8.5,259.5
2019,90002,9.7,0.0,8.9,48.6,10.2,29.5,8.8,0.0,9.3,338.0
2019,90003,9.0,12.5,7.7,52.9,9.7,21.2,14.0,0.0,7.0,247.20000000000002
2019,90004,4.6,6.5,4.6,26.2,5.0,15.899999999999999,2.4,5.3,3.1,280.9
2019,90005,5.6,7.0,5.4,36.9,4.4,20.900000000000002,3.0,0.0,5.6,164.2
2019,90006,7.0,3.1,6.0,52.5,3.7,22.7,6.3,2.5,6.4,267.79999999999995
2019,90007,12.4,16.2,11.9,42.7,9.0,30.5,0.0,20.7,9.4,289.1
2019,90008,10.1,3.6,9.6,43.5,25.4,30.8,5.2,9.4,16.7,204.4
2019,90010,7.9,8.6,7.7,5.3,17.2,13.900000000000002,12.7,0.0,32.1,281.5
2019,90011,8.2,15.8,7.6,34.1,6.6,28.0,15.4,0.0,8.2,230.8
2019,90012,7.3,4.4,6.9,36.8,6.2,27.5,3.7,24.3,8.5,152.1
2019,90013,10.3,9.1,10.4,13.4,11.2,48.0,2.0,0.0,0.0,123.0
2019,90014,7.9,3.4,7.9,88.39999999999999,4.0,68.1,3.7,,8.5,186.6
2019,90015,6.2,9.9,6.0,37.099999999999994,4.3,17.0,7.4,0.0,8.0,234.7
2019,90016,5.2,6.5,4.9,30.9,3.4,20.1,3.6,7.8,3.2,255.79999999999998
2019,90017,5.6,5.7,5.0,50.2,3.1,24.9,5.3,0.0,5.6,260.29999999999995
2019,90018,7.8,4.8,7.4,42.2,12.0,23.400000000000002,2.6,5.4,6.7,185.3
2019,90019,4.3,4.9,4.1,29.099999999999998,4.0,14.200000000000001,3.3,13.2,2.8,250.39999999999998
2019,90020,4.8,5.4,4.5,46.2,4.9,16.1,0.0,14.1,6.8,240.6
2019,90021,16.4,10.0,15.5,55.900000000000006,19.8,50.900000000000006,46.9,0.0,7.7,264.20000000000005
2019,90023,7.6,21.7,7.3,31.0,9.5,23.5,3.7,0.0,8.8,185.3
2019,90024,7.9,5.9,5.0,35.7,4.6,12.899999999999999,4.8,1.7,5.0,199.79999999999998
2019,90025,4.4,4.6,4.4,26.799999999999997,1.7,21.7,3.8,0.0,2.5,255.2
2019,90026,6.4,3.9,5.8,48.0,4.1,21.400000000000002,5.9,14.9,8.3,271.29999999999995
2019,90027,6.0,6.0,6.1,12.6,3.9,26.299999999999997,5.8,0.0,5.0,142.8
2019,90028,8.1,8.1,7.6,33.8,9.7,25.3,12.7,29.2,6.8,257.3
2019,90029,7.8,8.4,7.4,37.7,9.7,29.799999999999997,9.9,0.0,8.7,279.4
2019,90031,8.5,7.7,7.8,57.2,8.6,22.4,2.5,2.3,8.0,146.3
2019,90032,8.6,5.7,7.7,47.900000000000006,8.6,26.200000000000003,0.3,15.5,11.5,280.9
2019,90033,5.7,4.9,5.3,30.8,6.9,18.2,2.3,0.0,7.1,209.0
2019,90034,4.6,5.1,4.4,7.2,3.8,18.0,6.6,20.7,1.9,288.29999999999995
2019,90035,3.7,3.7,3.7,22.1,2.9,11.7,4.4,0.0,3.9,215.4
2019,90036,5.2,5.2,4.9,22.3,3.1,23.4,6.6,23.1,2.1,196.5
2019,90037,7.7,22.1,7.3,35.8,8.3,30.2,5.2,14.9,7.0,135.8
2019,90038,5.8,6.7,5.5,28.2,5.5,21.4,3.2,12.3,4.7,283.4
2019,90039,5.8,6.6,5.7,31.6,6.4,20.6,5.6,5.9,5.1,292.1
2019,90041,6.1,4.1,5.1,37.7,7.4,15.5,3.6,0.0,8.7,207.0
2019,90042,6.8,6.5,6.8,31.5,6.2,23.9,2.3,3.0,7.2,252.60000000000002
2019,90043,9.0,4.4,8.6,56.9,11.9,25.7,3.1,11.2,2.6,218.70000000000002
2019,90044,7.1,19.0,6.6,41.9,9.4,22.300000000000004,2.8,0.0,5.4,236.8
2019,90045,5.0,5.9,4.6,29.5,2.3,12.899999999999999,2.0,0.0,1.0,210.2
2019,90046,6.6,6.7,6.7,15.0,6.1,22.6,6.9,2.9,5.0,239.2
2019,90047,8.5,3.5,7.5,75.5,14.0,23.8,1.2,0.0,4.2,287.1
2019,90048,5.1,5.4,4.8,19.7,2.1,24.5,7.9,22.2,2.7,207.20000000000002
2019,90049,4.5,4.0,4.7,20.0,3.9,21.1,2.8,2.0,0.0,158.4
2019,90056,9.9,10.4,9.9,52.6,11.5,25.7,5.0,8.7,0.0,192.4
2019,90057,7.0,7.3,6.6,31.4,6.6,23.7,9.9,0.0,6.6,237.79999999999998
2019,90058,14.0,0.0,12.0,57.7,52.3,37.9,0.0,0.0,12.6,234.9
2019,90059,10.7,0.0,9.4,59.3,9.4,29.5,13.6,13.9,12.3,223.5
2019,90061,5.7,0.0,5.2,32.5,4.9,14.099999999999998,6.5,26.9,3.5,138.10000000000002
2019,90062,4.5,2.0,4.4,15.0,3.3,18.4,3.7,0.0,3.8,121.3
2019,90063,8.0,6.3,6.6,63.7,5.3,23.3,8.3,6.6,8.6,188.7
2019,90064,3.3,3.7,3.5,7.1,5.2,11.4,1.8,0.0,3.4,207.8
2019,90065,7.6,7.2,7.4,31.299999999999997,9.9,25.799999999999997,6.8,3.3,8.9,179.89999999999998
2019,90066,5.4,4.4,5.0,42.0,4.0,18.599999999999998,6.8,0.0,5.4,268.3
2019,90067,6.2,8.2,4.1,0.0,0.0,26.700000000000003,17.4,0.0,0.0,46.900000000000006
2019,90068,9.1,9.7,9.3,53.900000000000006,9.7,34.7,4.7,0.0,6.1,408.0
2019,90069,4.9,4.9,5.0,7.5,6.3,15.4,4.8,0.0,4.7,267.70000000000005
2019,90071,0.0,0.0,0.0,,0.0,0.0,,,,100.0
2019,90073,40.0,0.0,40.0,,13.8,96.5,,,0.0,147.89999999999998
2019,90077,4.4,5.2,4.7,4.0,4.3,22.2,4.4,0.0,0.0,62.0
2019,90079,,,,,,,,,,
2019,90089,32.8,35.9,30.6,65.0,0.0,0.0,,,20.6,157.9
2019,90090,,,,,,,,,,
2019,90094,3.5,1.8,3.6,0.0,13.3,16.2,0.0,0.0,44.9,75.4
2019,90095,,,,,,,,,,
2019,90210,4.9,5.7,4.1,14.2,1.3,14.1,8.5,7.9,0.0,77.4
2019,90211,6.3,7.1,5.4,40.0,8.7,20.599999999999998,15.1,0.0,0.0,88.1
2019,90212,6.0,6.6,6.1,9.8,16.9,21.5,3.1,14.2,22.0,225.90000000000003
2019,90230,4.0,4.1,3.8,23.4,5.6,10.6,4.4,4.0,5.7,199.3
2019,90232,3.6,4.2,3.8,1.2,1.7,15.299999999999999,0.0,7.2,0.0,148.6
2019,90245,6.5,6.1,5.8,44.8,0.0,23.4,9.1,0.0,1.9,257.20000000000005
2019,90247,5.7,5.1,5.5,30.8,3.7,24.3,4.5,0.0,5.1,229.39999999999998
2019,90248,4.8,6.1,4.6,26.099999999999998,9.8,13.2,3.6,0.0,2.1,248.6
2019,90250,5.7,6.3,5.3,31.0,5.9,19.8,2.7,0.0,4.5,255.7
2019,90262,8.4,24.1,7.6,45.6,7.7,23.900000000000002,4.8,31.9,7.8,206.1
2019,90265,3.8,3.4,3.5,20.3,9.0,8.9,4.4,0.0,4.5,123.1
2019,90272,3.8,4.1,3.6,21.0,7.6,6.8,4.3,3.6,0.0,75.5
2019,90275,4.0,3.0,3.6,32.9,10.7,11.700000000000001,2.5,0.0,0.0,186.0
2019,90280,9.6,8.6,8.5,52.7,10.5,30.700000000000003,6.2,0.0,10.4,276.1
2019,90290,6.5,5.2,7.8,68.2,0.0,20.9,0.0,0.0,0.0,107.2
2019,90291,5.2,5.8,5.4,31.5,3.2,26.299999999999997,0.2,0.0,0.0,147.8
2019,90292,3.5,3.9,3.7,0.4,2.7,16.2,2.7,0.0,11.2,174.5
2019,90293,3.0,3.4,3.2,9.7,1.0,11.100000000000001,1.5,0.0,0.0,150.4
2019,90301,8.5,7.7,7.7,29.900000000000002,8.7,29.500000000000004,15.4,20.9,5.2,229.8
2019,90302,10.6,4.1,9.5,51.2,12.3,30.7,8.2,26.7,6.5,264.6
2019,90304,5.8,10.4,4.9,26.2,9.5,17.7,13.5,0.0,6.8,173.5
2019,90305,5.2,0.0,4.9,54.9,11.3,15.5,1.5,0.0,5.9,144.3
2019,90402,6.0,5.6,6.5,42.4,8.0,27.6,3.7,0.0,0.0,97.6
2019,90403,4.3,5.0,3.8,6.0,3.5,16.299999999999997,9.8,7.8,7.1,243.7
2019,90404,5.8,4.7,5.9,35.3,3.4,22.599999999999998,2.8,0.0,6.3,235.70000000000002
2019,90405,4.7,4.3,4.7,25.700000000000003,4.0,22.700000000000003,4.2,0.0,18.5,203.9
2019,90501,5.5,5.5,5.2,29.1,5.4,18.7,0.0,16.4,5.0,254.8
2019,90502,4.3,3.8,3.8,23.0,4.9,10.5,9.6,0.0,4.5,141.0
2019,90504,4.6,5.9,4.1,21.299999999999997,4.2,15.600000000000001,10.3,6.3,6.7,178.1
2019,90710,7.0,3.9,6.5,53.699999999999996,4.0,18.900000000000002,1.3,6.0,11.6,247.70000000000002
2019,90717,3.1,3.9,3.2,0.0,2.1,13.4,3.0,0.0,2.5,155.6
2019,90731,7.2,6.4,7.4,21.5,11.0,25.200000000000003,3.5,0.0,7.8,218.3
2019,90732,6.7,8.0,6.6,43.5,8.7,25.099999999999998,3.1,4.5,2.6,214.7
2019,90744,5.9,10.4,5.7,25.200000000000003,7.9,19.0,0.0,0.0,5.8,219.39999999999998
2019,90745,5.8,3.9,5.1,48.2,4.6,15.4,4.5,0.0,6.7,226.60000000000002
2019,90802,5.9,4.6,5.7,30.5,6.5,21.900000000000002,8.0,0.0,7.1,258.4
2019,90810,8.0,9.2,8.1,31.2,10.7,20.299999999999997,0.9,0.0,10.5,220.0
2019,90813,9.0,6.1,8.2,49.0,9.0,28.6,2.9,0.0,10.8,267.4
2019,91011,3.1,3.3,2.9,42.0,2.6,9.9,1.0,0.0,3.9,72.3
2019,91030,3.9,5.2,3.8,39.7,0.0,14.100000000000001,0.0,0.0,3.6,208.2
2019,91040,4.8,5.6,4.4,34.3,10.4,12.399999999999999,2.4,9.0,3.1,147.2
2019,91042,5.9,7.2,5.6,25.8,4.8,17.4,7.9,8.3,6.6,117.0
2019,91105,4.2,2.7,3.8,36.400000000000006,1.1,14.2,6.4,0.0,8.7,131.79999999999998
2019,91201,7.7,8.9,7.6,41.599999999999994,2.2,25.300000000000004,5.3,0.0,3.3,252.3
2019,91204,9.7,14.6,9.0,40.900000000000006,10.3,31.1,0.0,0.0,7.9,176.0
2019,91205,7.3,8.6,6.9,34.2,9.6,24.6,9.6,7.5,6.6,242.0
2019,91206,6.0,4.9,5.7,46.5,8.4,18.1,4.3,0.0,3.8,292.6
2019,91214,3.6,3.9,3.3,28.6,5.8,10.3,5.4,0.0,1.6,169.10000000000002
2019,91302,4.0,3.9,3.8,8.1,9.8,15.9,6.1,0.0,7.6,177.0
2019,91303,5.5,4.2,5.5,12.9,6.3,18.799999999999997,6.3,0.0,6.3,224.39999999999998
2019,91304,4.9,4.7,4.7,12.9,5.2,15.7,6.0,18.8,5.1,275.3
2019,91306,5.8,7.9,5.6,35.1,5.2,20.5,1.3,0.0,4.8,230.0
2019,91307,5.6,4.7,5.0,25.0,7.3,19.3,4.2,16.3,1.3,232.7
2019,91311,5.5,6.0,5.1,32.7,4.9,17.4,6.9,5.2,5.1,222.6
2019,91316,6.6,6.8,6.3,50.9,10.1,20.500000000000004,2.2,12.6,1.9,94.69999999999999
2019,91321,5.5,5.5,5.5,22.0,3.0,19.2,0.0,4.4,4.6,234.89999999999998
2019,91324,4.1,4.8,3.8,19.5,3.3,10.9,7.2,5.9,4.0,158.5
2019,91325,4.0,4.8,3.9,16.9,3.5,12.7,3.6,0.0,4.2,244.39999999999998
2019,91326,4.1,3.8,4.2,6.4,5.8,18.0,4.8,0.0,2.1,169.7
2019,91330,23.6,23.7,20.9,47.3,33.0,0.0,,,18.6,292.6
2019,91331,5.9,7.2,5.3,39.5,5.3,17.8,4.0,4.1,6.5,266.5
2019,91335,5.6,9.1,5.5,23.4,7.7,19.4,2.3,0.0,4.8,243.8
2019,91340,4.3,9.8,3.9,29.0,2.0,15.3,4.0,,3.3,133.39999999999998
2019,91342,3.6,3.6,3.4,14.100000000000001,3.5,13.900000000000002,3.5,6.9,6.7,168.9
2019,91343,6.6,7.3,5.7,45.699999999999996,8.3,17.099999999999998,11.0,2.3,7.8,183.7
2019,91344,5.4,5.2,5.3,16.200000000000003,7.6,18.1,6.8,5.5,5.2,264.7
2019,91345,6.6,5.7,6.5,30.1,4.5,24.2,5.0,0.0,9.0,173.39999999999998
2019,91352,5.6,5.6,5.4,20.200000000000003,5.7,23.1,5.8,0.0,6.5,240.39999999999998
2019,91356,6.4,6.5,6.1,39.6,4.1,23.3,5.5,3.2,1.0,86.3
2019,91364,5.9,6.6,5.3,44.1,5.3,17.0,4.1,23.1,0.0,127.6
2019,91367,6.3,6.4,6.1,27.8,6.6,22.6,3.5,13.4,13.6,139.8
2019,91371,,,,,,,,,,
2019,91401,6.0,5.8,5.7,35.7,2.7,20.499999999999996,4.1,0.0,7.6,277.1
2019,91402,8.5,7.5,7.5,49.4,10.6,25.8,3.1,0.0,9.4,236.5
2019,91403,6.4,5.3,6.0,75.1,7.4,21.1,5.5,10.2,8.3,283.3
2019,91405,8.0,9.5,7.8,30.5,6.0,30.400000000000002,3.7,15.0,7.9,137.6
2019,91406,6.1,4.2,5.5,34.1,7.4,22.4,4.3,11.7,7.9,266.29999999999995
2019,91411,5.3,4.8,4.4,42.3,3.2,14.0,9.2,0.0,3.4,336.7
2019,91423,5.9,6.1,5.9,24.0,8.6,19.6,4.3,1.8,0.0,197.8
2019,91436,3.4,2.4,3.3,24.4,4.1,12.8,5.4,0.0,0.0,179.8
2019,91501,8.1,7.8,8.4,37.0,7.0,29.4,3.1,0.0,5.3,218.4
2019,91504,6.2,8.4,5.9,28.700000000000003,5.6,21.8,6.1,0.0,2.4,296.40000000000003
2019,91505,5.8,6.3,5.8,16.2,6.8,17.8,4.1,17.9,5.2,244.1
2019,91506,5.7,5.1,5.5,20.7,9.2,23.3,2.6,11.5,1.8,259.1
2019,91601,5.0,5.6,5.0,17.4,5.5,11.799999999999999,6.9,7.1,6.0,277.3
2019,91602,8.4,8.9,8.6,8.0,3.1,48.6,4.8,9.9,12.4,254.5
2019,91604,6.9,5.7,6.6,80.7,8.6,23.5,6.2,12.4,7.1,383.79999999999995
2019,91605,7.2,7.5,6.5,36.9,7.6,21.8,4.4,0.0,6.5,146.60000000000002
2019,91606,5.1,5.8,5.0,14.2,5.0,17.8,7.8,7.6,4.4,196.2
2019,91607,6.5,6.4,6.2,41.8,6.6,21.2,3.0,6.5,11.6,217.0
2019,91608,0.0,,0.0,,0.0,,,,,0.0
2019,91754,5.0,9.0,5.0,38.6,8.7,13.700000000000001,0.9,5.0,3.3,232.8
2019,91801,4.5,2.8,4.3,40.9,3.4,18.8,0.0,11.9,5.0,200.0
2019,91803,4.2,7.7,3.7,33.2,3.9,13.3,7.6,0.0,3.1,184.8
2020,90001,8.5,0.0,7.8,38.900000000000006,8.9,30.200000000000003,7.5,0.0,8.2,158.3
2020,90002,9.3,8.8,8.8,44.4,8.5,33.5,6.2,0.0,9.1,314.7
2020,90003,9.0,3.6,7.9,50.599999999999994,10.9,24.2,11.8,0.0,6.9,249.8
2020,90004,6.5,8.8,6.6,31.3,6.7,20.3,2.5,12.3,3.6,260.9
2020,90005,4.5,5.1,4.5,31.5,4.0,16.5,2.1,0.0,3.4,237.6
2020,90006,6.4,4.2,5.7,39.4,4.3,21.299999999999997,7.2,2.5,4.0,254.2
2020,90007,13.0,14.7,12.2,40.8,9.0,39.7,10.7,18.5,10.1,266.9
2020,90008,8.4,4.4,8.7,28.0,28.4,30.2,1.9,6.5,15.9,217.2
2020,90010,4.0,6.4,3.6,8.0,5.6,10.3,10.3,0.0,10.8,258.6
2020,90011,9.0,7.2,8.4,38.5,10.2,31.7,16.3,0.0,9.1,250.9
2020,90012,8.1,6.5,7.7,44.0,4.8,31.1,7.4,19.3,15.0,118.8
2020,90013,10.8,9.2,11.0,9.9,12.4,44.3,1.9,0.0,12.2,171.2
2020,90014,11.2,6.8,10.9,83.7,0.0,86.7,6.9,,0.0,192.5
2020,90015,5.7,7.8,5.5,28.799999999999997,3.5,20.7,4.9,0.0,6.5,223.7
