year,zip_code,population,population_male,population_female,population_age_below_24,population_age_between_25_44,population_age_above_45
2011,90001,54760.0,26996.0,27764.0,25550.0,16976.0,12234.0
2011,90002,46509.0,22471.0,24038.0,23095.0,12643.0,10771.0
2011,90003,66183.0,32017.0,34166.0,32393.0,18585.0,15205.0
2011,90004,63932.0,32396.0,31536.0,20293.0,22629.0,21010.0
2011,90005,41178.0,21558.0,19620.0,12821.0,15986.0,12371.0
2011,90006,57912.0,30013.0,27899.0,21136.0,19560.0,17216.0
2011,90007,42265.0,20972.0,21293.0,23169.0,11062.0,8034.0
2011,90008,34429.0,15135.0,19294.0,11573.0,8313.0,14543.0
2011,90010,3229.0,1601.0,1628.0,468.0,1314.0,1447.0
2011,90011,101523.0,51794.0,49729.0,47213.0,32325.0,21985.0
2011,90012,29298.0,17893.0,11405.0,7627.0,11063.0,10608.0
2011,90013,8216.0,4984.0,3232.0,1069.0,3110.0,4037.0
2011,90014,5204.0,3072.0,2132.0,369.0,2139.0,2696.0
2011,90015,17957.0,9339.0,8618.0,6823.0,6253.0,4881.0
2011,90016,46871.0,22290.0,24581.0,17496.0,14320.0,15055.0
2011,90017,22401.0,11840.0,10561.0,9037.0,8286.0,5078.0
2011,90018,48212.0,23054.0,25158.0,17979.0,14431.0,15802.0
2011,90019,63894.0,30962.0,32932.0,19795.0,20850.0,23249.0
2011,90020,40596.0,20069.0,20527.0,11748.0,16944.0,11904.0
2011,90021,2603.0,1797.0,806.0,340.0,775.0,1488.0
2011,90023,44706.0,22554.0,22152.0,19761.0,13649.0,11296.0
2011,90024,49427.0,22855.0,26572.0,26439.0,11054.0,11934.0
2011,90025,42653.0,21963.0,20690.0,9832.0,19553.0,13268.0
2011,90026,70052.0,35936.0,34116.0,22238.0,25741.0,22073.0
2011,90027,45491.0,22691.0,22800.0,9273.0,17748.0,18470.0
2011,90028,27434.0,15038.0,12396.0,6974.0,12020.0,8440.0
2011,90029,38563.0,19445.0,19118.0,11742.0,13509.0,13312.0
2011,90031,39076.0,19399.0,19677.0,14111.0,11810.0,13155.0
2011,90032,48729.0,24257.0,24472.0,19836.0,13469.0,15424.0
2011,90033,49102.0,24180.0,24922.0,22141.0,13874.0,13087.0
2011,90034,59662.0,30174.0,29488.0,16299.0,27597.0,15766.0
2011,90035,29113.0,13559.0,15554.0,7078.0,10828.0,11207.0
2011,90036,36124.0,17457.0,18667.0,8617.0,16822.0,10685.0
2011,90037,60639.0,30147.0,30492.0,26622.0,18578.0,15439.0
2011,90038,30498.0,15855.0,14643.0,10057.0,12006.0,8435.0
2011,90039,29262.0,15227.0,14035.0,7889.0,10849.0,10524.0
2011,90041,28857.0,13389.0,15468.0,9482.0,7810.0,11565.0
2011,90042,63424.0,31455.0,31969.0,21061.0,21146.0,21217.0
2011,90043,44042.0,20290.0,23752.0,15225.0,10850.0,17967.0
2011,90044,88164.0,41483.0,46681.0,39822.0,23964.0,24378.0
2011,90045,40150.0,19564.0,20586.0,14298.0,11687.0,14165.0
2011,90046,49212.0,25876.0,23336.0,8363.0,22292.0,18557.0
2011,90047,47550.0,21796.0,25754.0,17350.0,11821.0,18379.0
2011,90048,20931.0,9947.0,10984.0,3636.0,9459.0,7836.0
2011,90049,36451.0,16624.0,19827.0,8522.0,11364.0,16565.0
2011,90056,8108.0,3604.0,4504.0,1952.0,1700.0,4456.0
2011,90057,43808.0,23031.0,20777.0,15333.0,16411.0,12064.0
2011,90058,3484.0,1633.0,1851.0,1728.0,954.0,802.0
2011,90059,40209.0,18494.0,21715.0,20128.0,10350.0,9731.0
2011,90061,26952.0,13144.0,13808.0,12253.0,7165.0,7534.0
2011,90062,30710.0,14111.0,16599.0,11651.0,8649.0,10410.0
2011,90063,52883.0,26247.0,26636.0,22253.0,16484.0,14146.0
2011,90064,25633.0,12430.0,13203.0,7122.0,8058.0,10453.0
2011,90065,46844.0,24714.0,22130.0,15617.0,14410.0,16817.0
2011,90066,56210.0,28048.0,28162.0,14875.0,20864.0,20471.0
2011,90067,2468.0,1039.0,1429.0,283.0,523.0,1662.0
2011,90068,22048.0,12241.0,9807.0,3827.0,9648.0,8573.0
2011,90069,19789.0,11361.0,8428.0,1692.0,8795.0,9302.0
2011,90071,0.0,0.0,0.0,0.0,0.0,0.0
2011,90073,560.0,416.0,144.0,37.0,100.0,423.0
2011,90077,8571.0,4169.0,4402.0,2443.0,1450.0,4678.0
2011,90079,0.0,0.0,0.0,0.0,0.0,0.0
2011,90089,3516.0,1471.0,2045.0,3301.0,149.0,66.0
2011,90090,0.0,0.0,0.0,0.0,0.0,0.0
2011,90094,4994.0,2398.0,2596.0,1082.0,2623.0,1289.0
2011,90095,0.0,0.0,0.0,0.0,0.0,0.0
2011,90210,21719.0,10356.0,11363.0,5980.0,4525.0,11214.0
2011,90211,8097.0,3326.0,4771.0,2549.0,2202.0,3346.0
2011,90212,11836.0,5680.0,6156.0,3235.0,3510.0,5091.0
2011,90230,32019.0,14751.0,17268.0,9302.0,9832.0,12885.0
2011,90232,15001.0,7697.0,7304.0,3844.0,5223.0,5934.0
2011,90245,16597.0,8448.0,8149.0,4821.0,5155.0,6621.0
2011,90247,46729.0,22053.0,24676.0,16127.0,12998.0,17604.0
2011,90248,10268.0,5436.0,4832.0,2885.0,2399.0,4984.0
2011,90250,93154.0,45222.0,47932.0,36084.0,30965.0,26105.0
2011,90262,69643.0,32757.0,36886.0,31742.0,21447.0,16454.0
2011,90265,17822.0,8843.0,8979.0,5439.0,3120.0,9263.0
2011,90272,22765.0,11021.0,11744.0,6395.0,4034.0,12336.0
2011,90275,41712.0,20158.0,21554.0,11871.0,7877.0,21964.0
2011,90280,94586.0,46228.0,48358.0,40773.0,28254.0,25559.0
2011,90290,6820.0,3083.0,3737.0,1927.0,1577.0,3316.0
2011,90291,26992.0,14062.0,12930.0,5652.0,11889.0,9451.0
2011,90292,22152.0,10565.0,11587.0,3754.0,8219.0,10179.0
2011,90293,12833.0,6221.0,6612.0,2004.0,5304.0,5525.0
2011,90301,37024.0,17639.0,19385.0,14140.0,11843.0,11041.0
2011,90302,30729.0,14396.0,16333.0,11968.0,9524.0,9237.0
2011,90304,26978.0,13957.0,13021.0,11918.0,8487.0,6573.0
2011,90305,14107.0,5981.0,8126.0,3991.0,3237.0,6879.0
2011,90402,12615.0,6048.0,6567.0,3033.0,2774.0,6808.0
2011,90403,24770.0,11365.0,13405.0,4828.0,9148.0,10794.0
2011,90404,20123.0,9411.0,10712.0,4807.0,7647.0,7669.0
2011,90405,27350.0,13349.0,14001.0,5788.0,10405.0,11157.0
2011,90501,41290.0,20457.0,20833.0,14483.0,13511.0,13296.0
2011,90502,16655.0,8282.0,8373.0,4522.0,4970.0,7163.0
2011,90504,31463.0,15620.0,15843.0,9203.0,8792.0,13468.0
2011,90710,27672.0,13441.0,14231.0,9810.0,7490.0,10372.0
2011,90717,21353.0,10105.0,11248.0,6832.0,6088.0,8433.0
2011,90731,60467.0,29969.0,30498.0,21432.0,18431.0,20604.0
2011,90732,20300.0,9170.0,11130.0,4977.0,5329.0,9994.0
2011,90744,56811.0,28600.0,28211.0,26015.0,16810.0,13986.0
2011,90745,57668.0,27803.0,29865.0,20424.0,14942.0,22302.0
2011,90802,38669.0,20416.0,18253.0,10416.0,15614.0,12639.0
2011,90810,37208.0,18154.0,19054.0,15350.0,9925.0,11933.0
2011,90813,57602.0,28721.0,28881.0,26835.0,17143.0,13624.0
2011,91011,20308.0,10105.0,10203.0,6801.0,3209.0,10298.0
2011,91030,25465.0,12165.0,13300.0,7674.0,8239.0,9552.0
2011,91040,20232.0,10467.0,9765.0,5732.0,5737.0,8763.0
2011,91042,27593.0,13774.0,13819.0,7775.0,8247.0,11571.0
2011,91105,10548.0,5191.0,5357.0,1932.0,2512.0,6104.0
2011,91201,23419.0,11363.0,12056.0,6213.0,7242.0,9964.0
2011,91204,15830.0,7897.0,7933.0,4626.0,5038.0,6166.0
2011,91205,38321.0,18493.0,19828.0,11076.0,11583.0,15662.0
2011,91206,32674.0,15347.0,17327.0,8098.0,8798.0,15778.0
2011,91214,31642.0,15316.0,16326.0,10734.0,7160.0,13748.0
2011,91302,25802.0,12729.0,13073.0,8906.0,5049.0,11847.0
2011,91303,26308.0,13537.0,12771.0,10274.0,9332.0,6702.0
2011,91304,52249.0,25292.0,26957.0,17965.0,14861.0,19423.0
2011,91306,47235.0,24147.0,23088.0,16808.0,14606.0,15821.0
2011,91307,24506.0,12166.0,12340.0,7368.0,5221.0,11917.0
2011,91311,37504.0,18014.0,19490.0,10538.0,9686.0,17280.0
2011,91316,26586.0,12352.0,14234.0,6369.0,8722.0,11495.0
2011,91321,34948.0,18386.0,16562.0,13075.0,9859.0,12014.0
2011,91324,26853.0,13038.0,13815.0,9999.0,7168.0,9686.0
2011,91325,32497.0,16029.0,16468.0,11579.0,9181.0,11737.0
2011,91326,34468.0,16733.0,17735.0,10172.0,8216.0,16080.0
2011,91330,794.0,289.0,505.0,715.0,55.0,24.0
2011,91331,97523.0,48300.0,49223.0,41373.0,28525.0,27625.0
2011,91335,75267.0,37655.0,37612.0,27242.0,22284.0,25741.0
2011,91340,34516.0,17053.0,17463.0,15210.0,9755.0,9551.0
2011,91342,87707.0,44428.0,43279.0,34897.0,25109.0,27701.0
2011,91343,59886.0,30492.0,29394.0,23167.0,17962.0,18757.0
2011,91344,53134.0,26073.0,27061.0,16531.0,13787.0,22816.0
2011,91345,18629.0,9071.0,9558.0,6350.0,5150.0,7129.0
2011,91352,46561.0,23377.0,23184.0,17964.0,13697.0,14900.0
2011,91356,29905.0,14115.0,15790.0,8237.0,8196.0,13472.0
2011,91364,25087.0,12484.0,12603.0,6734.0,6773.0,11580.0
2011,91367,39503.0,19156.0,20347.0,10994.0,11127.0,17382.0
2011,91371,0.0,0.0,0.0,0.0,0.0,0.0
2011,91401,38600.0,18624.0,19976.0,11911.0,13181.0,13508.0
2011,91402,70676.0,35642.0,35034.0,29695.0,21817.0,19164.0
2011,91403,23551.0,11668.0,11883.0,5088.0,9208.0,9255.0
2011,91405,53395.0,26483.0,26912.0,21091.0,17506.0,14798.0
2011,91406,52955.0,26942.0,26013.0,18681.0,17569.0,16705.0
2011,91411,23520.0,12300.0,11220.0,7249.0,8752.0,7519.0
2011,91423,30268.0,15068.0,15200.0,6637.0,11592.0,12039.0
2011,91436,14294.0,6782.0,7512.0,4094.0,2885.0,7315.0
2011,91501,20860.0,10127.0,10733.0,5582.0,7281.0,7997.0
2011,91504,25370.0,11933.0,13437.0,7173.0,7802.0,10395.0
2011,91505,29835.0,14734.0,15101.0,8733.0,9696.0,11406.0
2011,91506,19039.0,9321.0,9718.0,5413.0,5645.0,7981.0
2011,91601,35830.0,18479.0,17351.0,11100.0,14561.0,10169.0
2011,91602,17342.0,8799.0,8543.0,3152.0,8464.0,5726.0
2011,91604,27107.0,13273.0,13834.0,5246.0,10644.0,11217.0
2011,91605,54052.0,27132.0,26920.0,20065.0,16503.0,17484.0
2011,91606,45897.0,23557.0,22340.0,15507.0,14504.0,15886.0
2011,91607,28346.0,14091.0,14255.0,6689.0,10783.0,10874.0
2011,91608,0.0,0.0,0.0,0.0,0.0,0.0
2011,91754,32778.0,15997.0,16781.0,9719.0,8884.0,14175.0
2011,91801,53135.0,25420.0,27715.0,14423.0,16689.0,22023.0
2011,91803,30197.0,14398.0,15799.0,8305.0,9216.0,12676.0
2012,90001,54480.0,26745.0,27735.0,25747.0,16255.0,12478.0
2012,90002,48613.0,23552.0,25061.0,23986.0,13279.0,11348.0
2012,90003,67226.0,32957.0,34269.0,32049.0,19498.0,15679.0
2012,90004,62884.0,31588.0,31296.0,19295.0,22028.0,21561.0
2012,90005,39592.0,20861.0,18731.0,12216.0,15186.0,12190.0
2012,90006,58849.0,30579.0,28270.0,20803.0,19690.0,18356.0
2012,90007,43653.0,21389.0,22264.0,24053.0,11307.0,8293.0
2012,90008,33754.0,15038.0,18716.0,10849.0,8397.0,14508.0
2012,90010,3835.0,1869.0,1966.0,510.0,1667.0,1658.0
2012,90011,100671.0,50761.0,49910.0,45977.0,32094.0,22600.0
2012,90012,29164.0,17550.0,11614.0,7331.0,11090.0,10743.0
2012,90013,9318.0,5833.0,3485.0,1087.0,3750.0,4481.0
2012,90014,5556.0,3261.0,2295.0,309.0,2534.0,2713.0
2012,90015,17668.0,9397.0,8271.0,6197.0,6532.0,4939.0
2012,90016,46779.0,22034.0,24745.0,16963.0,14495.0,15321.0
2012,90017,23171.0,12220.0,10951.0,9240.0,8841.0,5090.0
2012,90018,48497.0,22983.0,25514.0,17571.0,15001.0,15925.0
2012,90019,64613.0,31416.0,33197.0,19765.0,20896.0,23952.0
2012,90020,41086.0,20295.0,20791.0,12369.0,16117.0,12600.0
2012,90021,2664.0,1841.0,823.0,308.0,817.0,1539.0
2012,90023,45663.0,22872.0,22791.0,19825.0,13983.0,11855.0
2012,90024,50269.0,23292.0,26977.0,27319.0,10974.0,11976.0
2012,90025,42932.0,21974.0,20958.0,9929.0,19902.0,13101.0
2012,90026,69615.0,35165.0,34450.0,21631.0,26351.0,21633.0
2012,90027,45702.0,22877.0,22825.0,9290.0,18054.0,18358.0
2012,90028,28254.0,15737.0,12517.0,7546.0,12298.0,8410.0
2012,90029,39437.0,20350.0,19087.0,12179.0,14129.0,13129.0
2012,90031,39990.0,19903.0,20087.0,14669.0,11604.0,13717.0
2012,90032,49242.0,24600.0,24642.0,19491.0,14015.0,15736.0
2012,90033,49048.0,24280.0,24768.0,22161.0,13385.0,13502.0
2012,90034,59305.0,30146.0,29159.0,16012.0,27190.0,16103.0
2012,90035,30553.0,14186.0,16367.0,7761.0,11378.0,11414.0
2012,90036,35942.0,17867.0,18075.0,8561.0,16654.0,10727.0
2012,90037,60867.0,30234.0,30633.0,26298.0,18849.0,15720.0
2012,90038,30225.0,15510.0,14715.0,9925.0,11961.0,8339.0
2012,90039,28260.0,14828.0,13432.0,7222.0,10687.0,10351.0
2012,90041,28571.0,13405.0,15166.0,9033.0,7560.0,11978.0
2012,90042,62303.0,30532.0,31771.0,21120.0,20136.0,21047.0
2012,90043,43761.0,20160.0,23601.0,14782.0,10471.0,18508.0
2012,90044,85940.0,40931.0,45009.0,37463.0,23752.0,24725.0
2012,90045,40535.0,20251.0,20284.0,14428.0,11527.0,14580.0
2012,90046,49937.0,26127.0,23810.0,8180.0,22951.0,18806.0
2012,90047,47857.0,21960.0,25897.0,17150.0,11605.0,19102.0
2012,90048,20793.0,9887.0,10906.0,3606.0,9251.0,7936.0
2012,90049,36107.0,16531.0,19576.0,8636.0,11174.0,16297.0
2012,90056,8628.0,3777.0,4851.0,2101.0,1729.0,4798.0
2012,90057,44871.0,24211.0,20660.0,15579.0,17069.0,12223.0
2012,90058,3289.0,1548.0,1741.0,1657.0,815.0,817.0
2012,90059,40305.0,18663.0,21642.0,19980.0,10713.0,9612.0
2012,90061,26621.0,12628.0,13993.0,12075.0,7034.0,7512.0
2012,90062,31569.0,14390.0,17179.0,11681.0,8734.0,11154.0
2012,90063,53994.0,27112.0,26882.0,22601.0,16740.0,14653.0
2012,90064,25894.0,12180.0,13714.0,7154.0,8214.0,10526.0
2012,90065,45816.0,23605.0,22211.0,14996.0,14162.0,16658.0
2012,90066,56107.0,27741.0,28366.0,15026.0,20867.0,20214.0
2012,90067,2257.0,840.0,1417.0,263.0,499.0,1495.0
2012,90068,22270.0,12285.0,9985.0,4003.0,9838.0,8429.0
2012,90069,20328.0,11709.0,8619.0,1754.0,9065.0,9509.0
2012,90071,0.0,0.0,0.0,0.0,0.0,0.0
2012,90073,623.0,514.0,109.0,38.0,146.0,439.0
2012,90077,8262.0,3844.0,4418.0,2334.0,1390.0,4538.0
2012,90079,0.0,0.0,0.0,0.0,0.0,0.0
2012,90089,3402.0,1473.0,1929.0,3241.0,114.0,47.0
2012,90090,0.0,0.0,0.0,0.0,0.0,0.0
2012,90094,5567.0,2647.0,2920.0,1350.0,2844.0,1373.0
2012,90095,0.0,0.0,0.0,0.0,0.0,0.0
2012,90210,21517.0,10238.0,11279.0,5721.0,4422.0,11374.0
2012,90211,7889.0,3384.0,4505.0,2196.0,2280.0,3413.0
2012,90212,12306.0,5653.0,6653.0,3483.0,3572.0,5251.0
2012,90230,32508.0,15123.0,17385.0,9527.0,9818.0,13163.0
2012,90232,15248.0,7712.0,7536.0,3972.0,5220.0,6056.0
2012,90245,16678.0,8450.0,8228.0,4974.0,5147.0,6557.0
2012,90247,46590.0,21711.0,24879.0,15585.0,13315.0,17690.0
2012,90248,9904.0,4982.0,4922.0,2833.0,2261.0,4810.0
2012,90250,93925.0,45778.0,48147.0,35417.0,30777.0,27731.0
2012,90262,69734.0,33251.0,36483.0,31865.0,20798.0,17071.0
2012,90265,17749.0,9132.0,8617.0,5361.0,3098.0,9290.0
2012,90272,22893.0,11090.0,11803.0,6575.0,4185.0,12133.0
2012,90275,41903.0,20162.0,21741.0,11823.0,7321.0,22759.0
2012,90280,94703.0,46345.0,48358.0,39580.0,28541.0,26582.0
2012,90290,6983.0,3179.0,3804.0,2118.0,1517.0,3348.0
2012,90291,26961.0,14047.0,12914.0,5654.0,11776.0,9531.0
2012,90292,22350.0,10458.0,11892.0,3878.0,8631.0,9841.0
2012,90293,12129.0,5701.0,6428.0,1754.0,5279.0,5096.0
2012,90301,37165.0,18262.0,18903.0,13730.0,11768.0,11667.0
2012,90302,30344.0,14129.0,16215.0,11602.0,9709.0,9033.0
2012,90304,27198.0,14092.0,13106.0,11733.0,8743.0,6722.0
2012,90305,14896.0,6347.0,8549.0,4410.0,3196.0,7290.0
2012,90402,12351.0,5827.0,6524.0,2921.0,2593.0,6837.0
2012,90403,24286.0,11253.0,13033.0,4701.0,8946.0,10639.0
2012,90404,20739.0,9852.0,10887.0,5095.0,7520.0,8124.0
2012,90405,28114.0,13406.0,14708.0,6352.0,10218.0,11544.0
2012,90501,42363.0,20450.0,21913.0,14785.0,13622.0,13956.0
2012,90502,16845.0,8080.0,8765.0,4679.0,4601.0,7565.0
2012,90504,31650.0,15912.0,15738.0,9434.0,8544.0,13672.0
2012,90710,27486.0,13077.0,14409.0,9621.0,7388.0,10477.0
2012,90717,21347.0,10209.0,11138.0,6499.0,6194.0,8654.0
2012,90731,59270.0,28951.0,30319.0,20800.0,17159.0,21311.0
2012,90732,19895.0,9069.0,10826.0,4680.0,4890.0,10325.0
2012,90744,57441.0,28958.0,28483.0,25970.0,16857.0,14614.0
2012,90745,58090.0,28392.0,29698.0,20416.0,15074.0,22600.0
2012,90802,39017.0,20684.0,18333.0,10876.0,15660.0,12481.0
2012,90810,36935.0,18185.0,18750.0,15323.0,9636.0,11976.0
2012,90813,58719.0,29751.0,28968.0,26651.0,17633.0,14435.0
2012,91011,20468.0,9945.0,10523.0,6969.0,2953.0,10546.0
2012,91030,25603.0,12188.0,13415.0,7557.0,8043.0,10003.0
2012,91040,19903.0,10093.0,9810.0,5620.0,5040.0,9243.0
2012,91042,28266.0,13940.0,14326.0,7801.0,8295.0,12170.0
2012,91105,10891.0,5163.0,5728.0,1992.0,2493.0,6406.0
2012,91201,23671.0,11655.0,12016.0,6597.0,7215.0,9859.0
2012,91204,16241.0,7866.0,8375.0,4560.0,4998.0,6683.0
2012,91205,38362.0,18750.0,19612.0,11597.0,11209.0,15556.0
2012,91206,32474.0,15378.0,17096.0,8109.0,8690.0,15675.0
2012,91214,31479.0,15276.0,16203.0,10257.0,6976.0,14246.0
2012,91302,24910.0,12110.0,12800.0,8220.0,5069.0,11621.0
2012,91303,26613.0,13627.0,12986.0,10337.0,9253.0,7023.0
2012,91304,52907.0,25350.0,27557.0,17962.0,14519.0,20426.0
2012,91306,47048.0,24115.0,22933.0,16393.0,14166.0,16489.0
2012,91307,24983.0,12725.0,12258.0,7525.0,5408.0,12050.0
2012,91311,37945.0,18269.0,19676.0,10696.0,9532.0,17717.0
2012,91316,26368.0,12528.0,13840.0,6058.0,8604.0,11706.0
2012,91321,35148.0,18178.0,16970.0,13342.0,9857.0,11949.0
2012,91324,26742.0,12971.0,13771.0,9805.0,7137.0,9800.0
2012,91325,33268.0,16382.0,16886.0,11971.0,9227.0,12070.0
2012,91326,35691.0,16898.0,18793.0,10649.0,8473.0,16569.0
2012,91330,1470.0,604.0,866.0,1270.0,173.0,27.0
2012,91331,96965.0,48599.0,48366.0,40144.0,28442.0,28379.0
2012,91335,74641.0,37193.0,37448.0,26337.0,21747.0,26557.0
2012,91340,35207.0,17521.0,17686.0,15358.0,10359.0,9490.0
2012,91342,89001.0,44384.0,44617.0,35771.0,25258.0,27972.0
2012,91343,60759.0,30930.0,29829.0,23328.0,18186.0,19245.0
2012,91344,53014.0,25827.0,27187.0,16612.0,13681.0,22721.0
2012,91345,18654.0,9265.0,9389.0,6317.0,5261.0,7076.0
2012,91352,45494.0,22255.0,23239.0,17405.0,13143.0,14946.0
2012,91356,29590.0,14138.0,15452.0,8408.0,7853.0,13329.0
2012,91364,25947.0,12766.0,13181.0,7081.0,6637.0,12229.0
2012,91367,40323.0,19202.0,21121.0,11109.0,11610.0,17604.0
2012,91371,0.0,0.0,0.0,0.0,0.0,0.0
2012,91401,40085.0,20286.0,19799.0,12813.0,13039.0,14233.0
2012,91402,70749.0,35371.0,35378.0,29268.0,21850.0,19631.0
2012,91403,23377.0,11484.0,11893.0,4889.0,8355.0,10133.0
2012,91405,54185.0,27181.0,27004.0,20842.0,17700.0,15643.0
2012,91406,53129.0,27062.0,26067.0,18503.0,17275.0,17351.0
2012,91411,23708.0,12545.0,11163.0,7246.0,8668.0,7794.0
2012,91423,30946.0,15202.0,15744.0,7417.0,11843.0,11686.0
2012,91436,14508.0,6817.0,7691.0,4090.0,2694.0,7724.0
2012,91501,20546.0,9896.0,10650.0,5651.0,6850.0,8045.0
2012,91504,25527.0,12186.0,13341.0,7562.0,7969.0,9996.0
2012,91505,30563.0,15057.0,15506.0,8820.0,10197.0,11546.0
2012,91506,18906.0,9447.0,9459.0,5104.0,5494.0,8308.0
2012,91601,37090.0,19561.0,17529.0,11268.0,15509.0,10313.0
2012,91602,17115.0,8414.0,8701.0,3183.0,7960.0,5972.0
2012,91604,28323.0,13822.0,14501.0,5932.0,11115.0,11276.0
2012,91605,55313.0,27580.0,27733.0,20150.0,17000.0,18163.0
2012,91606,46880.0,24011.0,22869.0,16154.0,14457.0,16269.0
2012,91607,28821.0,14004.0,14817.0,6933.0,10595.0,11293.0
2012,91608,0.0,0.0,0.0,0.0,0.0,0.0
2012,91754,33052.0,16123.0,16929.0,10260.0,8685.0,14107.0
2012,91801,53964.0,25834.0,28130.0,14761.0,16419.0,22784.0
2012,91803,29571.0,13931.0,15640.0,7849.0,8912.0,12810.0
2013,90001,54760.0,26926.0,27834.0,25359.0,16301.0,13100.0
2013,90002,49475.0,23989.0,25486.0,23974.0,13673.0,11828.0
2013,90003,66200.0,32356.0,33844.0,31815.0,18478.0,15907.0
2013,90004,62760.0,31899.0,30861.0,19039.0,21381.0,22340.0
2013,90005,39548.0,20735.0,18813.0,12286.0,14861.0,12401.0
2013,90006,59498.0,30859.0,28639.0,20476.0,20216.0,18806.0
2013,90007,43173.0,21471.0,21702.0,23639.0,11220.0,8314.0
2013,90008,33280.0,14929.0,18351.0,10379.0,8132.0,14769.0
2013,90010,4133.0,2155.0,1978.0,634.0,1835.0,1664.0
2013,90011,100882.0,50624.0,50258.0,46408.0,32057.0,22417.0
2013,90012,29528.0,17916.0,11612.0,7555.0,11658.0,10315.0
2013,90013,10256.0,6296.0,3960.0,1086.0,4405.0,4765.0
2013,90014,6008.0,3714.0,2294.0,393.0,2830.0,2785.0
2013,90015,18358.0,9793.0,8565.0,6517.0,6640.0,5201.0
2013,90016,47273.0,21911.0,25362.0,16716.0,14593.0,15964.0
2013,90017,23755.0,12867.0,10888.0,8964.0,9556.0,5235.0
2013,90018,48498.0,23033.0,25465.0,17407.0,14498.0,16593.0
2013,90019,65408.0,31715.0,33693.0,19975.0,21255.0,24178.0
2013,90020,39866.0,19866.0,20000.0,11612.0,15971.0,12283.0
2013,90021,2940.0,2084.0,856.0,343.0,984.0,1613.0
2013,90023,45126.0,22610.0,22516.0,19426.0,13803.0,11897.0
2013,90024,50964.0,23875.0,27089.0,27890.0,10726.0,12348.0
2013,90025,43555.0,22073.0,21482.0,9713.0,20195.0,13647.0
2013,90026,68726.0,35014.0,33712.0,20958.0,25773.0,21995.0
2013,90027,45942.0,23142.0,22800.0,9170.0,18702.0,18070.0
2013,90028,28151.0,15561.0,12590.0,7614.0,12250.0,8287.0
2013,90029,40208.0,20893.0,19315.0,12455.0,14338.0,13415.0
2013,90031,40052.0,19890.0,20162.0,14379.0,11723.0,13950.0
2013,90032,47784.0,23412.0,24372.0,18129.0,13993.0,15662.0
2013,90033,49049.0,24526.0,24523.0,21982.0,13054.0,14013.0
2013,90034,58703.0,29229.0,29474.0,15874.0,26462.0,16367.0
2013,90035,30999.0,14589.0,16410.0,8190.0,11254.0,11555.0
2013,90036,36101.0,17825.0,18276.0,8450.0,17148.0,10503.0
2013,90037,61845.0,30401.0,31444.0,26551.0,19215.0,16079.0
2013,90038,29836.0,15001.0,14835.0,9962.0,11607.0,8267.0
2013,90039,27049.0,14122.0,12927.0,6394.0,10232.0,10423.0
2013,90041,28203.0,13220.0,14983.0,8797.0,7590.0,11816.0
2013,90042,60623.0,29653.0,30970.0,19912.0,19820.0,20891.0
2013,90043,43527.0,19990.0,23537.0,14478.0,10657.0,18392.0
2013,90044,87590.0,41812.0,45778.0,37089.0,24229.0,26272.0
2013,90045,40272.0,19734.0,20538.0,14079.0,11704.0,14489.0
2013,90046,50499.0,26451.0,24048.0,8202.0,22847.0,19450.0
2013,90047,47533.0,21690.0,25843.0,16933.0,11697.0,18903.0
2013,90048,21316.0,9956.0,11360.0,3824.0,9464.0,8028.0
2013,90049,35310.0,16219.0,19091.0,8275.0,11044.0,15991.0
2013,90056,8536.0,3680.0,4856.0,2304.0,1662.0,4570.0
2013,90057,45392.0,24452.0,20940.0,15069.0,17643.0,12680.0
2013,90058,2980.0,1528.0,1452.0,1389.0,787.0,804.0
2013,90059,41831.0,19712.0,22119.0,20295.0,11132.0,10404.0
2013,90061,27457.0,12823.0,14634.0,12608.0,7244.0,7605.0
2013,90062,32450.0,15608.0,16842.0,11996.0,9048.0,11406.0
2013,90063,54160.0,27229.0,26931.0,22868.0,16068.0,15224.0
2013,90064,26103.0,12605.0,13498.0,7153.0,8205.0,10745.0
2013,90065,45242.0,23508.0,21734.0,14492.0,13883.0,16867.0
2013,90066,59031.0,29446.0,29585.0,15831.0,21950.0,21250.0
2013,90067,2312.0,1031.0,1281.0,242.0,538.0,1532.0
2013,90068,22043.0,12362.0,9681.0,4138.0,9701.0,8204.0
2013,90069,20731.0,12305.0,8426.0,1949.0,9451.0,9331.0
2013,90071,0.0,0.0,0.0,0.0,0.0,0.0
2013,90073,773.0,642.0,131.0,34.0,171.0,568.0
2013,90077,8506.0,3984.0,4522.0,2454.0,1399.0,4653.0
2013,90079,0.0,0.0,0.0,0.0,0.0,0.0
2013,90089,3276.0,1512.0,1764.0,3176.0,84.0,16.0
2013,90090,0.0,0.0,0.0,0.0,0.0,0.0
2013,90094,5852.0,2680.0,3172.0,1456.0,3005.0,1391.0
2013,90095,0.0,0.0,0.0,0.0,0.0,0.0
2013,90210,21548.0,10047.0,11501.0,5787.0,4450.0,11311.0
2013,90211,7748.0,3339.0,4409.0,2084.0,2164.0,3500.0
2013,90212,12510.0,5713.0,6797.0,3482.0,3518.0,5510.0
2013,90230,32335.0,15314.0,17021.0,9490.0,9756.0,13089.0
2013,90232,15454.0,7652.0,7802.0,4022.0,5212.0,6220.0
2013,90245,16760.0,8654.0,8106.0,5126.0,5034.0,6600.0
